SystemTime_ISO,MsgType,FC_Time_us,command,mavpackettype,progress,result,result_param2,target_component,target_system
2025-12-14 23:49:41.993,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-14 23:49:41.993,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:41.994,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:41.994,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:41.994,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:41.994,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:41.995,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-14 23:49:41.995,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:41.995,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:41.995,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-14 23:49:41.995,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-14 23:49:41.995,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:41.995,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:41.996,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:41.996,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-14 23:49:41.997,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:41.997,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:41.997,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:41.997,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:41.997,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:41.997,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:41.997,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:41.998,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:41.999,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-14 23:49:41.999,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-14 23:49:41.999,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:41.999,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-14 23:49:41.999,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.000,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.000,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-14 23:49:42.000,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
