SystemTime_ISO,MsgType,FC_Time_us,airspeed,airspeed_sp,altitude,autopilot,battery,climb_rate,custom0,custom1,custom2,custom_mode,eph,epv,failure_flags,groundspeed,heading,latitude,longitude,mavpackettype,target_altitude,target_distance,target_heading,temperature_air,throttle,type,wind_heading,windspeed,wp_num
2025-12-14 23:49:44.827,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:44.927,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:45.028,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:45.128,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:45.228,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:45.328,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:45.427,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:45.527,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:45.627,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:45.727,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:45.827,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:45.927,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:46.028,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:46.128,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:46.228,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:46.328,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:46.428,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:46.528,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:46.628,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:46.728,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:46.828,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:46.928,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:47.028,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:47.128,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:47.228,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:47.328,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:47.428,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:47.528,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:47.628,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:47.728,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:47.828,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:47.928,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:48.028,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:48.128,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:48.228,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:48.328,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:48.428,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:48.528,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:48.628,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:48.728,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:48.828,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:48.928,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:49.028,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:49.128,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:49.228,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:49.328,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:49.428,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:49.528,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:49.628,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:49.728,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:49.828,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:49.928,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:50.028,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:50.128,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:50.228,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:50.328,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:50.429,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:50.529,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:50.628,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:50.728,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:50.828,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:50.928,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:51.028,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:51.128,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:51.228,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:51.328,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,47,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:51.428,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:51.528,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:51.627,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:51.728,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:51.827,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:51.928,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:52.029,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:52.128,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:52.228,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:52.328,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:52.428,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:52.528,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:52.628,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:52.728,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:52.828,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:52.928,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:53.028,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:53.128,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:53.228,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:53.328,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:53.428,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:53.528,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:53.628,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:53.728,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:53.828,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:53.928,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:54.028,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:54.128,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:54.228,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:54.328,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:54.428,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:54.528,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:54.628,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:54.728,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:54.828,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:54.928,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:55.028,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:55.128,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:55.228,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:55.328,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:55.428,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:55.528,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:55.628,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:55.728,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:55.828,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:55.928,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:56.028,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:56.128,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:56.228,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
2025-12-14 23:49:56.328,HIGH_LATENCY2,0,0,0,0,3,-1,0,81,0,0,0,0,0,259,0,48,0,0,HIGH_LATENCY2,2,0,0,-128,0,2,0,0,0
