SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,temperature,xacc,xgyro,xmag,yacc,ygyro,ymag,zacc,zgyro,zmag
2025-12-14 23:49:42.069,SCALED_IMU,90903,SCALED_IMU,3514,0,0,-41,9,-1,-191,-1002,-1,-35
2025-12-14 23:49:42.166,SCALED_IMU,91003,SCALED_IMU,3514,1,0,-40,10,-1,-184,-1002,-1,-36
2025-12-14 23:49:42.267,SCALED_IMU,91103,SCALED_IMU,3514,1,0,-31,10,0,-188,-1002,-2,-35
2025-12-14 23:49:42.366,SCALED_IMU,91203,SCALED_IMU,3514,0,0,-36,10,0,-188,-1001,-1,-40
2025-12-14 23:49:42.466,SCALED_IMU,91303,SCALED_IMU,3562,0,0,-38,10,-1,-186,-1001,-1,-32
2025-12-14 23:49:42.565,SCALED_IMU,91403,SCALED_IMU,3562,1,0,-31,10,0,-181,-1001,-1,-27
2025-12-14 23:49:42.665,SCALED_IMU,91502,SCALED_IMU,3514,1,0,-40,10,-1,-186,-1001,-1,-37
2025-12-14 23:49:42.766,SCALED_IMU,91602,SCALED_IMU,3562,0,0,-33,10,-1,-186,-1002,-6,-32
2025-12-14 23:49:42.865,SCALED_IMU,91700,SCALED_IMU,3514,0,0,-40,10,0,-185,-1002,-2,-34
2025-12-14 23:49:42.966,SCALED_IMU,91800,SCALED_IMU,3514,1,0,-35,10,0,-184,-1001,0,-38
2025-12-14 23:49:43.066,SCALED_IMU,91900,SCALED_IMU,3562,1,0,-34,10,-1,-191,-1001,0,-30
2025-12-14 23:49:43.166,SCALED_IMU,92000,SCALED_IMU,3514,1,0,-40,10,-1,-183,-1001,0,-29
2025-12-14 23:49:43.266,SCALED_IMU,92100,SCALED_IMU,3514,0,0,-43,10,-1,-183,-1001,-2,-37
2025-12-14 23:49:43.366,SCALED_IMU,92200,SCALED_IMU,3562,1,0,-38,10,-1,-191,-1002,0,-31
2025-12-14 23:49:43.466,SCALED_IMU,92300,SCALED_IMU,3514,1,0,-45,10,-1,-193,-1002,0,-33
2025-12-14 23:49:43.566,SCALED_IMU,92403,SCALED_IMU,3562,0,0,-37,10,0,-198,-1002,-2,-17
2025-12-14 23:49:43.666,SCALED_IMU,92503,SCALED_IMU,3514,0,0,-37,10,-1,-195,-1001,-1,-36
2025-12-14 23:49:43.767,SCALED_IMU,92603,SCALED_IMU,3562,0,0,-19,10,0,-225,-1002,0,3
2025-12-14 23:49:43.866,SCALED_IMU,92703,SCALED_IMU,3514,0,0,-17,10,0,-220,-1001,0,5
2025-12-14 23:49:43.966,SCALED_IMU,92803,SCALED_IMU,3562,0,0,-13,10,0,-223,-1001,0,3
2025-12-14 23:49:44.066,SCALED_IMU,92903,SCALED_IMU,3514,1,0,-14,10,-1,-217,-1001,0,0
2025-12-14 23:49:44.166,SCALED_IMU,93000,SCALED_IMU,3562,0,0,-24,10,-1,-209,-1001,-2,-6
2025-12-14 23:49:44.266,SCALED_IMU,93102,SCALED_IMU,3562,1,0,-6,11,-1,-240,-1001,-1,4
2025-12-14 23:49:44.366,SCALED_IMU,93202,SCALED_IMU,3514,1,0,-14,10,-1,-225,-1001,-2,7
2025-12-14 23:49:44.466,SCALED_IMU,93300,SCALED_IMU,3562,1,0,-6,10,-1,-213,-1001,0,1
2025-12-14 23:49:44.566,SCALED_IMU,93400,SCALED_IMU,3562,1,0,-17,11,-1,-223,-1002,0,1
