SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,press_abs,press_diff,temperature,temperature_press_diff
2025-12-14 23:49:42.071,SCALED_PRESSURE,90903,SCALED_PRESSURE,1007.3619995117188,0.0,3792,0
2025-12-14 23:49:42.167,SCALED_PRESSURE,91003,SCALED_PRESSURE,1007.3558959960938,0.0,3793,0
2025-12-14 23:49:42.267,SCALED_PRESSURE,91103,SCALED_PRESSURE,1007.3516845703125,0.0,3794,0
2025-12-14 23:49:42.367,SCALED_PRESSURE,91203,SCALED_PRESSURE,1007.3572998046875,0.0,3795,0
2025-12-14 23:49:42.467,SCALED_PRESSURE,91303,SCALED_PRESSURE,1007.348876953125,0.0,3796,0
2025-12-14 23:49:42.566,SCALED_PRESSURE,91403,SCALED_PRESSURE,1007.3680419921875,0.0,3797,0
2025-12-14 23:49:42.666,SCALED_PRESSURE,91503,SCALED_PRESSURE,1007.3607788085938,0.0,3798,0
2025-12-14 23:49:42.766,SCALED_PRESSURE,91603,SCALED_PRESSURE,1007.3549194335938,0.0,3799,0
2025-12-14 23:49:42.866,SCALED_PRESSURE,91702,SCALED_PRESSURE,1007.3427734375,0.0,3800,0
2025-12-14 23:49:42.966,SCALED_PRESSURE,91802,SCALED_PRESSURE,1007.3446655273438,0.0,3801,0
2025-12-14 23:49:43.066,SCALED_PRESSURE,91903,SCALED_PRESSURE,1007.3490600585938,0.0,3802,0
2025-12-14 23:49:43.166,SCALED_PRESSURE,92002,SCALED_PRESSURE,1007.3585205078125,0.0,3803,0
2025-12-14 23:49:43.266,SCALED_PRESSURE,92103,SCALED_PRESSURE,1007.3694458007812,0.0,3804,0
2025-12-14 23:49:43.366,SCALED_PRESSURE,92203,SCALED_PRESSURE,1007.361328125,0.0,3805,0
2025-12-14 23:49:43.466,SCALED_PRESSURE,92303,SCALED_PRESSURE,1007.3463745117188,0.0,3806,0
2025-12-14 23:49:43.567,SCALED_PRESSURE,92403,SCALED_PRESSURE,1007.3630981445312,0.0,3807,0
2025-12-14 23:49:43.666,SCALED_PRESSURE,92503,SCALED_PRESSURE,1007.3585205078125,0.0,3808,0
