SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,time_unix_usec
2025-12-14 23:49:42.072,SYSTEM_TIME,90903,SYSTEM_TIME,0
2025-12-14 23:49:42.167,SYSTEM_TIME,91003,SYSTEM_TIME,0
2025-12-14 23:49:42.268,SYSTEM_TIME,91103,SYSTEM_TIME,0
2025-12-14 23:49:42.367,SYSTEM_TIME,91203,SYSTEM_TIME,0
2025-12-14 23:49:42.467,SYSTEM_TIME,91303,SYSTEM_TIME,0
2025-12-14 23:49:42.566,SYSTEM_TIME,91403,SYSTEM_TIME,0
2025-12-14 23:49:42.666,SYSTEM_TIME,91503,SYSTEM_TIME,0
2025-12-14 23:49:42.767,SYSTEM_TIME,91603,SYSTEM_TIME,0
2025-12-14 23:49:42.866,SYSTEM_TIME,91703,SYSTEM_TIME,0
2025-12-14 23:49:42.967,SYSTEM_TIME,91803,SYSTEM_TIME,0
2025-12-14 23:49:43.067,SYSTEM_TIME,91903,SYSTEM_TIME,0
2025-12-14 23:49:43.167,SYSTEM_TIME,92003,SYSTEM_TIME,0
2025-12-14 23:49:43.267,SYSTEM_TIME,92103,SYSTEM_TIME,0
2025-12-14 23:49:43.367,SYSTEM_TIME,92203,SYSTEM_TIME,0
2025-12-14 23:49:43.467,SYSTEM_TIME,92303,SYSTEM_TIME,0
2025-12-14 23:49:43.567,SYSTEM_TIME,92403,SYSTEM_TIME,0
2025-12-14 23:49:43.667,SYSTEM_TIME,92503,SYSTEM_TIME,0
2025-12-14 23:49:43.768,SYSTEM_TIME,92603,SYSTEM_TIME,0
2025-12-14 23:49:43.867,SYSTEM_TIME,92703,SYSTEM_TIME,0
2025-12-14 23:49:43.967,SYSTEM_TIME,92803,SYSTEM_TIME,0
2025-12-14 23:49:44.067,SYSTEM_TIME,92903,SYSTEM_TIME,0
2025-12-14 23:49:44.167,SYSTEM_TIME,93003,SYSTEM_TIME,0
2025-12-14 23:49:44.267,SYSTEM_TIME,93103,SYSTEM_TIME,0
2025-12-14 23:49:44.367,SYSTEM_TIME,93203,SYSTEM_TIME,0
2025-12-14 23:49:44.467,SYSTEM_TIME,93303,SYSTEM_TIME,0
2025-12-14 23:49:44.567,SYSTEM_TIME,93403,SYSTEM_TIME,0
2025-12-14 23:49:44.667,SYSTEM_TIME,93503,SYSTEM_TIME,0
2025-12-14 23:49:44.767,SYSTEM_TIME,93603,SYSTEM_TIME,0
2025-12-14 23:49:44.867,SYSTEM_TIME,93703,SYSTEM_TIME,0
2025-12-14 23:49:44.967,SYSTEM_TIME,93803,SYSTEM_TIME,0
2025-12-14 23:49:45.067,SYSTEM_TIME,93903,SYSTEM_TIME,0
2025-12-14 23:49:45.167,SYSTEM_TIME,94003,SYSTEM_TIME,0
2025-12-14 23:49:45.270,SYSTEM_TIME,94103,SYSTEM_TIME,0
2025-12-14 23:49:45.367,SYSTEM_TIME,94203,SYSTEM_TIME,0
2025-12-14 23:49:45.467,SYSTEM_TIME,94303,SYSTEM_TIME,0
2025-12-14 23:49:45.567,SYSTEM_TIME,94403,SYSTEM_TIME,0
2025-12-14 23:49:45.667,SYSTEM_TIME,94503,SYSTEM_TIME,0
2025-12-14 23:49:45.767,SYSTEM_TIME,94603,SYSTEM_TIME,0
2025-12-14 23:49:45.867,SYSTEM_TIME,94703,SYSTEM_TIME,0
2025-12-14 23:49:45.969,SYSTEM_TIME,94803,SYSTEM_TIME,0
2025-12-14 23:49:46.072,SYSTEM_TIME,94903,SYSTEM_TIME,0
2025-12-14 23:49:46.172,SYSTEM_TIME,95003,SYSTEM_TIME,0
2025-12-14 23:49:46.272,SYSTEM_TIME,95103,SYSTEM_TIME,0
2025-12-14 23:49:46.371,SYSTEM_TIME,95203,SYSTEM_TIME,0
2025-12-14 23:49:46.471,SYSTEM_TIME,95303,SYSTEM_TIME,0
2025-12-14 23:49:46.571,SYSTEM_TIME,95403,SYSTEM_TIME,0
2025-12-14 23:49:46.671,SYSTEM_TIME,95503,SYSTEM_TIME,0
2025-12-14 23:49:46.771,SYSTEM_TIME,95603,SYSTEM_TIME,0
2025-12-14 23:49:46.871,SYSTEM_TIME,95703,SYSTEM_TIME,0
2025-12-14 23:49:46.971,SYSTEM_TIME,95803,SYSTEM_TIME,0
2025-12-14 23:49:47.071,SYSTEM_TIME,95903,SYSTEM_TIME,0
2025-12-14 23:49:47.171,SYSTEM_TIME,96003,SYSTEM_TIME,0
2025-12-14 23:49:47.271,SYSTEM_TIME,96103,SYSTEM_TIME,0
2025-12-14 23:49:47.371,SYSTEM_TIME,96203,SYSTEM_TIME,0
2025-12-14 23:49:47.471,SYSTEM_TIME,96303,SYSTEM_TIME,0
2025-12-14 23:49:47.571,SYSTEM_TIME,96403,SYSTEM_TIME,0
2025-12-14 23:49:47.671,SYSTEM_TIME,96503,SYSTEM_TIME,0
2025-12-14 23:49:47.771,SYSTEM_TIME,96603,SYSTEM_TIME,0
2025-12-14 23:49:47.871,SYSTEM_TIME,96703,SYSTEM_TIME,0
2025-12-14 23:49:47.970,SYSTEM_TIME,96803,SYSTEM_TIME,0
2025-12-14 23:49:48.070,SYSTEM_TIME,96903,SYSTEM_TIME,0
2025-12-14 23:49:48.170,SYSTEM_TIME,97003,SYSTEM_TIME,0
2025-12-14 23:49:48.270,SYSTEM_TIME,97103,SYSTEM_TIME,0
2025-12-14 23:49:48.370,SYSTEM_TIME,97203,SYSTEM_TIME,0
2025-12-14 23:49:48.470,SYSTEM_TIME,97303,SYSTEM_TIME,0
2025-12-14 23:49:48.570,SYSTEM_TIME,97403,SYSTEM_TIME,0
2025-12-14 23:49:48.670,SYSTEM_TIME,97503,SYSTEM_TIME,0
2025-12-14 23:49:48.770,SYSTEM_TIME,97603,SYSTEM_TIME,0
2025-12-14 23:49:48.870,SYSTEM_TIME,97703,SYSTEM_TIME,0
2025-12-14 23:49:48.972,SYSTEM_TIME,97803,SYSTEM_TIME,0
2025-12-14 23:49:49.071,SYSTEM_TIME,97903,SYSTEM_TIME,0
2025-12-14 23:49:49.170,SYSTEM_TIME,98003,SYSTEM_TIME,0
2025-12-14 23:49:49.270,SYSTEM_TIME,98103,SYSTEM_TIME,0
2025-12-14 23:49:49.370,SYSTEM_TIME,98203,SYSTEM_TIME,0
2025-12-14 23:49:49.470,SYSTEM_TIME,98303,SYSTEM_TIME,0
2025-12-14 23:49:49.570,SYSTEM_TIME,98403,SYSTEM_TIME,0
2025-12-14 23:49:49.670,SYSTEM_TIME,98503,SYSTEM_TIME,0
2025-12-14 23:49:49.770,SYSTEM_TIME,98603,SYSTEM_TIME,0
2025-12-14 23:49:49.870,SYSTEM_TIME,98703,SYSTEM_TIME,0
2025-12-14 23:49:49.970,SYSTEM_TIME,98803,SYSTEM_TIME,0
2025-12-14 23:49:50.071,SYSTEM_TIME,98903,SYSTEM_TIME,0
2025-12-14 23:49:50.171,SYSTEM_TIME,99003,SYSTEM_TIME,0
2025-12-14 23:49:50.270,SYSTEM_TIME,99103,SYSTEM_TIME,0
2025-12-14 23:49:50.371,SYSTEM_TIME,99203,SYSTEM_TIME,0
2025-12-14 23:49:50.471,SYSTEM_TIME,99303,SYSTEM_TIME,0
2025-12-14 23:49:50.570,SYSTEM_TIME,99403,SYSTEM_TIME,0
2025-12-14 23:49:50.670,SYSTEM_TIME,99503,SYSTEM_TIME,0
2025-12-14 23:49:50.771,SYSTEM_TIME,99603,SYSTEM_TIME,0
2025-12-14 23:49:50.871,SYSTEM_TIME,99703,SYSTEM_TIME,0
2025-12-14 23:49:50.971,SYSTEM_TIME,99802,SYSTEM_TIME,0
2025-12-14 23:49:51.071,SYSTEM_TIME,99903,SYSTEM_TIME,0
2025-12-14 23:49:51.171,SYSTEM_TIME,100003,SYSTEM_TIME,0
2025-12-14 23:49:51.271,SYSTEM_TIME,100103,SYSTEM_TIME,0
2025-12-14 23:49:51.371,SYSTEM_TIME,100203,SYSTEM_TIME,0
2025-12-14 23:49:51.471,SYSTEM_TIME,100303,SYSTEM_TIME,0
2025-12-14 23:49:51.571,SYSTEM_TIME,100403,SYSTEM_TIME,0
2025-12-14 23:49:51.671,SYSTEM_TIME,100503,SYSTEM_TIME,0
2025-12-14 23:49:51.771,SYSTEM_TIME,100603,SYSTEM_TIME,0
2025-12-14 23:49:51.871,SYSTEM_TIME,100703,SYSTEM_TIME,0
2025-12-14 23:49:51.971,SYSTEM_TIME,100803,SYSTEM_TIME,0
2025-12-14 23:49:52.072,SYSTEM_TIME,100903,SYSTEM_TIME,0
2025-12-14 23:49:52.171,SYSTEM_TIME,101003,SYSTEM_TIME,0
2025-12-14 23:49:52.271,SYSTEM_TIME,101103,SYSTEM_TIME,0
