SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,press_abs,press_diff,temperature,temperature_press_diff
2025-12-14 23:49:53.071,SCALED_PRESSURE2,101903,SCALED_PRESSURE2,1006.9775390625,0.0,3509,0
2025-12-14 23:49:53.171,SCALED_PRESSURE2,102003,SCALED_PRESSURE2,1006.9671020507812,0.0,3510,0
2025-12-14 23:49:53.272,SCALED_PRESSURE2,102103,SCALED_PRESSURE2,1006.9969482421875,0.0,3511,0
2025-12-14 23:49:53.371,SCALED_PRESSURE2,102203,SCALED_PRESSURE2,1006.9806518554688,0.0,3511,0
2025-12-14 23:49:53.471,SCALED_PRESSURE2,102303,SCALED_PRESSURE2,1006.99951171875,0.0,3512,0
2025-12-14 23:49:53.571,SCALED_PRESSURE2,102403,SCALED_PRESSURE2,1006.9866333007812,0.0,3512,0
2025-12-14 23:49:53.671,SCALED_PRESSURE2,102503,SCALED_PRESSURE2,1007.0142822265625,0.0,3513,0
2025-12-14 23:49:53.771,SCALED_PRESSURE2,102603,SCALED_PRESSURE2,1006.97802734375,0.0,3513,0
2025-12-14 23:49:53.871,SCALED_PRESSURE2,102703,SCALED_PRESSURE2,1006.9894409179688,0.0,3514,0
2025-12-14 23:49:53.971,SCALED_PRESSURE2,102803,SCALED_PRESSURE2,1006.9830322265625,0.0,3515,0
2025-12-14 23:49:54.071,SCALED_PRESSURE2,102902,SCALED_PRESSURE2,1006.9923706054688,0.0,3515,0
2025-12-14 23:49:54.171,SCALED_PRESSURE2,103003,SCALED_PRESSURE2,1006.9810791015625,0.0,3515,0
2025-12-14 23:49:54.271,SCALED_PRESSURE2,103103,SCALED_PRESSURE2,1006.9905395507812,0.0,3517,0
2025-12-14 23:49:54.371,SCALED_PRESSURE2,103203,SCALED_PRESSURE2,1006.9811401367188,0.0,3517,0
2025-12-14 23:49:54.471,SCALED_PRESSURE2,103303,SCALED_PRESSURE2,1006.9884033203125,0.0,3517,0
2025-12-14 23:49:54.571,SCALED_PRESSURE2,103403,SCALED_PRESSURE2,1006.9818725585938,0.0,3518,0
2025-12-14 23:49:54.671,SCALED_PRESSURE2,103503,SCALED_PRESSURE2,1006.9942626953125,0.0,3519,0
2025-12-14 23:49:54.771,SCALED_PRESSURE2,103603,SCALED_PRESSURE2,1006.9964599609375,0.0,3519,0
2025-12-14 23:49:54.870,SCALED_PRESSURE2,103703,SCALED_PRESSURE2,1007.0000610351562,0.0,3520,0
2025-12-14 23:49:54.970,SCALED_PRESSURE2,103803,SCALED_PRESSURE2,1006.996826171875,0.0,3520,0
2025-12-14 23:49:55.071,SCALED_PRESSURE2,103903,SCALED_PRESSURE2,1007.0039672851562,0.0,3521,0
2025-12-14 23:49:55.170,SCALED_PRESSURE2,104003,SCALED_PRESSURE2,1006.9797973632812,0.0,3522,0
2025-12-14 23:49:55.271,SCALED_PRESSURE2,104103,SCALED_PRESSURE2,1006.9855346679688,0.0,3522,0
2025-12-14 23:49:55.370,SCALED_PRESSURE2,104203,SCALED_PRESSURE2,1006.962158203125,0.0,3522,0
2025-12-14 23:49:55.471,SCALED_PRESSURE2,104302,SCALED_PRESSURE2,1006.9744873046875,0.0,3523,0
2025-12-14 23:49:55.570,SCALED_PRESSURE2,104403,SCALED_PRESSURE2,1006.9780883789062,0.0,3524,0
2025-12-14 23:49:55.670,SCALED_PRESSURE2,104500,SCALED_PRESSURE2,1006.9873046875,0.0,3525,0
2025-12-14 23:49:55.770,SCALED_PRESSURE2,104602,SCALED_PRESSURE2,1006.9984130859375,0.0,3526,0
2025-12-14 23:49:55.870,SCALED_PRESSURE2,104703,SCALED_PRESSURE2,1006.9944458007812,0.0,3526,0
2025-12-14 23:49:55.970,SCALED_PRESSURE2,104803,SCALED_PRESSURE2,1006.978515625,0.0,3526,0
2025-12-14 23:49:56.070,SCALED_PRESSURE2,104903,SCALED_PRESSURE2,1006.99951171875,0.0,3527,0
2025-12-14 23:49:56.170,SCALED_PRESSURE2,105003,SCALED_PRESSURE2,1006.9887084960938,0.0,3528,0
2025-12-14 23:49:56.271,SCALED_PRESSURE2,105103,SCALED_PRESSURE2,1006.9962768554688,0.0,3528,0
2025-12-14 23:49:56.371,SCALED_PRESSURE2,105203,SCALED_PRESSURE2,1006.9810791015625,0.0,3529,0
2025-12-14 23:49:56.471,SCALED_PRESSURE2,105303,SCALED_PRESSURE2,1006.9998168945312,0.0,3530,0
2025-12-14 23:49:56.571,SCALED_PRESSURE2,105403,SCALED_PRESSURE2,1007.0048828125,0.0,3530,0
2025-12-14 23:49:56.671,SCALED_PRESSURE2,105503,SCALED_PRESSURE2,1006.9943237304688,0.0,3531,0
2025-12-14 23:49:56.771,SCALED_PRESSURE2,105603,SCALED_PRESSURE2,1006.9923706054688,0.0,3531,0
2025-12-14 23:49:56.871,SCALED_PRESSURE2,105703,SCALED_PRESSURE2,1007.0006713867188,0.0,3532,0
2025-12-14 23:49:56.971,SCALED_PRESSURE2,105803,SCALED_PRESSURE2,1006.9691772460938,0.0,3532,0
2025-12-14 23:49:57.071,SCALED_PRESSURE2,105903,SCALED_PRESSURE2,1006.9817504882812,0.0,3533,0
2025-12-14 23:49:57.171,SCALED_PRESSURE2,106002,SCALED_PRESSURE2,1006.999755859375,0.0,3534,0
2025-12-14 23:49:57.270,SCALED_PRESSURE2,106103,SCALED_PRESSURE2,1006.9837036132812,0.0,3534,0
2025-12-14 23:49:57.371,SCALED_PRESSURE2,106203,SCALED_PRESSURE2,1007.0014038085938,0.0,3535,0
2025-12-14 23:49:57.470,SCALED_PRESSURE2,106303,SCALED_PRESSURE2,1007.0033569335938,0.0,3535,0
2025-12-14 23:49:57.571,SCALED_PRESSURE2,106403,SCALED_PRESSURE2,1006.9933471679688,0.0,3536,0
2025-12-14 23:49:57.670,SCALED_PRESSURE2,106503,SCALED_PRESSURE2,1006.9850463867188,0.0,3536,0
2025-12-14 23:49:57.770,SCALED_PRESSURE2,106603,SCALED_PRESSURE2,1006.9822387695312,0.0,3537,0
2025-12-14 23:49:57.870,SCALED_PRESSURE2,106703,SCALED_PRESSURE2,1006.9996948242188,0.0,3538,0
2025-12-14 23:49:57.970,SCALED_PRESSURE2,106803,SCALED_PRESSURE2,1006.99169921875,0.0,3538,0
2025-12-14 23:49:58.070,SCALED_PRESSURE2,106903,SCALED_PRESSURE2,1006.9981079101562,0.0,3539,0
2025-12-14 23:49:58.171,SCALED_PRESSURE2,107003,SCALED_PRESSURE2,1006.999267578125,0.0,3540,0
2025-12-14 23:49:58.270,SCALED_PRESSURE2,107103,SCALED_PRESSURE2,1006.9959106445312,0.0,3540,0
2025-12-14 23:49:58.370,SCALED_PRESSURE2,107203,SCALED_PRESSURE2,1006.9985961914062,0.0,3541,0
2025-12-14 23:49:58.470,SCALED_PRESSURE2,107303,SCALED_PRESSURE2,1006.9718627929688,0.0,3541,0
2025-12-14 23:49:58.571,SCALED_PRESSURE2,107402,SCALED_PRESSURE2,1006.9924926757812,0.0,3542,0
2025-12-14 23:49:58.670,SCALED_PRESSURE2,107503,SCALED_PRESSURE2,1006.995361328125,0.0,3542,0
2025-12-14 23:49:58.771,SCALED_PRESSURE2,107600,SCALED_PRESSURE2,1007.01123046875,0.0,3543,0
2025-12-14 23:49:58.867,SCALED_PRESSURE2,107700,SCALED_PRESSURE2,1006.98583984375,0.0,3543,0
2025-12-14 23:49:58.967,SCALED_PRESSURE2,107803,SCALED_PRESSURE2,1007.0081176757812,0.0,3544,0
2025-12-14 23:49:59.067,SCALED_PRESSURE2,107903,SCALED_PRESSURE2,1006.9938354492188,0.0,3545,0
2025-12-14 23:49:59.167,SCALED_PRESSURE2,108003,SCALED_PRESSURE2,1006.9786376953125,0.0,3545,0
2025-12-14 23:49:59.267,SCALED_PRESSURE2,108103,SCALED_PRESSURE2,1007.0054321289062,0.0,3546,0
2025-12-14 23:49:59.367,SCALED_PRESSURE2,108203,SCALED_PRESSURE2,1006.9923095703125,0.0,3546,0
2025-12-14 23:49:59.468,SCALED_PRESSURE2,108303,SCALED_PRESSURE2,1007.0037231445312,0.0,3547,0
2025-12-14 23:49:59.567,SCALED_PRESSURE2,108403,SCALED_PRESSURE2,1006.9888916015625,0.0,3547,0
2025-12-14 23:49:59.667,SCALED_PRESSURE2,108503,SCALED_PRESSURE2,1006.9669799804688,0.0,3548,0
2025-12-14 23:49:59.767,SCALED_PRESSURE2,108603,SCALED_PRESSURE2,1007.0043334960938,0.0,3549,0
2025-12-14 23:49:59.867,SCALED_PRESSURE2,108703,SCALED_PRESSURE2,1006.9920043945312,0.0,3549,0
2025-12-14 23:49:59.967,SCALED_PRESSURE2,108802,SCALED_PRESSURE2,1006.991943359375,0.0,3550,0
2025-12-14 23:50:00.067,SCALED_PRESSURE2,108903,SCALED_PRESSURE2,1006.9972534179688,0.0,3550,0
2025-12-14 23:50:00.167,SCALED_PRESSURE2,109002,SCALED_PRESSURE2,1007.0009765625,0.0,3551,0
2025-12-14 23:50:00.267,SCALED_PRESSURE2,109103,SCALED_PRESSURE2,1006.9871826171875,0.0,3551,0
2025-12-14 23:50:00.367,SCALED_PRESSURE2,109200,SCALED_PRESSURE2,1006.9967651367188,0.0,3552,0
2025-12-14 23:50:00.467,SCALED_PRESSURE2,109303,SCALED_PRESSURE2,1006.98193359375,0.0,3553,0
2025-12-14 23:50:00.567,SCALED_PRESSURE2,109403,SCALED_PRESSURE2,1006.9818725585938,0.0,3553,0
2025-12-14 23:50:00.667,SCALED_PRESSURE2,109503,SCALED_PRESSURE2,1006.9810791015625,0.0,3554,0
2025-12-14 23:50:00.768,SCALED_PRESSURE2,109603,SCALED_PRESSURE2,1006.9926147460938,0.0,3554,0
2025-12-14 23:50:00.868,SCALED_PRESSURE2,109703,SCALED_PRESSURE2,1006.990966796875,0.0,3555,0
2025-12-14 23:50:00.967,SCALED_PRESSURE2,109803,SCALED_PRESSURE2,1006.9982299804688,0.0,3555,0
2025-12-14 23:50:01.068,SCALED_PRESSURE2,109903,SCALED_PRESSURE2,1006.9972534179688,0.0,3556,0
2025-12-14 23:50:01.168,SCALED_PRESSURE2,110003,SCALED_PRESSURE2,1006.983154296875,0.0,3557,0
2025-12-14 23:50:01.267,SCALED_PRESSURE2,110103,SCALED_PRESSURE2,1006.9933471679688,0.0,3557,0
2025-12-14 23:50:01.367,SCALED_PRESSURE2,110203,SCALED_PRESSURE2,1006.9881591796875,0.0,3558,0
2025-12-14 23:50:01.467,SCALED_PRESSURE2,110303,SCALED_PRESSURE2,1006.975830078125,0.0,3558,0
2025-12-14 23:50:01.567,SCALED_PRESSURE2,110403,SCALED_PRESSURE2,1006.9971923828125,0.0,3559,0
2025-12-14 23:50:01.667,SCALED_PRESSURE2,110502,SCALED_PRESSURE2,1006.9913330078125,0.0,3560,0
2025-12-14 23:50:01.767,SCALED_PRESSURE2,110603,SCALED_PRESSURE2,1007.0,0.0,3560,0
2025-12-14 23:50:01.867,SCALED_PRESSURE2,110700,SCALED_PRESSURE2,1006.9754638671875,0.0,3561,0
2025-12-14 23:50:01.967,SCALED_PRESSURE2,110800,SCALED_PRESSURE2,1006.9766845703125,0.0,3561,0
2025-12-14 23:50:02.067,SCALED_PRESSURE2,110903,SCALED_PRESSURE2,1006.9981689453125,0.0,3562,0
2025-12-14 23:50:02.167,SCALED_PRESSURE2,111003,SCALED_PRESSURE2,1006.9696655273438,0.0,3562,0
2025-12-14 23:50:02.268,SCALED_PRESSURE2,111103,SCALED_PRESSURE2,1006.9961547851562,0.0,3563,0
2025-12-14 23:50:02.367,SCALED_PRESSURE2,111203,SCALED_PRESSURE2,1006.9747924804688,0.0,3563,0
2025-12-14 23:50:02.467,SCALED_PRESSURE2,111303,SCALED_PRESSURE2,1006.9849853515625,0.0,3564,0
2025-12-14 23:50:02.567,SCALED_PRESSURE2,111403,SCALED_PRESSURE2,1006.9862060546875,0.0,3565,0
2025-12-14 23:50:02.668,SCALED_PRESSURE2,111503,SCALED_PRESSURE2,1006.9822998046875,0.0,3566,0
2025-12-14 23:50:02.767,SCALED_PRESSURE2,111603,SCALED_PRESSURE2,1006.9656982421875,0.0,3566,0
2025-12-14 23:50:02.867,SCALED_PRESSURE2,111703,SCALED_PRESSURE2,1006.9705200195312,0.0,3566,0
2025-12-14 23:50:02.967,SCALED_PRESSURE2,111803,SCALED_PRESSURE2,1006.9690551757812,0.0,3567,0
2025-12-14 23:50:03.067,SCALED_PRESSURE2,111903,SCALED_PRESSURE2,1006.9803466796875,0.0,3568,0
2025-12-14 23:50:03.167,SCALED_PRESSURE2,112003,SCALED_PRESSURE2,1006.964599609375,0.0,3568,0
