SystemTime_ISO,MsgType,FC_Time_us,airspeed,alt,climb,groundspeed,heading,mavpackettype,throttle
2025-12-14 23:49:42.067,VFR_HUD,0,0.0,0.0,0.016011187806725502,0.029892589896917343,96,VFR_HUD,0
2025-12-14 23:49:42.165,VFR_HUD,0,0.0,0.0,0.015511786565184593,0.030023077502846718,96,VFR_HUD,0
2025-12-14 23:49:42.265,VFR_HUD,0,0.0,0.0,0.01523869764059782,0.03008299134671688,96,VFR_HUD,0
2025-12-14 23:49:42.365,VFR_HUD,0,0.0,0.0,0.01519344188272953,0.030370213091373444,96,VFR_HUD,0
2025-12-14 23:49:42.465,VFR_HUD,0,0.0,0.0,0.014874990098178387,0.03050011768937111,96,VFR_HUD,0
2025-12-14 23:49:42.565,VFR_HUD,0,0.0,0.0,0.015177006833255291,0.03053896129131317,96,VFR_HUD,0
2025-12-14 23:49:42.665,VFR_HUD,0,0.0,0.0,0.015027823857963085,0.030690433457493782,96,VFR_HUD,0
2025-12-14 23:49:42.765,VFR_HUD,0,0.0,0.0,0.014520124532282352,0.030675334855914116,96,VFR_HUD,0
2025-12-14 23:49:42.865,VFR_HUD,0,0.0,0.0,0.014582231640815735,0.030983539298176765,96,VFR_HUD,0
2025-12-14 23:49:42.965,VFR_HUD,0,0.0,0.0,0.01487430464476347,0.031318411231040955,96,VFR_HUD,0
2025-12-14 23:49:43.065,VFR_HUD,0,0.0,0.0,0.015975013375282288,0.031414031982421875,96,VFR_HUD,0
2025-12-14 23:49:43.165,VFR_HUD,0,0.0,0.0,0.01660757139325142,0.031477659940719604,96,VFR_HUD,0
2025-12-14 23:49:43.265,VFR_HUD,0,0.0,0.0,0.016954293474555016,0.031439170241355896,96,VFR_HUD,0
2025-12-14 23:49:43.365,VFR_HUD,0,0.0,0.0,0.01682506501674652,0.03169688954949379,96,VFR_HUD,0
2025-12-14 23:49:43.465,VFR_HUD,0,0.0,0.0,0.016662297770380974,0.03174472227692604,96,VFR_HUD,0
2025-12-14 23:49:43.565,VFR_HUD,0,0.0,0.0,0.01657211408019066,0.0316963866353035,96,VFR_HUD,0
2025-12-14 23:49:43.665,VFR_HUD,0,0.0,0.0,0.01641552336513996,0.03167461231350899,96,VFR_HUD,0
2025-12-14 23:49:43.765,VFR_HUD,0,0.0,0.0,0.016280947253108025,0.03179285302758217,96,VFR_HUD,0
2025-12-14 23:49:43.865,VFR_HUD,0,0.0,0.0,0.016284773126244545,0.03177746385335922,96,VFR_HUD,0
2025-12-14 23:49:43.965,VFR_HUD,0,0.0,0.0,0.016385216265916824,0.031745221465826035,96,VFR_HUD,0
2025-12-14 23:49:44.065,VFR_HUD,0,0.0,0.0,0.01655835285782814,0.031701747328042984,96,VFR_HUD,0
2025-12-14 23:49:44.165,VFR_HUD,0,0.0,0.0,0.016263701021671295,0.03176034614443779,96,VFR_HUD,0
2025-12-14 23:49:44.265,VFR_HUD,0,0.0,0.0,0.01624838262796402,0.032011959701776505,96,VFR_HUD,0
2025-12-14 23:49:44.365,VFR_HUD,0,0.0,0.0,0.016585446894168854,0.0320340171456337,96,VFR_HUD,0
2025-12-14 23:49:44.465,VFR_HUD,0,0.0,0.0,0.015683826059103012,0.0320705883204937,96,VFR_HUD,0
2025-12-14 23:49:44.565,VFR_HUD,0,0.0,0.0,0.015282777138054371,0.032077375799417496,96,VFR_HUD,0
2025-12-14 23:49:44.665,VFR_HUD,0,0.0,0.0,0.015601609833538532,0.03191206976771355,96,VFR_HUD,0
