SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,temperature,xacc,xgyro,xmag,yacc,ygyro,ymag,zacc,zgyro,zmag
2025-12-14 23:49:42.070,SCALED_IMU3,90903,SCALED_IMU3,3780,13,-1,0,-6,0,0,-1003,-1,0
2025-12-14 23:49:42.167,SCALED_IMU3,91003,SCALED_IMU3,3780,12,0,0,-6,0,0,-1001,-2,0
2025-12-14 23:49:42.267,SCALED_IMU3,91103,SCALED_IMU3,3780,11,0,0,-6,-1,0,-1004,0,0
2025-12-14 23:49:42.367,SCALED_IMU3,91203,SCALED_IMU3,3780,11,0,0,-7,0,0,-1003,0,0
2025-12-14 23:49:42.467,SCALED_IMU3,91303,SCALED_IMU3,3780,11,0,0,-6,0,0,-1004,-2,0
2025-12-14 23:49:42.566,SCALED_IMU3,91403,SCALED_IMU3,3781,13,0,0,-7,-1,0,-1002,-3,0
2025-12-14 23:49:42.666,SCALED_IMU3,91503,SCALED_IMU3,3783,12,1,0,-7,-1,0,-1001,-2,0
2025-12-14 23:49:42.766,SCALED_IMU3,91602,SCALED_IMU3,3783,11,0,0,-6,-1,0,-1003,-6,0
2025-12-14 23:49:42.866,SCALED_IMU3,91702,SCALED_IMU3,3783,11,0,0,-6,-2,0,-1001,-3,0
2025-12-14 23:49:42.966,SCALED_IMU3,91800,SCALED_IMU3,3783,11,0,0,-6,-1,0,-1001,0,0
2025-12-14 23:49:43.066,SCALED_IMU3,91902,SCALED_IMU3,3784,11,0,0,-7,-3,0,-1002,0,0
2025-12-14 23:49:43.166,SCALED_IMU3,92002,SCALED_IMU3,3785,11,0,0,-6,-2,0,-1001,-3,0
2025-12-14 23:49:43.266,SCALED_IMU3,92102,SCALED_IMU3,3786,11,0,0,-6,-2,0,-1004,-2,0
2025-12-14 23:49:43.366,SCALED_IMU3,92203,SCALED_IMU3,3787,11,0,0,-6,0,0,-1001,-2,0
2025-12-14 23:49:43.466,SCALED_IMU3,92303,SCALED_IMU3,3788,10,4,0,-6,0,0,-1001,0,0
2025-12-14 23:49:43.567,SCALED_IMU3,92403,SCALED_IMU3,3788,12,-1,0,-7,0,0,-1002,-1,0
2025-12-14 23:49:43.666,SCALED_IMU3,92503,SCALED_IMU3,3788,10,0,0,-6,-1,0,-1004,0,0
2025-12-14 23:49:43.767,SCALED_IMU3,92603,SCALED_IMU3,3788,11,-1,0,-6,-1,0,-1003,-1,0
2025-12-14 23:49:43.866,SCALED_IMU3,92703,SCALED_IMU3,3789,12,0,0,-5,-1,0,-1003,1,0
2025-12-14 23:49:43.966,SCALED_IMU3,92803,SCALED_IMU3,3790,10,1,0,-7,0,0,-1004,1,0
2025-12-14 23:49:44.066,SCALED_IMU3,92903,SCALED_IMU3,3791,12,0,0,-6,-3,0,-1002,-1,0
2025-12-14 23:49:44.166,SCALED_IMU3,93002,SCALED_IMU3,3791,10,0,0,-7,0,0,-1001,-2,0
2025-12-14 23:49:44.266,SCALED_IMU3,93103,SCALED_IMU3,3792,10,1,0,-5,0,0,-1002,-1,0
2025-12-14 23:49:44.366,SCALED_IMU3,93202,SCALED_IMU3,3792,11,0,0,-6,-1,0,-1000,-2,0
2025-12-14 23:49:44.466,SCALED_IMU3,93302,SCALED_IMU3,3793,13,3,0,-7,-1,0,-1005,0,0
2025-12-14 23:49:44.566,SCALED_IMU3,93400,SCALED_IMU3,3794,13,2,0,-7,0,0,-1003,2,0
2025-12-14 23:49:44.666,SCALED_IMU3,93500,SCALED_IMU3,3794,11,0,0,-7,0,0,-1001,0,0
2025-12-14 23:49:44.766,SCALED_IMU3,93602,SCALED_IMU3,3795,12,1,0,-7,0,0,-1001,0,0
2025-12-14 23:49:44.866,SCALED_IMU3,93700,SCALED_IMU3,3795,12,0,0,-7,4,0,-1001,1,0
2025-12-14 23:49:44.967,SCALED_IMU3,93800,SCALED_IMU3,3796,12,0,0,-8,-3,0,-1002,-2,0
2025-12-14 23:49:45.066,SCALED_IMU3,93903,SCALED_IMU3,3797,11,0,0,-7,-1,0,-1003,-2,0
2025-12-14 23:49:45.166,SCALED_IMU3,94003,SCALED_IMU3,3798,13,0,0,-8,0,0,-1003,0,0
