SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,temperature,xacc,xgyro,xmag,yacc,ygyro,ymag,zacc,zgyro,zmag
2025-12-14 23:49:42.070,SCALED_IMU2,90903,SCALED_IMU2,3852,-1,1,0,12,-1,0,-1002,-4,0
2025-12-14 23:49:42.166,SCALED_IMU2,91003,SCALED_IMU2,3852,0,1,0,11,0,0,-1001,-5,0
2025-12-14 23:49:42.267,SCALED_IMU2,91103,SCALED_IMU2,3853,1,2,0,11,0,0,-1001,-4,0
2025-12-14 23:49:42.366,SCALED_IMU2,91203,SCALED_IMU2,3854,0,0,0,12,-1,0,-1001,-3,0
2025-12-14 23:49:42.466,SCALED_IMU2,91303,SCALED_IMU2,3855,1,0,0,10,0,0,-1002,-4,0
2025-12-14 23:49:42.566,SCALED_IMU2,91403,SCALED_IMU2,3856,1,0,0,12,-1,0,-1001,-3,0
2025-12-14 23:49:42.666,SCALED_IMU2,91503,SCALED_IMU2,3858,1,0,0,11,-1,0,-1002,-4,0
2025-12-14 23:49:42.766,SCALED_IMU2,91602,SCALED_IMU2,3859,-1,0,0,10,-1,0,-1002,-10,0
2025-12-14 23:49:42.866,SCALED_IMU2,91702,SCALED_IMU2,3860,0,1,0,13,0,0,-1001,-6,0
2025-12-14 23:49:42.966,SCALED_IMU2,91800,SCALED_IMU2,3860,0,2,0,13,-1,0,-1001,-6,0
2025-12-14 23:49:43.066,SCALED_IMU2,91900,SCALED_IMU2,3861,0,2,0,12,-1,0,-1001,-3,0
2025-12-14 23:49:43.166,SCALED_IMU2,92002,SCALED_IMU2,3861,0,2,0,11,-1,0,-1003,-5,0
2025-12-14 23:49:43.266,SCALED_IMU2,92100,SCALED_IMU2,3863,0,2,0,12,0,0,-1002,-5,0
2025-12-14 23:49:43.366,SCALED_IMU2,92200,SCALED_IMU2,3864,1,3,0,11,0,0,-1002,-3,0
2025-12-14 23:49:43.466,SCALED_IMU2,92300,SCALED_IMU2,3865,0,2,0,12,0,0,-1002,-1,0
2025-12-14 23:49:43.566,SCALED_IMU2,92403,SCALED_IMU2,3865,-1,3,0,11,0,0,-1002,-4,0
2025-12-14 23:49:43.666,SCALED_IMU2,92503,SCALED_IMU2,3865,0,0,0,11,-2,0,-999,-3,0
2025-12-14 23:49:43.767,SCALED_IMU2,92603,SCALED_IMU2,3867,0,1,0,13,-1,0,-1001,-3,0
2025-12-14 23:49:43.866,SCALED_IMU2,92703,SCALED_IMU2,3868,0,2,0,12,-1,0,-1001,-2,0
2025-12-14 23:49:43.966,SCALED_IMU2,92803,SCALED_IMU2,3869,1,2,0,12,-1,0,-1001,-3,0
