SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,mission_mode,mission_state,seq,total
2025-12-15 00:39:23.962,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:24.062,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:24.162,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:24.262,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:24.361,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:24.461,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:24.562,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:24.661,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:24.761,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:24.862,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:24.962,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:25.061,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:25.161,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:25.262,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:25.361,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:25.462,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:25.561,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:25.661,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:25.761,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:25.861,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:25.961,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:26.061,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:26.161,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:26.262,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:26.361,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:26.461,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:26.562,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:26.662,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:26.762,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:26.862,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:26.962,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:27.062,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:27.162,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:27.262,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:27.363,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:27.462,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:27.561,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:27.662,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:27.762,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:27.862,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:27.962,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:28.062,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:28.162,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:28.262,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:28.362,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:28.462,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:28.562,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:28.662,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:28.762,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:28.862,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:28.962,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:29.062,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:29.162,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:29.262,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:29.362,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:29.462,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:29.562,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
