SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,press_abs,press_diff,temperature,temperature_press_diff
2025-12-15 00:39:17.266,SCALED_PRESSURE,312512,SCALED_PRESSURE,1007.0849609375,0.0,4678,0
2025-12-15 00:39:17.362,SCALED_PRESSURE,312612,SCALED_PRESSURE,1007.0731811523438,0.0,4678,0
2025-12-15 00:39:17.462,SCALED_PRESSURE,312712,SCALED_PRESSURE,1007.0673217773438,0.0,4678,0
2025-12-15 00:39:17.561,SCALED_PRESSURE,312812,SCALED_PRESSURE,1007.0596923828125,0.0,4678,0
2025-12-15 00:39:17.662,SCALED_PRESSURE,312912,SCALED_PRESSURE,1007.0932006835938,0.0,4678,0
2025-12-15 00:39:17.761,SCALED_PRESSURE,313012,SCALED_PRESSURE,1007.05029296875,0.0,4678,0
2025-12-15 00:39:17.862,SCALED_PRESSURE,313112,SCALED_PRESSURE,1007.073974609375,0.0,4678,0
2025-12-15 00:39:17.962,SCALED_PRESSURE,313212,SCALED_PRESSURE,1007.0615234375,0.0,4678,0
2025-12-15 00:39:18.061,SCALED_PRESSURE,313312,SCALED_PRESSURE,1007.0899658203125,0.0,4678,0
2025-12-15 00:39:18.162,SCALED_PRESSURE,313412,SCALED_PRESSURE,1007.0855102539062,0.0,4678,0
2025-12-15 00:39:18.262,SCALED_PRESSURE,313512,SCALED_PRESSURE,1007.09375,0.0,4679,0
2025-12-15 00:39:18.362,SCALED_PRESSURE,313612,SCALED_PRESSURE,1007.0944213867188,0.0,4678,0
2025-12-15 00:39:18.462,SCALED_PRESSURE,313712,SCALED_PRESSURE,1007.0894165039062,0.0,4678,0
2025-12-15 00:39:18.563,SCALED_PRESSURE,313812,SCALED_PRESSURE,1007.1074829101562,0.0,4679,0
2025-12-15 00:39:18.662,SCALED_PRESSURE,313912,SCALED_PRESSURE,1007.0858154296875,0.0,4678,0
2025-12-15 00:39:18.762,SCALED_PRESSURE,314012,SCALED_PRESSURE,1007.0829467773438,0.0,4679,0
