SystemTime_ISO,MsgType,FC_Time_us,command,mavpackettype,progress,result,result_param2,target_component,target_system
2025-12-15 00:39:17.171,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.171,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.171,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.171,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.172,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.172,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.172,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.172,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.172,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.174,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.174,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.174,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.174,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.174,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.174,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.174,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.175,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.175,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.176,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.176,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.176,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.176,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.176,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.176,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.176,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.177,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.177,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.177,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.177,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.177,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.178,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.178,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.178,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.178,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.178,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.178,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.178,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.179,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.179,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.180,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.180,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.180,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.180,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.181,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.181,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.181,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.181,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.181,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.181,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.182,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.182,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.182,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.182,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.183,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.183,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.183,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.183,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.184,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.184,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.184,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.184,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.185,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.185,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.185,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.185,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.186,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.186,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.186,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.186,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.187,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.187,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.187,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.187,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.187,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.187,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.188,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.188,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.189,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.189,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.189,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.189,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.189,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.189,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.190,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.190,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.191,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.191,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.191,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.191,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.192,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.192,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.192,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.192,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.193,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.193,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.193,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.193,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.194,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.194,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.194,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.194,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.194,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.194,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.195,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.195,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.195,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.195,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.195,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.196,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.196,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.196,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.196,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.196,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.197,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.198,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.198,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.198,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.198,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.198,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.198,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.199,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.200,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.200,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.200,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.200,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.200,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.200,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.200,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.201,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.202,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.202,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.202,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.202,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.203,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.203,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.203,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.203,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.203,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.203,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.203,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.204,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.204,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.205,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.205,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.205,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.205,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.206,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.206,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.206,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.206,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.206,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.206,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.206,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.207,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.207,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.207,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.207,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.208,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.208,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.208,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.208,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.209,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.209,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.209,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.209,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.209,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.209,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.209,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.209,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.210,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.211,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.211,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.211,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.211,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.212,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.212,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.212,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.212,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-15 00:39:17.212,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.212,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-15 00:39:17.212,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
