SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,temperature,xacc,xgyro,xmag,yacc,ygyro,ymag,zacc,zgyro,zmag
2025-12-15 00:39:17.266,SCALED_IMU3,312512,SCALED_IMU3,4724,9,-1,0,-5,3,0,-970,2,0
2025-12-15 00:39:17.362,SCALED_IMU3,312612,SCALED_IMU3,4725,9,0,0,-6,2,0,-970,1,0
2025-12-15 00:39:17.461,SCALED_IMU3,312712,SCALED_IMU3,4724,7,0,0,-6,1,0,-971,1,0
2025-12-15 00:39:17.561,SCALED_IMU3,312812,SCALED_IMU3,4724,7,-1,0,-5,2,0,-971,5,0
2025-12-15 00:39:17.661,SCALED_IMU3,312912,SCALED_IMU3,4725,10,-2,0,-7,1,0,-970,2,0
2025-12-15 00:39:17.761,SCALED_IMU3,313009,SCALED_IMU3,4725,9,-3,0,-6,0,0,-969,0,0
2025-12-15 00:39:17.861,SCALED_IMU3,313112,SCALED_IMU3,4725,8,-1,0,-7,0,0,-971,1,0
2025-12-15 00:39:17.961,SCALED_IMU3,313212,SCALED_IMU3,4725,10,-2,0,-6,0,0,-970,2,0
2025-12-15 00:39:18.061,SCALED_IMU3,313312,SCALED_IMU3,4726,9,-2,0,-4,0,0,-970,2,0
2025-12-15 00:39:18.162,SCALED_IMU3,313412,SCALED_IMU3,4726,7,-2,0,-4,4,0,-966,1,0
2025-12-15 00:39:18.262,SCALED_IMU3,313512,SCALED_IMU3,4725,9,-1,0,-5,3,0,-970,1,0
2025-12-15 00:39:18.362,SCALED_IMU3,313612,SCALED_IMU3,4725,8,-2,0,-3,0,0,-968,1,0
2025-12-15 00:39:18.462,SCALED_IMU3,313712,SCALED_IMU3,4725,8,-2,0,-4,1,0,-971,3,0
2025-12-15 00:39:18.562,SCALED_IMU3,313812,SCALED_IMU3,4725,9,-1,0,-4,3,0,-969,1,0
2025-12-15 00:39:18.662,SCALED_IMU3,313912,SCALED_IMU3,4726,8,0,0,-5,1,0,-968,2,0
2025-12-15 00:39:18.762,SCALED_IMU3,314012,SCALED_IMU3,4726,8,-1,0,-2,-1,0,-967,4,0
2025-12-15 00:39:18.861,SCALED_IMU3,314112,SCALED_IMU3,4726,8,0,0,-4,0,0,-970,2,0
2025-12-15 00:39:18.961,SCALED_IMU3,314212,SCALED_IMU3,4726,7,-3,0,-4,1,0,-966,0,0
2025-12-15 00:39:19.061,SCALED_IMU3,314312,SCALED_IMU3,4726,8,-1,0,-5,3,0,-969,3,0
2025-12-15 00:39:19.161,SCALED_IMU3,314412,SCALED_IMU3,4726,8,-2,0,-6,0,0,-970,1,0
2025-12-15 00:39:19.262,SCALED_IMU3,314512,SCALED_IMU3,4726,8,-3,0,-4,2,0,-967,2,0
2025-12-15 00:39:19.361,SCALED_IMU3,314609,SCALED_IMU3,4726,9,0,0,-6,2,0,-971,5,0
2025-12-15 00:39:19.461,SCALED_IMU3,314709,SCALED_IMU3,4726,10,-2,0,-7,0,0,-970,0,0
2025-12-15 00:39:19.561,SCALED_IMU3,314809,SCALED_IMU3,4728,8,-2,0,-6,1,0,-972,2,0
2025-12-15 00:39:19.662,SCALED_IMU3,314912,SCALED_IMU3,4728,9,1,0,-6,2,0,-969,4,0
2025-12-15 00:39:19.761,SCALED_IMU3,315012,SCALED_IMU3,4728,9,-2,0,-6,2,0,-970,2,0
2025-12-15 00:39:19.862,SCALED_IMU3,315112,SCALED_IMU3,4728,9,-2,0,-6,2,0,-972,3,0
2025-12-15 00:39:19.961,SCALED_IMU3,315212,SCALED_IMU3,4728,7,-1,0,-5,0,0,-969,-2,0
2025-12-15 00:39:20.061,SCALED_IMU3,315312,SCALED_IMU3,4727,9,-2,0,-5,1,0,-970,0,0
2025-12-15 00:39:20.162,SCALED_IMU3,315412,SCALED_IMU3,4727,9,-2,0,-5,2,0,-971,0,0
2025-12-15 00:39:20.261,SCALED_IMU3,315512,SCALED_IMU3,4726,10,0,0,-6,1,0,-973,1,0
2025-12-15 00:39:20.361,SCALED_IMU3,315612,SCALED_IMU3,4726,10,-1,0,-4,2,0,-970,2,0
2025-12-15 00:39:20.461,SCALED_IMU3,315712,SCALED_IMU3,4726,10,0,0,-6,0,0,-969,1,0
2025-12-15 00:39:20.561,SCALED_IMU3,315812,SCALED_IMU3,4728,9,0,0,-6,1,0,-971,1,0
2025-12-15 00:39:20.661,SCALED_IMU3,315912,SCALED_IMU3,4728,10,0,0,-4,1,0,-971,1,0
2025-12-15 00:39:20.761,SCALED_IMU3,316012,SCALED_IMU3,4728,10,-1,0,-5,0,0,-971,3,0
2025-12-15 00:39:20.861,SCALED_IMU3,316112,SCALED_IMU3,4728,9,0,0,-6,0,0,-973,1,0
2025-12-15 00:39:20.961,SCALED_IMU3,316209,SCALED_IMU3,4729,9,0,0,-7,0,0,-970,1,0
2025-12-15 00:39:21.061,SCALED_IMU3,316309,SCALED_IMU3,4729,8,-3,0,-5,0,0,-972,3,0
2025-12-15 00:39:21.161,SCALED_IMU3,316412,SCALED_IMU3,4729,6,0,0,-5,3,0,-970,2,0
2025-12-15 00:39:21.265,SCALED_IMU3,316512,SCALED_IMU3,4729,8,0,0,-6,-1,0,-970,2,0
2025-12-15 00:39:21.366,SCALED_IMU3,316612,SCALED_IMU3,4729,8,-1,0,-6,0,0,-968,3,0
2025-12-15 00:39:21.465,SCALED_IMU3,316712,SCALED_IMU3,4729,9,-2,0,-4,3,0,-970,3,0
2025-12-15 00:39:21.565,SCALED_IMU3,316812,SCALED_IMU3,4729,10,2,0,-5,-1,0,-972,2,0
2025-12-15 00:39:21.666,SCALED_IMU3,316912,SCALED_IMU3,4729,9,-4,0,-7,1,0,-968,1,0
2025-12-15 00:39:21.765,SCALED_IMU3,317012,SCALED_IMU3,4729,11,-2,0,-4,-1,0,-969,2,0
2025-12-15 00:39:21.865,SCALED_IMU3,317112,SCALED_IMU3,4729,10,-2,0,-4,0,0,-970,4,0
