SystemTime_ISO,MsgType,FC_Time_us,Vcc,Vservo,flags,mavpackettype
2025-12-15 00:39:34.359,POWER_STATUS,0,5251,0,1,POWER_STATUS
2025-12-15 00:39:34.460,POWER_STATUS,0,5255,0,1,POWER_STATUS
2025-12-15 00:39:34.560,POWER_STATUS,0,5264,0,1,POWER_STATUS
2025-12-15 00:39:34.660,POWER_STATUS,0,5256,0,1,POWER_STATUS
2025-12-15 00:39:34.759,POWER_STATUS,0,5255,0,1,POWER_STATUS
2025-12-15 00:39:34.861,POWER_STATUS,0,5260,0,1,POWER_STATUS
2025-12-15 00:39:34.959,POWER_STATUS,0,5249,0,1,POWER_STATUS
2025-12-15 00:39:35.060,POWER_STATUS,0,5253,0,1,POWER_STATUS
2025-12-15 00:39:35.160,POWER_STATUS,0,5248,0,1,POWER_STATUS
2025-12-15 00:39:35.260,POWER_STATUS,0,5250,0,1,POWER_STATUS
2025-12-15 00:39:35.360,POWER_STATUS,0,5256,0,1,POWER_STATUS
2025-12-15 00:39:35.460,POWER_STATUS,0,5254,0,1,POWER_STATUS
2025-12-15 00:39:35.560,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-15 00:39:35.660,POWER_STATUS,0,5253,0,1,POWER_STATUS
2025-12-15 00:39:35.760,POWER_STATUS,0,5262,4,1,POWER_STATUS
2025-12-15 00:39:35.860,POWER_STATUS,0,5250,4,1,POWER_STATUS
2025-12-15 00:39:35.960,POWER_STATUS,0,5254,0,1,POWER_STATUS
2025-12-15 00:39:36.061,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-15 00:39:36.161,POWER_STATUS,0,5256,0,1,POWER_STATUS
2025-12-15 00:39:36.261,POWER_STATUS,0,5260,0,1,POWER_STATUS
2025-12-15 00:39:36.361,POWER_STATUS,0,5263,0,1,POWER_STATUS
2025-12-15 00:39:36.461,POWER_STATUS,0,5247,0,1,POWER_STATUS
2025-12-15 00:39:36.561,POWER_STATUS,0,5258,4,1,POWER_STATUS
2025-12-15 00:39:36.661,POWER_STATUS,0,5256,0,1,POWER_STATUS
2025-12-15 00:39:36.761,POWER_STATUS,0,5249,0,1,POWER_STATUS
2025-12-15 00:39:36.861,POWER_STATUS,0,5252,0,1,POWER_STATUS
2025-12-15 00:39:36.961,POWER_STATUS,0,5245,0,1,POWER_STATUS
2025-12-15 00:39:37.061,POWER_STATUS,0,5247,0,1,POWER_STATUS
2025-12-15 00:39:37.161,POWER_STATUS,0,5241,0,1,POWER_STATUS
2025-12-15 00:39:37.261,POWER_STATUS,0,5250,0,1,POWER_STATUS
2025-12-15 00:39:37.361,POWER_STATUS,0,5249,2,1,POWER_STATUS
2025-12-15 00:39:37.461,POWER_STATUS,0,5247,0,1,POWER_STATUS
2025-12-15 00:39:37.561,POWER_STATUS,0,5253,0,1,POWER_STATUS
2025-12-15 00:39:37.661,POWER_STATUS,0,5251,0,1,POWER_STATUS
2025-12-15 00:39:37.761,POWER_STATUS,0,5245,0,1,POWER_STATUS
2025-12-15 00:39:37.861,POWER_STATUS,0,5256,0,1,POWER_STATUS
2025-12-15 00:39:37.961,POWER_STATUS,0,5255,0,1,POWER_STATUS
