SystemTime_ISO,MsgType,FC_Time_us,angular_velocity_z,estimator_status,feed_forward_angular_velocity_z,landed_state,mavpackettype,q,q_estimated_delay_us,target_component,target_system,time_boot_us,v_estimated_delay_us,vx,vy,vz
2025-12-15 01:40:54.568,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.9017256969818845e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6633053421974182, -0.0002102919388562441, 0.003319595940411091, 0.74834144115448]",0,0,1,3498042357,0,-0.0015776139916852117,-0.00044347584480419755,-0.008711633272469044
2025-12-15 01:40:54.575,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,5.046221485827118e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6632714867591858, -0.0002215396671090275, 0.0033300539944320917, 0.7483714818954468]",0,0,1,3498142461,0,-0.001456317026168108,-0.00045858160592615604,-0.009880662895739079
2025-12-15 01:40:54.582,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.6313871280290186e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6562169194221497, -0.0003353470820002258, 0.0032061308156698942, 0.7545654773712158]",0,0,1,4020337411,0,0.0017824146198108792,-0.001352118793874979,-0.007637096103280783
2025-12-15 01:40:54.589,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.667236134991981e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6561640501022339, -0.00031529433908872306, 0.0032084384001791477, 0.7546113729476929]",0,0,1,4020442800,0,0.00162755127530545,-0.0012058853171765804,-0.00798883568495512
2025-12-15 01:40:54.627,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.693829396273941e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6560864448547363, -0.00031269737519323826, 0.0032148933969438076, 0.7546788454055786]",0,0,1,4020602339,0,0.0018146100919693708,-0.001137961633503437,-0.008342153392732143
2025-12-15 01:40:54.649,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.617427839548327e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6560746431350708, -0.00030722678638994694, 0.0032149842008948326, 0.7546890377998352]",0,0,1,4020642432,0,0.0017359972698614001,-0.001025880454108119,-0.00880554597824812
2025-12-15 01:40:54.749,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.69595797767397e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6560590863227844, -0.0003000723081640899, 0.0032149157486855984, 0.754702627658844]",0,0,1,4020742470,0,0.0012842522701248527,-0.0007024756050668657,-0.009154068306088448
2025-12-15 01:40:54.849,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.624179200618528e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6560724377632141, -0.0003121760964859277, 0.0032070265151560307, 0.7546910643577576]",0,0,1,4020842482,0,0.00122737733181566,-0.0005373854073695838,-0.008720047771930695
2025-12-15 01:40:54.949,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.734313552035019e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6561251282691956, -0.00030024597072042525, 0.0032095564529299736, 0.7546452283859253]",0,0,1,4020942568,0,0.00167867261916399,-0.000627803907264024,-0.008394655771553516
2025-12-15 01:40:55.049,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.593019184540026e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.65617835521698, -0.0002914071665145457, 0.0031954047735780478, 0.7545990347862244]",0,0,1,4021042602,0,0.0014388666022568941,-0.0003063161566387862,-0.007824843749403954
2025-12-15 01:40:55.151,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.523943425738253e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6561594009399414, -0.0002819877117872238, 0.003196817124262452, 0.7546154856681824]",0,0,1,4021144887,0,0.0015137536684051156,-0.00021788090816698968,-0.007813910953700542
2025-12-15 01:40:55.250,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.7103680117288604e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6561436057090759, -0.00028918375028297305, 0.0031925139483064413, 0.7546293139457703]",0,0,1,4021244789,0,0.0013481765054166317,-0.00011977271788055077,-0.007803159765899181
2025-12-15 01:40:55.350,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.6626337280031294e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6561223268508911, -0.0002876226499211043, 0.003194101620465517, 0.7546477317810059]",0,0,1,4021344769,0,0.0017144770827144384,-0.0004894957528449595,-0.008825959637761116
2025-12-15 01:40:55.449,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.690481728175655e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6560953259468079, -0.00028047439991496503, 0.0031988199334591627, 0.7546712160110474]",0,0,1,4021442587,0,0.001189872738905251,-6.325411959551275e-05,-0.009830519556999207
2025-12-15 01:40:55.549,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.6754637878621e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6561025381088257, -0.00028581375954672694, 0.003198338905349374, 0.7546648979187012]",0,0,1,4021542636,0,0.0011542349820956588,-9.765986033016816e-05,-0.010230054147541523
2025-12-15 01:40:55.650,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.5809170842403546e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6561212539672852, -0.00028543025837279856, 0.003185809589922428, 0.7546486854553223]",0,0,1,4021644771,0,0.0013071291614323854,-0.0002373767929384485,-0.011387910693883896
2025-12-15 01:40:55.749,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.461713251657784e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6560913920402527, -0.00027843567659147084, 0.0031873793341219425, 0.7546746730804443]",0,0,1,4021742538,0,0.001304249162785709,-0.00028125918470323086,-0.012743374332785606
2025-12-15 01:40:55.849,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.582238761940971e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6560533046722412, -0.00027994022821076214, 0.003183167427778244, 0.7547078132629395]",0,0,1,4021842577,0,0.001219388679601252,5.436552601167932e-05,-0.013509892858564854
2025-12-15 01:40:55.949,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.674422962125391e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.656055212020874, -0.00028048924286849797, 0.0031839541625231504, 0.7547061443328857]",0,0,1,4021942497,0,0.0013434021966531873,-0.00020605955796781927,-0.01434767059981823
2025-12-15 01:40:56.050,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.553571488941088e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.656076967716217, -0.0002810585137922317, 0.0031838780269026756, 0.7546872496604919]",0,0,1,4022044820,0,0.0012408687034621835,2.652843795658555e-05,-0.01472508441656828
2025-12-15 01:40:56.148,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.494229142437689e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6560491323471069, -0.00027000883710570633, 0.0031820836011320353, 0.754711389541626]",0,0,1,4022142434,0,0.001042773830704391,0.0005042923148721457,-0.01503234263509512
2025-12-15 01:40:56.248,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.5093755034031346e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6559979915618896, -0.00027328828582540154, 0.003181044477969408, 0.7547558546066284]",0,0,1,4022242505,0,0.0012175770243629813,0.0005016050417907536,-0.01463218592107296
2025-12-15 01:40:56.349,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.5450851757777855e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6559789776802063, -0.0002662339247763157, 0.003181968117132783, 0.754772424697876]",0,0,1,4022342487,0,0.0012491189409047365,0.0003959556925110519,-0.014553102664649487
2025-12-15 01:40:56.448,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.657597673940472e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6559616327285767, -0.00026224349858239293, 0.003186653833836317, 0.7547874450683594]",0,0,1,4022442514,0,0.0009738880326040089,0.0007743376190774143,-0.014125602319836617
2025-12-15 01:40:56.548,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.5393797336146235e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6559779644012451, -0.00026938747032545507, 0.0031855301931500435, 0.7547732591629028]",0,0,1,4022542542,0,0.0010235708905383945,0.0007606035214848816,-0.013425585813820362
2025-12-15 01:40:56.648,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.555168197839521e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6559915542602539, -0.0002704390208236873, 0.00318830250762403, 0.7547614574432373]",0,0,1,4022642506,0,0.0013923507649451494,0.00037980693741701543,-0.013092398643493652
2025-12-15 01:40:56.749,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.7845114750089124e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6559857726097107, -0.00025826049386523664, 0.0031833387911319733, 0.7547665238380432]",0,0,1,4022742543,0,0.0009577777818776667,0.0006160422344692051,-0.01204556506127119
2025-12-15 01:40:56.850,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.436124800122343e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6559260487556458, -0.00025437326985411346, 0.003183766035363078, 0.7548184394836426]",0,0,1,4022844755,0,0.0007884165970608592,0.0006127794040367007,-0.010769937187433243
2025-12-15 01:40:56.950,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.595218342728913e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6558816432952881, -0.00025882304180413485, 0.003182820277288556, 0.7548570036888123]",0,0,1,4022944762,0,0.0007316899718716741,0.0007812558906152844,-0.009328278712928295
2025-12-15 01:40:57.050,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.624881694326177e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6558690071105957, -0.00026194468955509365, 0.003189599607139826, 0.7548679113388062]",0,0,1,4023044758,0,0.0007823662017472088,0.00045075721573084593,-0.008979103527963161
2025-12-15 01:40:57.150,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.515863111009821e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6558476090431213, -0.0002554038364905864, 0.003182594198733568, 0.7548865079879761]",0,0,1,4023144770,0,0.0005447872099466622,0.0008085148874670267,-0.00838408898562193
2025-12-15 01:40:57.250,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.631427873391658e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6557967066764832, -0.0002650739043019712, 0.0031806458719074726, 0.7549307942390442]",0,0,1,4023244768,0,0.00025408290093764663,0.0010337617713958025,-0.006855532061308622
2025-12-15 01:40:57.348,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.6618068154202774e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6557585597038269, -0.0002611558302305639, 0.0031837779097259045, 0.7549639344215393]",0,0,1,4023342450,0,0.0005753365694545209,0.000505480042193085,-0.006232462823390961
2025-12-15 01:40:57.448,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.553602775558829e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.655750036239624, -0.0002520466805435717, 0.003179987659677863, 0.7549712657928467]",0,0,1,4023442602,0,0.00036148965591564775,0.0009689599392004311,-0.0048322067596018314
2025-12-15 01:40:57.548,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.548492142930627e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6557521224021912, -0.0002645212516654283, 0.003184631234034896, 0.7549694776535034]",0,0,1,4023542493,0,5.728938776883297e-05,0.0009901226731017232,-0.0033181358594447374
2025-12-15 01:40:57.649,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.5462835259968415e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6557273268699646, -0.0002667111693881452, 0.003196378005668521, 0.7549909949302673]",0,0,1,4023642520,0,0.00028969114646315575,0.0008576672989875078,-0.0029659485444426537
2025-12-15 01:40:57.748,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.719872958958149e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6557021141052246, -0.0002606233465485275, 0.0031942129135131836, 0.7550128698348999]",0,0,1,4023742452,0,0.00017296065925620496,0.0009311892208643258,-0.0031429629307240248
2025-12-15 01:40:57.849,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.6283214032882825e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6556536555290222, -0.0002569875796325505, 0.0031933682039380074, 0.7550550103187561]",0,0,1,4023842498,0,-3.8997768569970503e-05,0.0012337573571130633,-0.0031961160711944103
2025-12-15 01:40:57.948,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.5946359023218974e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.655603289604187, -0.00025791561347432435, 0.0032030241563916206, 0.7550987005233765]",0,0,1,4023942477,0,0.00015677037299610674,0.000850664742756635,-0.003680289490148425
2025-12-15 01:40:58.050,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.506143886828795e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6555609107017517, -0.0002487781166564673, 0.003198729595169425, 0.7551354765892029]",0,0,1,4024042598,0,0.00024247168039437383,0.0006854178500361741,-0.0047594280913472176
2025-12-15 01:40:58.149,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.6643373934784904e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6555463671684265, -0.0002550956851337105, 0.0032054639887064695, 0.7551481127738953]",0,0,1,4024142577,0,-0.00014679467130918056,0.0010580760426819324,-0.005229171831160784
2025-12-15 01:40:58.249,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.5536176912719384e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.655555248260498, -0.0002606728230603039, 0.003200079081580043, 0.7551404237747192]",0,0,1,4024242605,0,-4.754775727633387e-05,0.000818668631836772,-0.0057800281792879105
2025-12-15 01:40:58.351,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.561900641419925e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6555923223495483, -0.00026816295576281846, 0.003193517914041877, 0.7551081776618958]",0,0,1,4024344804,0,-0.00010176005162065849,0.0006982567138038576,-0.005728248041123152
2025-12-15 01:40:58.449,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.626916052075103e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6556288599967957, -0.00025498963077552617, 0.0031888505909591913, 0.75507652759552]",0,0,1,4024442592,0,5.861991212441353e-06,0.0008789124549366534,-0.005438597407191992
2025-12-15 01:40:58.549,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.623209315468557e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6556529998779297, -0.0002593248209450394, 0.0031917637679725885, 0.7550556063652039]",0,0,1,4024544788,0,0.00010567484423518181,0.00088782754028216,-0.005116239655762911
2025-12-15 01:40:58.655,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.581399844028056e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6556860208511353, -0.00026685622287914157, 0.003197767771780491, 0.7550268769264221]",0,0,1,4024642619,0,0.00018299570365343243,0.0007590008899569511,-0.004480005707591772
2025-12-15 01:40:58.756,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.58972281194292e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6557175517082214, -0.0002668676315806806, 0.003200898179784417, 0.7549994587898254]",0,0,1,4024744774,0,0.0002038645325228572,0.0006573701393790543,-0.004470541141927242
2025-12-15 01:40:58.856,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.721267760032788e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6557382941246033, -0.00025369017384946346, 0.0032014623284339905, 0.7549814581871033]",0,0,1,4024842571,0,-0.000325528351822868,0.0011477016378194094,-0.004438925068825483
2025-12-15 01:40:58.954,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.756246926262975e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6557359099388123, -0.00025599144282750785, 0.00321305263787508, 0.7549834251403809]",0,0,1,4024942603,0,-0.0003023390891030431,0.0011939590331166983,-0.004578268155455589
2025-12-15 01:40:59.054,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.673301009461284e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6557186841964722, -0.0002584214089438319, 0.0032083664555102587, 0.754998505115509]",0,0,1,4025042477,0,-0.0001743361062835902,0.0007815493736416101,-0.00481447484344244
2025-12-15 01:40:59.156,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.669690679293126e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6556912660598755, -0.0002566901675891131, 0.0032121469266712666, 0.7550222873687744]",0,0,1,4025144907,0,-5.791909643448889e-05,0.0008134420495480299,-0.005113750696182251
2025-12-15 01:40:59.254,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.62495991087053e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6556806564331055, -0.0002585157344583422, 0.0032046071719378233, 0.7550314664840698]",0,0,1,4025242570,0,-0.0006158630130812526,0.0012164246290922165,-0.004833251237869263
2025-12-15 01:40:59.355,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.5895809307694435e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6557239294052124, -0.00024746442795731127, 0.0032063566613942385, 0.7549938559532166]",0,0,1,4025342424,0,-0.00043533786083571613,0.0011008279398083687,-0.004635820165276527
2025-12-15 01:40:59.455,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.655238444684073e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6557866334915161, -0.00023976463126018643, 0.003201342886313796, 0.7549394369125366]",0,0,1,4025442546,0,-0.0005034189089201391,0.0009965788340196013,-0.005236410535871983
2025-12-15 01:40:59.555,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.581871326081455e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6558178067207336, -0.0002314810553798452, 0.0031964024528861046, 0.7549123764038086]",0,0,1,4025542439,0,-0.0005696121952496469,0.0012256012996658683,-0.005757546983659267
2025-12-15 01:40:59.655,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.567178257275373e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6558312177658081, -0.00023267958022188395, 0.003198017366230488, 0.7549007534980774]",0,0,1,4025642444,0,-0.0007214360521174967,0.001176502089947462,-0.00592211214825511
2025-12-15 01:40:59.755,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.6010929509066045e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6557902097702026, -0.00022507522953674197, 0.0031952220015227795, 0.7549363970756531]",0,0,1,4025742544,0,-0.00043454946717247367,0.000988517189398408,-0.005769980605691671
2025-12-15 01:40:59.855,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.63291144114919e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6557172536849976, -0.00021797911904286593, 0.0031903046183288097, 0.7549998164176941]",0,0,1,4025844744,0,-0.0003898085851687938,0.0010526152327656746,-0.005471736658364534
2025-12-15 01:40:59.955,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.4800872274208814e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6556968092918396, -0.00020639832655433565, 0.0031817492563277483, 0.7550175189971924]",0,0,1,4025944784,0,-0.0006334125646390021,0.001389284385368228,-0.005349666345864534
2025-12-15 01:41:00.055,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.4594435166800395e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6556898355484009, -0.00021007208852097392, 0.0031849408987909555, 0.7550235986709595]",0,0,1,4026042562,0,-0.00034881811006926,0.0012584851356223226,-0.004672047216445208
2025-12-15 01:41:00.156,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.5456392399501055e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.655688464641571, -0.00019985728431493044, 0.003187379566952586, 0.755024790763855]",0,0,1,4026142578,0,-0.00042418239172548056,0.0013077231124043465,-0.004687095060944557
2025-12-15 01:41:00.255,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.636093581211753e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6557047367095947, -0.0002050017792498693, 0.003188482951372862, 0.7550106048583984]",0,0,1,4026244765,0,-0.0004879538028035313,0.001424290589056909,-0.005134253762662411
2025-12-15 01:41:00.356,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.60500486951787e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6557431221008301, -0.00020708773809019476, 0.003186376066878438, 0.7549773454666138]",0,0,1,4026344845,0,-0.0007023365469649434,0.0017217100830748677,-0.005144428927451372
2025-12-15 01:41:00.455,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.538221037364565e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6557722091674805, -0.00021367333829402924, 0.0031850459054112434, 0.754952073097229]",0,0,1,4026444799,0,-0.00038278012652881444,0.0015705492114648223,-0.004799653775990009
2025-12-15 01:41:00.555,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.514083047979511e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6557803153991699, -0.00020463882538024336, 0.0031846114434301853, 0.7549450397491455]",0,0,1,4026542590,0,-0.0005999207496643066,0.002033715369179845,-0.005172195378690958
2025-12-15 01:41:00.657,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.587168587022461e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6557849645614624, -0.00020701155881397426, 0.0031868047080934048, 0.754940927028656]",0,0,1,4026642494,0,-0.0007067897822707891,0.0017816838808357716,-0.005114946514368057
2025-12-15 01:41:00.755,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.6093402488622814e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6557949781417847, -0.00019616431382019073, 0.003190616611391306, 0.7549322843551636]",0,0,1,4026744809,0,-0.0005159974098205566,0.001877916045486927,-0.004911536350846291
2025-12-15 01:41:00.855,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.509973950916901e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6557971835136414, -0.0001801554608391598, 0.003170620882883668, 0.7549304366111755]",0,0,1,4026842488,0,-0.0005000042147003114,0.001938870525918901,-0.005154186859726906
2025-12-15 01:41:00.955,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.48802238679491e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.655796468257904, -0.00017960577679332346, 0.003171317745000124, 0.7549310922622681]",0,0,1,4026942477,0,-0.0006383974105119705,0.002332662232220173,-0.005394500680267811
2025-12-15 01:41:01.057,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.679315316025168e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6557924151420593, -0.00018170093244407326, 0.0031739494297653437, 0.7549346089363098]",0,0,1,4027042477,0,-0.0003287593135610223,0.0022718666587024927,-0.006208674982190132
2025-12-15 01:41:01.155,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.641183841158636e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6557873487472534, -0.00017468587611801922, 0.0031778665725141764, 0.7549389004707336]",0,0,1,4027142435,0,-0.0005348986014723778,0.002436473499983549,-0.007308252155780792
2025-12-15 01:41:01.257,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.695490133599378e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6557973027229309, -0.00017448684957344085, 0.0031758772674947977, 0.754930317401886]",0,0,1,4027242580,0,-0.000727775099221617,0.003112807171419263,-0.007398287300020456
2025-12-15 01:41:01.355,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.4849180994788185e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6558191776275635, -0.00017868033319246024, 0.003181786509230733, 0.7549113035202026]",0,0,1,4027342629,0,-0.0004434124275576323,0.002912084572017193,-0.007697043940424919
2025-12-15 01:41:01.455,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.510243525146507e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6558473706245422, -0.00017657893477007747, 0.003186084097251296, 0.7548867464065552]",0,0,1,4027444847,0,-0.0004864412476308644,0.0030801803804934025,-0.007785049267113209
2025-12-15 01:41:01.555,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,0,0.0,167,4.5066699385643005e-05,0,AUTOPILOT_STATE_FOR_GIMBAL_DEVICE,"[0.6558855175971985, -0.00015948168584145606, 0.00318529992364347, 0.7548536062240601]",0,0,1,4027544772,0,-0.0007213007775135338,0.0031210959423333406,-0.00871389638632536
