SystemTime_ISO,MsgType,FC_Time_us,brkval,freemem,freemem32,mavpackettype
2025-12-15 01:41:20.045,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:20.145,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:20.245,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:20.345,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:20.445,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:20.545,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:20.645,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:20.745,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:20.845,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:20.945,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:21.046,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:21.145,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:21.245,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:21.345,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:21.445,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:21.545,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:21.645,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:21.745,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:21.845,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:21.945,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:22.045,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:22.145,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:22.245,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:22.345,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:22.445,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:22.546,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:22.645,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:22.745,MEMINFO,0,0,65535,595512,MEMINFO
