SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,pitch,pitchspeed,roll,rollspeed,yaw,yawspeed
2025-12-15 01:40:54.552,ATTITUDE,3498034,ATTITUDE,0.004720287397503853,-0.00044152361806482077,0.004692450165748596,7.287788321264088e-05,1.691129207611084,-0.00023509340826421976
2025-12-15 01:40:54.569,ATTITUDE,3498134,ATTITUDE,0.004735870286822319,0.00033486972097307444,0.004695568233728409,-0.0001220055200974457,1.691235899925232,-0.00015725113917142153
2025-12-15 01:40:54.577,ATTITUDE,4020332,ATTITUDE,0.004700363613665104,9.194773156195879e-05,0.004410006105899811,4.90901293233037e-05,1.7100067138671875,0.00021989981178194284
2025-12-15 01:40:54.583,ATTITUDE,4020437,ATTITUDE,0.00468585267663002,1.1306721717119217e-05,0.004428599961102009,0.000389160995837301,1.7101413011550903,-1.1964759323745966e-05
2025-12-15 01:40:54.617,ATTITUDE,4020594,ATTITUDE,0.004696079064160585,0.0004064190434291959,0.004439922049641609,-0.0004565117706079036,1.7103612422943115,0.00010529044084250927
2025-12-15 01:40:54.643,ATTITUDE,4020637,ATTITUDE,0.004687142558395863,-1.5141209587454796e-05,0.0044498927891254425,0.0002377793425694108,1.71038818359375,9.455537656322122e-05
2025-12-15 01:40:54.743,ATTITUDE,4020737,ATTITUDE,0.004686299711465836,7.285969331860542e-06,0.004451770335435867,6.217434565769508e-05,1.7104299068450928,-0.0003388622426427901
2025-12-15 01:40:54.842,ATTITUDE,4020837,ATTITUDE,0.004667256493121386,-0.0005414837505668402,0.004437829367816448,-3.8514066545758396e-05,1.7104017734527588,0.00020231641246937215
2025-12-15 01:40:54.942,ATTITUDE,4020937,ATTITUDE,0.004655615426599979,-0.00013886147644370794,0.004452439025044441,-6.997184391366318e-05,1.7102718353271484,0.00011389463907107711
2025-12-15 01:40:55.042,ATTITUDE,4021037,ATTITUDE,0.004651515744626522,-6.79665245115757e-05,0.004428398795425892,-0.00023836756008677185,1.7101178169250488,-0.000376836396753788
2025-12-15 01:40:55.142,ATTITUDE,4021137,ATTITUDE,0.004633741453289986,2.0882347598671913e-05,0.004447576589882374,0.00021383538842201233,1.710160255432129,0.00031275057699531317
2025-12-15 01:40:55.242,ATTITUDE,4021237,ATTITUDE,0.004617827944457531,-0.00034065928775817156,0.004449428990483284,-0.00018773011106532067,1.710208535194397,0.00028797140112146735
2025-12-15 01:40:55.342,ATTITUDE,4021337,ATTITUDE,0.004620100371539593,-7.608113810420036e-05,0.00444650836288929,7.99295085016638e-05,1.710262656211853,0.0001847498642746359
2025-12-15 01:40:55.442,ATTITUDE,4021437,ATTITUDE,0.004634974990040064,-0.00020539702381938696,0.0044521670788526535,-4.270089993951842e-05,1.7103341817855835,0.00041398598114028573
2025-12-15 01:40:55.542,ATTITUDE,4021537,ATTITUDE,0.004616218619048595,-0.000554253114387393,0.00445858109742403,-0.0003788358299061656,1.7103208303451538,0.00020869012223556638
2025-12-15 01:40:55.642,ATTITUDE,4021637,ATTITUDE,0.004594848956912756,1.941458322107792e-05,0.004439547657966614,-0.00022589898435398936,1.7102605104446411,-9.584723738953471e-05
2025-12-15 01:40:55.742,ATTITUDE,4021737,ATTITUDE,0.004618190694600344,-0.00012767920270562172,0.004438938573002815,-0.00013094922178424895,1.7103383541107178,-0.0004735459224320948
2025-12-15 01:40:55.842,ATTITUDE,4021837,ATTITUDE,0.0046030026860535145,-0.000742809846997261,0.004437019117176533,4.200701368972659e-07,1.7104451656341553,-0.0001727077178657055
2025-12-15 01:40:55.942,ATTITUDE,4021937,ATTITUDE,0.00458530243486166,-0.00022057164460420609,0.004445500671863556,-0.0002804997784551233,1.710450291633606,0.0001469976850785315
2025-12-15 01:40:56.043,ATTITUDE,4022037,ATTITUDE,0.004605291411280632,0.00032639072742313147,0.004435691982507706,-0.00020060536917299032,1.7103863954544067,-0.00044452567817643285
2025-12-15 01:40:56.142,ATTITUDE,4022137,ATTITUDE,0.004594211000949144,-0.00029924092814326286,0.004443066194653511,0.0001750817900756374,1.7104467153549194,9.44826751947403e-06
2025-12-15 01:40:56.242,ATTITUDE,4022237,ATTITUDE,0.0045699467882514,-0.0005364422686398029,0.004453844390809536,0.0003613512380979955,1.7105897665023804,0.00014351826393976808
2025-12-15 01:40:56.343,ATTITUDE,4022337,ATTITUDE,0.004573835991322994,0.0001305165933445096,0.00445390772074461,0.00014808712876401842,1.7106448411941528,-0.00022489746334031224
2025-12-15 01:40:56.442,ATTITUDE,4022437,ATTITUDE,0.004592773504555225,-0.0002211431274190545,0.004461217671632767,-7.665540761081502e-05,1.7106871604919434,-0.00032571685733273625
2025-12-15 01:40:56.542,ATTITUDE,4022537,ATTITUDE,0.0045775435864925385,-0.0004827199736610055,0.004464243538677692,0.00014480596291832626,1.710645318031311,-5.7248049415647984e-05
2025-12-15 01:40:56.642,ATTITUDE,4022637,ATTITUDE,0.004582075402140617,0.0001819337485358119,0.004461076110601425,-2.8554408345371485e-05,1.7106170654296875,0.0002611044910736382
2025-12-15 01:40:56.742,ATTITUDE,4022737,ATTITUDE,0.0045836265198886395,4.191009793430567e-05,0.00445915013551712,-7.653980719624087e-05,1.7106229066848755,0.0003340973053127527
2025-12-15 01:40:56.842,ATTITUDE,4022837,ATTITUDE,0.004573463462293148,-0.00030409684404730797,0.00446663610637188,0.0001752778043737635,1.7107676267623901,0.000357610872015357
2025-12-15 01:40:56.942,ATTITUDE,4022937,ATTITUDE,0.004554967395961285,0.00016450078692287207,0.004471438936889172,-0.0002419336960883811,1.7108992338180542,-7.032632129266858e-05
2025-12-15 01:40:57.042,ATTITUDE,4023037,ATTITUDE,0.004576550796627998,0.0003411975922062993,0.00447364617139101,-6.233089516172186e-05,1.7109366655349731,-4.102359525859356e-05
2025-12-15 01:40:57.142,ATTITUDE,4023137,ATTITUDE,0.00457967072725296,-0.0003860968863591552,0.004468001425266266,-0.0002414576301816851,1.7109768390655518,8.742359932512045e-05
2025-12-15 01:40:57.242,ATTITUDE,4023237,ATTITUDE,0.0045652249827980995,-7.328053470700979e-05,0.004462600685656071,0.00011423573596403003,1.7111140489578247,-1.1411786545068026e-05
2025-12-15 01:40:57.342,ATTITUDE,4023337,ATTITUDE,0.004567726515233517,-0.00015353492926806211,0.004459826275706291,-0.00011744033690774813,1.7112284898757935,-7.961899973452091e-05
2025-12-15 01:40:57.442,ATTITUDE,4023437,ATTITUDE,0.004570847377181053,0.00017749331891536713,0.0044655632227659225,-0.00020635037799365819,1.711249828338623,-0.00015288812573999166
2025-12-15 01:40:57.542,ATTITUDE,4023537,ATTITUDE,0.004571161232888699,0.00016055512242019176,0.004474680870771408,0.0001705577305983752,1.7112421989440918,-0.00017373310402035713
2025-12-15 01:40:57.642,ATTITUDE,4023637,ATTITUDE,0.004583628848195076,5.2490970119833946e-05,0.00447738915681839,0.00016009167302399874,1.7113145589828491,2.1750805899500847e-05
2025-12-15 01:40:57.742,ATTITUDE,4023737,ATTITUDE,0.004596261773258448,-5.649076774716377e-05,0.004475818946957588,1.256768882740289e-06,1.7113703489303589,-8.044671267271042e-05
2025-12-15 01:40:57.842,ATTITUDE,4023837,ATTITUDE,0.004581572487950325,-0.0007646784652024508,0.004481741227209568,0.0003151122073177248,1.71149480342865,0.00019512217841111124
2025-12-15 01:40:57.942,ATTITUDE,4023937,ATTITUDE,0.004565159324556589,-2.655934076756239e-05,0.004504801705479622,0.00023861380759626627,1.711633563041687,0.00017041031969711185
2025-12-15 01:40:58.042,ATTITUDE,4024037,ATTITUDE,0.004577659070491791,0.00014808308333158493,0.00449932087212801,5.9046018577646464e-05,1.7117561101913452,-0.00014122191350907087
2025-12-15 01:40:58.142,ATTITUDE,4024137,ATTITUDE,0.0046069808304309845,0.0003251340240240097,0.004503401927649975,-1.9772924133576453e-05,1.7117847204208374,-3.391079371795058e-05
2025-12-15 01:40:58.242,ATTITUDE,4024237,ATTITUDE,0.004576569423079491,-0.000565417343750596,0.004498619586229324,-9.91342167253606e-05,1.7117669582366943,0.0003875756519846618
2025-12-15 01:40:58.342,ATTITUDE,4024337,ATTITUDE,0.004585589282214642,0.00026326393708586693,0.004478237591683865,-2.797673369059339e-05,1.7116796970367432,9.574886644259095e-05
2025-12-15 01:40:58.442,ATTITUDE,4024437,ATTITUDE,0.004585628863424063,-9.888201020658016e-05,0.004472638480365276,0.00010628968448145315,1.7115734815597534,0.000201258750166744
2025-12-15 01:40:58.542,ATTITUDE,4024537,ATTITUDE,0.004584196954965591,-0.00012555939611047506,0.0044747572392225266,0.00039165368070825934,1.711511492729187,-0.0002359354984946549
2025-12-15 01:40:58.643,ATTITUDE,4024637,ATTITUDE,0.004579491447657347,0.00021344423294067383,0.0044854674488306046,-0.0002196711429860443,1.711429476737976,-0.00016842293553054333
2025-12-15 01:40:58.742,ATTITUDE,4024737,ATTITUDE,0.004590828437358141,0.00029751379042863846,0.004483083263039589,-0.0002958216646220535,1.7113492488861084,-9.142892668023705e-05
2025-12-15 01:40:58.843,ATTITUDE,4024837,ATTITUDE,0.004598120227456093,-0.00022219447419047356,0.004492180421948433,8.259266905952245e-05,1.7112765312194824,-0.00029893271857872605
2025-12-15 01:40:58.942,ATTITUDE,4024937,ATTITUDE,0.0045900712721049786,-4.153058398514986e-05,0.004523554816842079,-0.00019799728761427104,1.7112863063812256,0.00021465914323925972
2025-12-15 01:40:59.042,ATTITUDE,4025037,ATTITUDE,0.004581929184496403,-5.368085112422705e-05,0.004512342624366283,-0.000381525547709316,1.7113350629806519,0.00021708168787881732
2025-12-15 01:40:59.143,ATTITUDE,4025137,ATTITUDE,0.004603344947099686,-8.00230773165822e-05,0.004511954262852669,-0.00010989671136485413,1.711404800415039,-0.00019191333558410406
2025-12-15 01:40:59.243,ATTITUDE,4025237,ATTITUDE,0.004598782863467932,-0.0003380533307790756,0.004503288306295872,-0.00028356758411973715,1.7114355564117432,0.00019659448298625648
2025-12-15 01:40:59.343,ATTITUDE,4025337,ATTITUDE,0.004562801215797663,-0.00010184221900999546,0.004527151584625244,0.00038839250919409096,1.7113324403762817,-0.000120404118206352
2025-12-15 01:40:59.443,ATTITUDE,4025437,ATTITUDE,0.004561807494610548,-7.34331551939249e-05,0.004514556378126144,-0.00017731182742863894,1.7111639976501465,6.114633288234472e-05
