SystemTime_ISO,MsgType,FC_Time_us,autopilot,base_mode,custom_mode,mavlink_version,mavpackettype,system_status,type
2025-12-15 01:40:54.568,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:54.576,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:54.576,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:54.583,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:54.617,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:54.648,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:54.748,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:54.848,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:54.948,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:55.048,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:55.148,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:55.248,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:55.348,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:55.448,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:55.548,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:55.648,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:55.748,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:55.848,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:55.948,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:56.048,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:56.147,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:56.247,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:56.347,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:56.447,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:56.547,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:56.647,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:56.747,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:56.847,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:56.947,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:57.047,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:57.148,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:57.247,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:57.347,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:57.447,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:57.547,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:57.648,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:57.747,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:57.847,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:57.947,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:58.047,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:58.147,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:58.247,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:58.347,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:58.447,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:58.548,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:58.651,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:58.752,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:58.854,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:58.952,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:59.053,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:59.152,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:59.252,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:59.353,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:59.452,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:59.552,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:59.652,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:59.752,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:59.851,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:40:59.951,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:41:00.051,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:41:00.152,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:41:00.251,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:41:00.352,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:41:00.452,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:41:00.552,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:41:00.654,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:41:00.752,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:41:00.852,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:41:00.952,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:41:01.054,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:41:01.152,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:41:01.252,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:41:01.352,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:41:01.450,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:41:01.551,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-15 01:41:01.651,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
