SystemTime_ISO,MsgType,FC_Time_us,alt_error,aspd_error,mavpackettype,nav_bearing,nav_pitch,nav_roll,target_bearing,wp_dist,xtrack_error
2025-12-15 01:40:56.443,NAV_CONTROLLER_OUTPUT,0,8.13706111907959,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722261706367135,-0.00029854592867195606,0,0,0.0
2025-12-15 01:40:56.543,NAV_CONTROLLER_OUTPUT,0,8.137543678283691,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722261706367135,-0.0002985458413604647,0,0,0.0
2025-12-15 01:40:56.643,NAV_CONTROLLER_OUTPUT,0,8.140092849731445,0.0,NAV_CONTROLLER_OUTPUT,98,0.00027222628705203533,-0.0002985458995681256,0,0,0.0
2025-12-15 01:40:56.743,NAV_CONTROLLER_OUTPUT,0,8.144824028015137,0.0,NAV_CONTROLLER_OUTPUT,98,0.00027222628705203533,-0.00029854587046429515,0,0,0.0
2025-12-15 01:40:56.843,NAV_CONTROLLER_OUTPUT,0,8.150571823120117,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722263161558658,-0.00029854601598344743,0,0,0.0
2025-12-15 01:40:56.943,NAV_CONTROLLER_OUTPUT,0,8.156396865844727,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722263743635267,-0.0002985459577757865,0,0,0.0
2025-12-15 01:40:57.043,NAV_CONTROLLER_OUTPUT,0,8.15885066986084,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722263161558658,-0.0002985459577757865,0,0,0.0
2025-12-15 01:40:57.143,NAV_CONTROLLER_OUTPUT,0,8.163725852966309,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722263161558658,-0.0002985459577757865,0,0,0.0
2025-12-15 01:40:57.243,NAV_CONTROLLER_OUTPUT,0,8.169058799743652,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722263743635267,-0.0002985459577757865,0,0,0.0
2025-12-15 01:40:57.343,NAV_CONTROLLER_OUTPUT,0,8.173269271850586,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722263743635267,-0.0002985459577757865,0,0,0.0
2025-12-15 01:40:57.443,NAV_CONTROLLER_OUTPUT,0,8.178257942199707,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722263743635267,-0.00029854601598344743,0,0,0.0
2025-12-15 01:40:57.543,NAV_CONTROLLER_OUTPUT,0,8.184022903442383,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722263743635267,-0.00029854607419110835,0,0,0.0
2025-12-15 01:40:57.643,NAV_CONTROLLER_OUTPUT,0,8.18742561340332,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722263743635267,-0.00029854607419110835,0,0,0.0
2025-12-15 01:40:57.743,NAV_CONTROLLER_OUTPUT,0,8.188281059265137,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722263743635267,-0.00029854607419110835,0,0,0.0
2025-12-15 01:40:57.843,NAV_CONTROLLER_OUTPUT,0,8.187808990478516,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722262579482049,-0.00029854601598344743,0,0,0.0
2025-12-15 01:40:57.943,NAV_CONTROLLER_OUTPUT,0,8.184760093688965,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722262579482049,-0.00029854601598344743,0,0,0.0
2025-12-15 01:40:58.044,NAV_CONTROLLER_OUTPUT,0,8.181675910949707,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722263161558658,-0.00029854592867195606,0,0,0.0
2025-12-15 01:40:58.143,NAV_CONTROLLER_OUTPUT,0,8.178855895996094,0.0,NAV_CONTROLLER_OUTPUT,98,0.00027222628705203533,-0.0002985458995681256,0,0,0.0
2025-12-15 01:40:58.243,NAV_CONTROLLER_OUTPUT,0,8.175289154052734,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722263743635267,-0.00029854592867195606,0,0,0.0
2025-12-15 01:40:58.343,NAV_CONTROLLER_OUTPUT,0,8.17273235321045,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722264325711876,-0.0002985459577757865,0,0,0.0
2025-12-15 01:40:58.443,NAV_CONTROLLER_OUTPUT,0,8.175200462341309,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722263743635267,-0.00029854607419110835,0,0,0.0
2025-12-15 01:40:58.543,NAV_CONTROLLER_OUTPUT,0,8.177027702331543,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722263161558658,-0.00029854601598344743,0,0,0.0
2025-12-15 01:40:58.645,NAV_CONTROLLER_OUTPUT,0,8.177691459655762,0.0,NAV_CONTROLLER_OUTPUT,98,0.00027222628705203533,-0.00029854607419110835,0,0,0.0
2025-12-15 01:40:58.745,NAV_CONTROLLER_OUTPUT,0,8.178192138671875,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722263161558658,-0.0002985461032949388,0,0,0.0
2025-12-15 01:40:58.845,NAV_CONTROLLER_OUTPUT,0,8.178862571716309,0.0,NAV_CONTROLLER_OUTPUT,98,0.00027222628705203533,-0.00029854607419110835,0,0,0.0
2025-12-15 01:40:58.945,NAV_CONTROLLER_OUTPUT,0,8.177620887756348,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722262288443744,-0.00029854607419110835,0,0,0.0
2025-12-15 01:40:59.045,NAV_CONTROLLER_OUTPUT,0,8.175992012023926,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722262288443744,-0.00029854607419110835,0,0,0.0
2025-12-15 01:40:59.145,NAV_CONTROLLER_OUTPUT,0,8.176365852355957,0.0,NAV_CONTROLLER_OUTPUT,98,0.00027222628705203533,-0.00029854601598344743,0,0,0.0
2025-12-15 01:40:59.245,NAV_CONTROLLER_OUTPUT,0,8.175305366516113,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722262579482049,-0.00029854607419110835,0,0,0.0
2025-12-15 01:40:59.345,NAV_CONTROLLER_OUTPUT,0,8.176743507385254,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722261706367135,-0.00029854601598344743,0,0,0.0
2025-12-15 01:40:59.445,NAV_CONTROLLER_OUTPUT,0,8.176665306091309,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722261706367135,-0.0002985461032949388,0,0,0.0
2025-12-15 01:40:59.545,NAV_CONTROLLER_OUTPUT,0,8.17487621307373,0.0,NAV_CONTROLLER_OUTPUT,98,0.00027222628705203533,-0.0002985461906064302,0,0,0.0
2025-12-15 01:40:59.645,NAV_CONTROLLER_OUTPUT,0,8.171985626220703,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722262288443744,-0.00029854621971026063,0,0,0.0
2025-12-15 01:40:59.745,NAV_CONTROLLER_OUTPUT,0,8.172711372375488,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722261124290526,-0.0002985461906064302,0,0,0.0
2025-12-15 01:40:59.845,NAV_CONTROLLER_OUTPUT,0,8.174687385559082,0.0,NAV_CONTROLLER_OUTPUT,98,0.00027222619974054396,-0.00029854627791792154,0,0,0.0
2025-12-15 01:40:59.945,NAV_CONTROLLER_OUTPUT,0,8.174969673156738,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722261124290526,-0.00029854633612558246,0,0,0.0
2025-12-15 01:41:00.045,NAV_CONTROLLER_OUTPUT,0,8.176244735717773,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722260251175612,-0.00029854621971026063,0,0,0.0
2025-12-15 01:41:00.145,NAV_CONTROLLER_OUTPUT,0,8.177054405212402,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722260542213917,-0.0002985461615025997,0,0,0.0
2025-12-15 01:41:00.245,NAV_CONTROLLER_OUTPUT,0,8.17497730255127,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722259669099003,-0.0002985461906064302,0,0,0.0
2025-12-15 01:41:00.345,NAV_CONTROLLER_OUTPUT,0,8.172161102294922,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722258504945785,-0.0002985461032949388,0,0,0.0
2025-12-15 01:41:00.445,NAV_CONTROLLER_OUTPUT,0,8.172334671020508,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722259669099003,-0.0002985461615025997,0,0,0.0
2025-12-15 01:41:00.545,NAV_CONTROLLER_OUTPUT,0,8.172171592712402,0.0,NAV_CONTROLLER_OUTPUT,98,0.00027222599601373076,-0.0002985461032949388,0,0,0.0
2025-12-15 01:41:00.645,NAV_CONTROLLER_OUTPUT,0,8.169551849365234,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722260542213917,-0.0002985461032949388,0,0,0.0
2025-12-15 01:41:00.745,NAV_CONTROLLER_OUTPUT,0,8.167851448059082,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722259669099003,-0.0002985461032949388,0,0,0.0
2025-12-15 01:41:00.845,NAV_CONTROLLER_OUTPUT,0,8.167413711547852,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722259669099003,-0.00029854607419110835,0,0,0.0
2025-12-15 01:41:00.945,NAV_CONTROLLER_OUTPUT,0,8.164322853088379,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722259669099003,-0.00029854601598344743,0,0,0.0
2025-12-15 01:41:01.045,NAV_CONTROLLER_OUTPUT,0,8.160903930664062,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722258504945785,-0.0002985459577757865,0,0,0.0
2025-12-15 01:41:01.145,NAV_CONTROLLER_OUTPUT,0,8.157232284545898,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722259087022394,-0.0002985459577757865,0,0,0.0
2025-12-15 01:41:01.245,NAV_CONTROLLER_OUTPUT,0,8.154606819152832,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722259669099003,-0.0002985458995681256,0,0,0.0
2025-12-15 01:41:01.345,NAV_CONTROLLER_OUTPUT,0,8.153023719787598,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722260542213917,-0.00029854601598344743,0,0,0.0
2025-12-15 01:41:01.445,NAV_CONTROLLER_OUTPUT,0,8.152071952819824,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722261706367135,-0.00029854601598344743,0,0,0.0
2025-12-15 01:41:01.545,NAV_CONTROLLER_OUTPUT,0,8.149516105651855,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722260542213917,-0.00029854601598344743,0,0,0.0
2025-12-15 01:41:01.645,NAV_CONTROLLER_OUTPUT,0,8.145251274108887,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722260542213917,-0.00029854601598344743,0,0,0.0
2025-12-15 01:41:01.745,NAV_CONTROLLER_OUTPUT,0,8.14057445526123,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722261124290526,-0.0002985459577757865,0,0,0.0
2025-12-15 01:41:01.845,NAV_CONTROLLER_OUTPUT,0,8.135910987854004,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722261124290526,-0.00029854592867195606,0,0,0.0
2025-12-15 01:41:01.945,NAV_CONTROLLER_OUTPUT,0,8.134913444519043,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722261124290526,-0.0002985458995681256,0,0,0.0
2025-12-15 01:41:02.045,NAV_CONTROLLER_OUTPUT,0,8.136617660522461,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722261124290526,-0.00029854587046429515,0,0,0.0
2025-12-15 01:41:02.145,NAV_CONTROLLER_OUTPUT,0,8.136198043823242,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722260542213917,-0.00029854592867195606,0,0,0.0
2025-12-15 01:41:02.245,NAV_CONTROLLER_OUTPUT,0,8.132131576538086,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722261124290526,-0.0002985458995681256,0,0,0.0
2025-12-15 01:41:02.345,NAV_CONTROLLER_OUTPUT,0,8.127901077270508,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722262288443744,-0.00029854601598344743,0,0,0.0
2025-12-15 01:41:02.445,NAV_CONTROLLER_OUTPUT,0,8.121509552001953,0.0,NAV_CONTROLLER_OUTPUT,98,0.0002722262288443744,-0.00029854607419110835,0,0,0.0
2025-12-15 01:41:02.545,NAV_CONTROLLER_OUTPUT,0,8.11314868927002,0.0,NAV_CONTROLLER_OUTPUT,98,0.00027222619974054396,-0.00029854607419110835,0,0,0.0
2025-12-15 01:41:02.645,NAV_CONTROLLER_OUTPUT,0,8.106877326965332,0.0,NAV_CONTROLLER_OUTPUT,98,0.00027222628705203533,-0.00029854601598344743,0,0,0.0
2025-12-15 01:41:02.745,NAV_CONTROLLER_OUTPUT,0,8.103949546813965,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722263743635267,-0.00029854601598344743,0,0,0.0
2025-12-15 01:41:02.844,NAV_CONTROLLER_OUTPUT,0,8.103239059448242,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722264325711876,-0.00029854601598344743,0,0,0.0
2025-12-15 01:41:02.944,NAV_CONTROLLER_OUTPUT,0,8.101818084716797,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722263743635267,-0.0002985459577757865,0,0,0.0
2025-12-15 01:41:03.044,NAV_CONTROLLER_OUTPUT,0,8.09754467010498,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722263743635267,-0.0002985459577757865,0,0,0.0
2025-12-15 01:41:03.144,NAV_CONTROLLER_OUTPUT,0,8.093509674072266,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722263743635267,-0.0002985459577757865,0,0,0.0
2025-12-15 01:41:03.244,NAV_CONTROLLER_OUTPUT,0,8.090956687927246,0.0,NAV_CONTROLLER_OUTPUT,97,0.00027222646167501807,-0.00029854587046429515,0,0,0.0
2025-12-15 01:41:03.344,NAV_CONTROLLER_OUTPUT,0,8.089884757995605,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722265780903399,-0.00029854601598344743,0,0,0.0
2025-12-15 01:41:03.444,NAV_CONTROLLER_OUTPUT,0,8.087743759155273,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722265780903399,-0.00029854601598344743,0,0,0.0
2025-12-15 01:41:03.544,NAV_CONTROLLER_OUTPUT,0,8.083761215209961,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722266362980008,-0.00029854607419110835,0,0,0.0
2025-12-15 01:41:03.644,NAV_CONTROLLER_OUTPUT,0,8.082348823547363,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722266945056617,-0.0002985461032949388,0,0,0.0
2025-12-15 01:41:03.744,NAV_CONTROLLER_OUTPUT,0,8.084077835083008,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722266362980008,-0.0002985461032949388,0,0,0.0
2025-12-15 01:41:03.844,NAV_CONTROLLER_OUTPUT,0,8.085294723510742,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722266362980008,-0.0002985461032949388,0,0,0.0
2025-12-15 01:41:03.944,NAV_CONTROLLER_OUTPUT,0,8.085628509521484,0.0,NAV_CONTROLLER_OUTPUT,97,0.00027222681092098355,-0.00029854613239876926,0,0,0.0
2025-12-15 01:41:04.044,NAV_CONTROLLER_OUTPUT,0,8.088367462158203,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722267236094922,-0.0002985461032949388,0,0,0.0
2025-12-15 01:41:04.144,NAV_CONTROLLER_OUTPUT,0,8.092884063720703,0.0,NAV_CONTROLLER_OUTPUT,97,0.00027222675271332264,-0.0002985461906064302,0,0,0.0
2025-12-15 01:41:04.244,NAV_CONTROLLER_OUTPUT,0,8.097739219665527,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722266945056617,-0.00029854607419110835,0,0,0.0
2025-12-15 01:41:04.345,NAV_CONTROLLER_OUTPUT,0,8.101566314697266,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722267236094922,-0.0002985461615025997,0,0,0.0
2025-12-15 01:41:04.443,NAV_CONTROLLER_OUTPUT,0,8.103261947631836,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722267236094922,-0.0002985461032949388,0,0,0.0
2025-12-15 01:41:04.543,NAV_CONTROLLER_OUTPUT,0,8.103912353515625,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722266945056617,-0.0002985461032949388,0,0,0.0
2025-12-15 01:41:04.643,NAV_CONTROLLER_OUTPUT,0,8.105439186096191,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722267236094922,-0.00029854607419110835,0,0,0.0
2025-12-15 01:41:04.743,NAV_CONTROLLER_OUTPUT,0,8.106091499328613,0.0,NAV_CONTROLLER_OUTPUT,97,0.00027222681092098355,-0.00029854601598344743,0,0,0.0
2025-12-15 01:41:04.843,NAV_CONTROLLER_OUTPUT,0,8.103034019470215,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722267818171531,-0.00029854607419110835,0,0,0.0
2025-12-15 01:41:04.943,NAV_CONTROLLER_OUTPUT,0,8.101611137390137,0.0,NAV_CONTROLLER_OUTPUT,97,0.00027222681092098355,-0.0002985461032949388,0,0,0.0
2025-12-15 01:41:05.043,NAV_CONTROLLER_OUTPUT,0,8.100104331970215,0.0,NAV_CONTROLLER_OUTPUT,97,0.000272226840024814,-0.00029854613239876926,0,0,0.0
2025-12-15 01:41:05.143,NAV_CONTROLLER_OUTPUT,0,8.097787857055664,0.0,NAV_CONTROLLER_OUTPUT,97,0.00027222681092098355,-0.0002985461032949388,0,0,0.0
2025-12-15 01:41:05.244,NAV_CONTROLLER_OUTPUT,0,8.094646453857422,0.0,NAV_CONTROLLER_OUTPUT,97,0.000272226840024814,-0.00029854607419110835,0,0,0.0
2025-12-15 01:41:05.344,NAV_CONTROLLER_OUTPUT,0,8.095076560974121,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722266945056617,-0.00029854601598344743,0,0,0.0
2025-12-15 01:41:05.444,NAV_CONTROLLER_OUTPUT,0,8.099095344543457,0.0,NAV_CONTROLLER_OUTPUT,97,0.00027222681092098355,-0.00029854613239876926,0,0,0.0
2025-12-15 01:41:05.543,NAV_CONTROLLER_OUTPUT,0,8.103346824645996,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722267818171531,-0.0002985461032949388,0,0,0.0
2025-12-15 01:41:05.643,NAV_CONTROLLER_OUTPUT,0,8.108963966369629,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722266945056617,-0.00029854613239876926,0,0,0.0
2025-12-15 01:41:05.744,NAV_CONTROLLER_OUTPUT,0,8.111672401428223,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722267236094922,-0.0002985461906064302,0,0,0.0
2025-12-15 01:41:05.843,NAV_CONTROLLER_OUTPUT,0,8.115205764770508,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722267236094922,-0.00029854621971026063,0,0,0.0
2025-12-15 01:41:05.943,NAV_CONTROLLER_OUTPUT,0,8.120111465454102,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722265780903399,-0.00029854621971026063,0,0,0.0
2025-12-15 01:41:06.043,NAV_CONTROLLER_OUTPUT,0,8.12491226196289,0.0,NAV_CONTROLLER_OUTPUT,97,0.00027222649077884853,-0.00029854621971026063,0,0,0.0
2025-12-15 01:41:06.143,NAV_CONTROLLER_OUTPUT,0,8.128920555114746,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722263161558658,-0.00029854627791792154,0,0,0.0
2025-12-15 01:41:06.243,NAV_CONTROLLER_OUTPUT,0,8.133635520935059,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722261706367135,-0.00029854633612558246,0,0,0.0
2025-12-15 01:41:06.343,NAV_CONTROLLER_OUTPUT,0,8.13570785522461,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722261706367135,-0.00029854648164473474,0,0,0.0
2025-12-15 01:41:06.443,NAV_CONTROLLER_OUTPUT,0,8.137763023376465,0.0,NAV_CONTROLLER_OUTPUT,97,0.00027222599601373076,-0.0002985464525409043,0,0,0.0
2025-12-15 01:41:06.543,NAV_CONTROLLER_OUTPUT,0,8.140960693359375,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722260542213917,-0.0002985465689562261,0,0,0.0
2025-12-15 01:41:06.643,NAV_CONTROLLER_OUTPUT,0,8.141772270202637,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722261124290526,-0.0002985467144753784,0,0,0.0
2025-12-15 01:41:06.744,NAV_CONTROLLER_OUTPUT,0,8.140406608581543,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722261706367135,-0.00029854674357920885,0,0,0.0
2025-12-15 01:41:06.843,NAV_CONTROLLER_OUTPUT,0,8.138992309570312,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722260542213917,-0.0002985467144753784,0,0,0.0
2025-12-15 01:41:06.943,NAV_CONTROLLER_OUTPUT,0,8.137863159179688,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722261124290526,-0.000298546627163887,0,0,0.0
2025-12-15 01:41:07.043,NAV_CONTROLLER_OUTPUT,0,8.135290145874023,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722260251175612,-0.000298546627163887,0,0,0.0
2025-12-15 01:41:07.143,NAV_CONTROLLER_OUTPUT,0,8.130197525024414,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722259669099003,-0.000298546627163887,0,0,0.0
2025-12-15 01:41:07.243,NAV_CONTROLLER_OUTPUT,0,8.126166343688965,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722258504945785,-0.0002985466562677175,0,0,0.0
2025-12-15 01:41:07.343,NAV_CONTROLLER_OUTPUT,0,8.123974800109863,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722258504945785,-0.00029854674357920885,0,0,0.0
2025-12-15 01:41:07.443,NAV_CONTROLLER_OUTPUT,0,8.1259126663208,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722258504945785,-0.00029854680178686976,0,0,0.0
2025-12-15 01:41:07.543,NAV_CONTROLLER_OUTPUT,0,8.12734317779541,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722258504945785,-0.00029854680178686976,0,0,0.0
2025-12-15 01:41:07.644,NAV_CONTROLLER_OUTPUT,0,8.130046844482422,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722258504945785,-0.00029854688909836113,0,0,0.0
2025-12-15 01:41:07.743,NAV_CONTROLLER_OUTPUT,0,8.129295349121094,0.0,NAV_CONTROLLER_OUTPUT,97,0.00027222573407925665,-0.0002985468599945307,0,0,0.0
2025-12-15 01:41:07.845,NAV_CONTROLLER_OUTPUT,0,8.12906551361084,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722259087022394,-0.00029854688909836113,0,0,0.0
2025-12-15 01:41:07.945,NAV_CONTROLLER_OUTPUT,0,8.128865242004395,0.0,NAV_CONTROLLER_OUTPUT,97,0.00027222599601373076,-0.0002985468599945307,0,0,0.0
2025-12-15 01:41:08.045,NAV_CONTROLLER_OUTPUT,0,8.127744674682617,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722259669099003,-0.00029854680178686976,0,0,0.0
2025-12-15 01:41:08.145,NAV_CONTROLLER_OUTPUT,0,8.12459659576416,0.0,NAV_CONTROLLER_OUTPUT,97,0.0002722259669099003,-0.0002985468308907002,0,0,0.0
