SystemTime_ISO,MsgType,FC_Time_us,clipping_0,clipping_1,clipping_2,mavpackettype,vibration_x,vibration_y,vibration_z
2025-12-15 01:41:08.352,VIBRATION,4034342330,0,0,0,VIBRATION,0.0945558175444603,0.05804060772061348,0.10142046958208084
2025-12-15 01:41:08.453,VIBRATION,4034442336,0,0,0,VIBRATION,0.09577247500419617,0.05968349799513817,0.09826070815324783
2025-12-15 01:41:08.553,VIBRATION,4034542359,0,0,0,VIBRATION,0.09501051157712936,0.059500984847545624,0.1020951122045517
2025-12-15 01:41:08.652,VIBRATION,4034642325,0,0,0,VIBRATION,0.0940409004688263,0.0590723380446434,0.09935986250638962
2025-12-15 01:41:08.752,VIBRATION,4034742292,0,0,0,VIBRATION,0.09400725364685059,0.0586717315018177,0.10262969136238098
2025-12-15 01:41:08.854,VIBRATION,4034842380,0,0,0,VIBRATION,0.09368253499269485,0.05886582285165787,0.10292571783065796
2025-12-15 01:41:08.954,VIBRATION,4034942297,0,0,0,VIBRATION,0.09551427513360977,0.059229541569948196,0.09999998658895493
2025-12-15 01:41:09.053,VIBRATION,4035042322,0,0,0,VIBRATION,0.09481361508369446,0.058582521975040436,0.10179970413446426
2025-12-15 01:41:09.153,VIBRATION,4035142393,0,0,0,VIBRATION,0.09700825065374374,0.05919046700000763,0.10050174593925476
2025-12-15 01:41:09.253,VIBRATION,4035242446,0,0,0,VIBRATION,0.09418997913599014,0.057673633098602295,0.10196194052696228
2025-12-15 01:41:09.353,VIBRATION,4035342450,0,0,0,VIBRATION,0.0945703312754631,0.05812608823180199,0.10296950489282608
2025-12-15 01:41:09.453,VIBRATION,4035442430,0,0,0,VIBRATION,0.09592331945896149,0.05928622931241989,0.103642039000988
2025-12-15 01:41:09.553,VIBRATION,4035542504,0,0,0,VIBRATION,0.09444628655910492,0.06022119149565697,0.10098700225353241
2025-12-15 01:41:09.653,VIBRATION,4035642514,0,0,0,VIBRATION,0.09362328797578812,0.060999564826488495,0.1051621288061142
2025-12-15 01:41:09.753,VIBRATION,4035742449,0,0,0,VIBRATION,0.09403998404741287,0.057889536023139954,0.10179618000984192
2025-12-15 01:41:09.855,VIBRATION,4035842314,0,0,0,VIBRATION,0.09425726532936096,0.058618661016225815,0.10460690408945084
2025-12-15 01:41:09.953,VIBRATION,4035940070,0,0,0,VIBRATION,0.09427876770496368,0.05736082047224045,0.10249371081590652
2025-12-15 01:41:10.055,VIBRATION,4036042324,0,0,0,VIBRATION,0.0937027707695961,0.05943826586008072,0.09966857731342316
2025-12-15 01:41:10.153,VIBRATION,4036142289,0,0,0,VIBRATION,0.09700136631727219,0.05865589529275894,0.10183873772621155
2025-12-15 01:41:10.253,VIBRATION,4036242309,0,0,0,VIBRATION,0.09611254185438156,0.06057514250278473,0.10117924213409424
2025-12-15 01:41:10.353,VIBRATION,4036342287,0,0,0,VIBRATION,0.09575330466032028,0.0594644695520401,0.10345415025949478
2025-12-15 01:41:10.453,VIBRATION,4036442354,0,0,0,VIBRATION,0.0952683836221695,0.0585847832262516,0.1017729640007019
2025-12-15 01:41:10.553,VIBRATION,4036542307,0,0,0,VIBRATION,0.0960107073187828,0.06006162241101265,0.10226821899414062
2025-12-15 01:41:10.653,VIBRATION,4036642424,0,0,0,VIBRATION,0.09542234987020493,0.0582125224173069,0.10280012339353561
2025-12-15 01:41:10.753,VIBRATION,4036742472,0,0,0,VIBRATION,0.0947348028421402,0.059280846267938614,0.10192613303661346
2025-12-15 01:41:10.853,VIBRATION,4036842481,0,0,0,VIBRATION,0.09504891186952591,0.05800899863243103,0.10174091905355453
2025-12-15 01:41:10.953,VIBRATION,4036942445,0,0,0,VIBRATION,0.09608111530542374,0.06155965104699135,0.10273272544145584
2025-12-15 01:41:11.053,VIBRATION,4037042456,0,0,0,VIBRATION,0.09451884776353836,0.05941535905003548,0.10276276618242264
2025-12-15 01:41:11.153,VIBRATION,4037142481,0,0,0,VIBRATION,0.09591831266880035,0.05844114348292351,0.10111727565526962
2025-12-15 01:41:11.253,VIBRATION,4037242380,0,0,0,VIBRATION,0.09673254191875458,0.05734597519040108,0.10128338634967804
2025-12-15 01:41:11.353,VIBRATION,4037342350,0,0,0,VIBRATION,0.09570041298866272,0.06069134175777435,0.10527580231428146
2025-12-15 01:41:11.453,VIBRATION,4037440076,0,0,0,VIBRATION,0.09552653878927231,0.06039736792445183,0.10209468752145767
2025-12-15 01:41:11.553,VIBRATION,4037540101,0,0,0,VIBRATION,0.09637149423360825,0.05959232896566391,0.10186257213354111
2025-12-15 01:41:11.654,VIBRATION,4037640118,0,0,0,VIBRATION,0.09446877986192703,0.059960704296827316,0.1025240495800972
2025-12-15 01:41:11.754,VIBRATION,4037742363,0,0,0,VIBRATION,0.09657347947359085,0.05938271805644035,0.10245711356401443
2025-12-15 01:41:11.853,VIBRATION,4037840066,0,0,0,VIBRATION,0.09593701362609863,0.061362121254205704,0.10208636522293091
2025-12-15 01:41:11.953,VIBRATION,4037940101,0,0,0,VIBRATION,0.0941135585308075,0.05922713503241539,0.10116120427846909
2025-12-15 01:41:12.053,VIBRATION,4038040138,0,0,0,VIBRATION,0.0954369306564331,0.0604141466319561,0.10263151675462723
2025-12-15 01:41:12.153,VIBRATION,4038142336,0,0,0,VIBRATION,0.09538313746452332,0.05852612480521202,0.10573995113372803
2025-12-15 01:41:12.253,VIBRATION,4038242401,0,0,0,VIBRATION,0.09549426287412643,0.05896959453821182,0.10075535625219345
2025-12-15 01:41:12.353,VIBRATION,4038342450,0,0,0,VIBRATION,0.09434313327074051,0.060445502400398254,0.10351637750864029
2025-12-15 01:41:12.453,VIBRATION,4038442476,0,0,0,VIBRATION,0.09533800184726715,0.060192108154296875,0.1025012731552124
2025-12-15 01:41:12.554,VIBRATION,4038542453,0,0,0,VIBRATION,0.09485676139593124,0.059064678847789764,0.10201870650053024
2025-12-15 01:41:12.654,VIBRATION,4038642446,0,0,0,VIBRATION,0.09617007523775101,0.060009051114320755,0.10420549660921097
2025-12-15 01:41:12.753,VIBRATION,4038742467,0,0,0,VIBRATION,0.09545867890119553,0.05902755632996559,0.10456297546625137
2025-12-15 01:41:12.854,VIBRATION,4038842385,0,0,0,VIBRATION,0.09384500980377197,0.0597720593214035,0.10293763875961304
2025-12-15 01:41:12.954,VIBRATION,4038942316,0,0,0,VIBRATION,0.09383966028690338,0.06123434007167816,0.09938731789588928
2025-12-15 01:41:13.054,VIBRATION,4039040084,0,0,0,VIBRATION,0.0960773155093193,0.06063492223620415,0.10181248933076859
2025-12-15 01:41:13.153,VIBRATION,4039142457,0,0,0,VIBRATION,0.09660626947879791,0.060329288244247437,0.10349893569946289
2025-12-15 01:41:13.253,VIBRATION,4039242295,0,0,0,VIBRATION,0.09558764845132828,0.06025949865579605,0.10326831787824631
2025-12-15 01:41:13.354,VIBRATION,4039340057,0,0,0,VIBRATION,0.09673481434583664,0.05835941061377525,0.10588960349559784
2025-12-15 01:41:13.453,VIBRATION,4039440075,0,0,0,VIBRATION,0.09645319730043411,0.0590902641415596,0.10612866282463074
2025-12-15 01:41:13.554,VIBRATION,4039542320,0,0,0,VIBRATION,0.09554744511842728,0.05997144430875778,0.10527560114860535
2025-12-15 01:41:13.653,VIBRATION,4039642297,0,0,0,VIBRATION,0.09421713650226593,0.06072540581226349,0.10144195705652237
2025-12-15 01:41:13.753,VIBRATION,4039742353,0,0,0,VIBRATION,0.09344770759344101,0.05767585709691048,0.10164599120616913
2025-12-15 01:41:13.853,VIBRATION,4039842379,0,0,0,VIBRATION,0.09732862561941147,0.05913234129548073,0.10174378752708435
2025-12-15 01:41:13.952,VIBRATION,4039942511,0,0,0,VIBRATION,0.09370190650224686,0.06134609505534172,0.10198235511779785
2025-12-15 01:41:14.052,VIBRATION,4040042460,0,0,0,VIBRATION,0.09471330046653748,0.059165146201848984,0.10475335270166397
2025-12-15 01:41:14.152,VIBRATION,4040142430,0,0,0,VIBRATION,0.09445218741893768,0.05886363238096237,0.1037621945142746
2025-12-15 01:41:14.252,VIBRATION,4040242499,0,0,0,VIBRATION,0.09501475840806961,0.05912661552429199,0.1039467602968216
2025-12-15 01:41:14.354,VIBRATION,4040342359,0,0,0,VIBRATION,0.09649988263845444,0.061642300337553024,0.10283388197422028
2025-12-15 01:41:14.454,VIBRATION,4040442325,0,0,0,VIBRATION,0.09801506996154785,0.05969938635826111,0.10488350689411163
2025-12-15 01:41:14.553,VIBRATION,4040540050,0,0,0,VIBRATION,0.09629588574171066,0.05919410660862923,0.10428823530673981
2025-12-15 01:41:14.652,VIBRATION,4040640067,0,0,0,VIBRATION,0.09544719755649567,0.05916576832532883,0.10340172052383423
2025-12-15 01:41:14.752,VIBRATION,4040742411,0,0,0,VIBRATION,0.09591654688119888,0.06105266138911247,0.10482116043567657
