SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,press_abs,press_diff,temperature,temperature_press_diff
2025-12-15 01:40:54.561,SCALED_PRESSURE2,3498037,SCALED_PRESSURE2,1006.9844970703125,0.0,4725,0
2025-12-15 01:40:54.573,SCALED_PRESSURE2,3498137,SCALED_PRESSURE2,1006.9850463867188,0.0,4725,0
2025-12-15 01:40:54.580,SCALED_PRESSURE2,4020334,SCALED_PRESSURE2,1006.9782104492188,0.0,4734,0
2025-12-15 01:40:54.586,SCALED_PRESSURE2,4020439,SCALED_PRESSURE2,1006.9785766601562,0.0,4734,0
2025-12-15 01:40:54.623,SCALED_PRESSURE2,4020597,SCALED_PRESSURE2,1006.9844360351562,0.0,4734,0
2025-12-15 01:40:54.646,SCALED_PRESSURE2,4020639,SCALED_PRESSURE2,1006.9844360351562,0.0,4734,0
2025-12-15 01:40:54.746,SCALED_PRESSURE2,4020739,SCALED_PRESSURE2,1007.0000610351562,0.0,4734,0
2025-12-15 01:40:54.845,SCALED_PRESSURE2,4020839,SCALED_PRESSURE2,1006.998046875,0.0,4734,0
2025-12-15 01:40:54.945,SCALED_PRESSURE2,4020939,SCALED_PRESSURE2,1006.9794921875,0.0,4734,0
2025-12-15 01:40:55.045,SCALED_PRESSURE2,4021039,SCALED_PRESSURE2,1006.9821166992188,0.0,4734,0
2025-12-15 01:40:55.146,SCALED_PRESSURE2,4021139,SCALED_PRESSURE2,1006.9965209960938,0.0,4734,0
2025-12-15 01:40:55.246,SCALED_PRESSURE2,4021239,SCALED_PRESSURE2,1007.0026245117188,0.0,4735,0
2025-12-15 01:40:55.346,SCALED_PRESSURE2,4021339,SCALED_PRESSURE2,1006.9993286132812,0.0,4734,0
2025-12-15 01:40:55.446,SCALED_PRESSURE2,4021439,SCALED_PRESSURE2,1007.0039672851562,0.0,4734,0
2025-12-15 01:40:55.546,SCALED_PRESSURE2,4021539,SCALED_PRESSURE2,1006.9652099609375,0.0,4734,0
2025-12-15 01:40:55.646,SCALED_PRESSURE2,4021639,SCALED_PRESSURE2,1006.9904174804688,0.0,4734,0
2025-12-15 01:40:55.746,SCALED_PRESSURE2,4021739,SCALED_PRESSURE2,1006.9866943359375,0.0,4734,0
2025-12-15 01:40:55.846,SCALED_PRESSURE2,4021839,SCALED_PRESSURE2,1006.9889526367188,0.0,4734,0
2025-12-15 01:40:55.945,SCALED_PRESSURE2,4021939,SCALED_PRESSURE2,1006.993408203125,0.0,4734,0
2025-12-15 01:40:56.046,SCALED_PRESSURE2,4022039,SCALED_PRESSURE2,1006.9923095703125,0.0,4734,0
2025-12-15 01:40:56.145,SCALED_PRESSURE2,4022139,SCALED_PRESSURE2,1006.9874877929688,0.0,4734,0
2025-12-15 01:40:56.245,SCALED_PRESSURE2,4022239,SCALED_PRESSURE2,1006.9950561523438,0.0,4734,0
2025-12-15 01:40:56.346,SCALED_PRESSURE2,4022339,SCALED_PRESSURE2,1007.0056762695312,0.0,4735,0
2025-12-15 01:40:56.445,SCALED_PRESSURE2,4022439,SCALED_PRESSURE2,1007.001220703125,0.0,4735,0
2025-12-15 01:40:56.545,SCALED_PRESSURE2,4022539,SCALED_PRESSURE2,1006.9950561523438,0.0,4734,0
2025-12-15 01:40:56.645,SCALED_PRESSURE2,4022639,SCALED_PRESSURE2,1006.9811401367188,0.0,4734,0
