SystemTime_ISO,MsgType,FC_Time_us,airspeed,alt,climb,groundspeed,heading,mavpackettype,throttle
2025-12-15 01:40:54.556,VFR_HUD,0,0.0,0.0,0.008762090466916561,0.0015193824656307697,96,VFR_HUD,0
2025-12-15 01:40:54.571,VFR_HUD,0,0.0,0.0,0.009952429682016373,0.001635237829759717,96,VFR_HUD,0
2025-12-15 01:40:54.578,VFR_HUD,0,0.0,0.0,0.008115728385746479,0.002304354915395379,97,VFR_HUD,0
2025-12-15 01:40:54.584,VFR_HUD,0,0.0,0.0,0.00822189636528492,0.002526448341086507,97,VFR_HUD,0
2025-12-15 01:40:54.618,VFR_HUD,0,0.0,0.0,0.008121409453451633,0.0019273115321993828,97,VFR_HUD,0
2025-12-15 01:40:54.644,VFR_HUD,0,0.0,0.0,0.008374891243875027,0.0016346076736226678,97,VFR_HUD,0
2025-12-15 01:40:54.744,VFR_HUD,0,0.0,0.0,0.008792458102107048,0.0018328308360651135,98,VFR_HUD,0
2025-12-15 01:40:54.843,VFR_HUD,0,0.0,0.0,0.009250092320144176,0.0016822783509269357,97,VFR_HUD,0
2025-12-15 01:40:54.943,VFR_HUD,0,0.0,0.0,0.00854721199721098,0.0013810740783810616,97,VFR_HUD,0
2025-12-15 01:40:55.043,VFR_HUD,0,0.0,0.0,0.0074463109485805035,0.0015072294045239687,97,VFR_HUD,0
2025-12-15 01:40:55.143,VFR_HUD,0,0.0,0.0,0.007763155270367861,0.001831175060942769,97,VFR_HUD,0
2025-12-15 01:40:55.243,VFR_HUD,0,0.0,0.0,0.00807585846632719,0.0014795333845540881,97,VFR_HUD,0
2025-12-15 01:40:55.343,VFR_HUD,0,0.0,0.0,0.008719793520867825,0.0015054806135594845,97,VFR_HUD,0
2025-12-15 01:40:55.443,VFR_HUD,0,0.0,0.0,0.009553362615406513,0.0016105306567624211,97,VFR_HUD,0
2025-12-15 01:40:55.543,VFR_HUD,0,0.0,0.0,0.010603783652186394,0.0013580165104940534,97,VFR_HUD,0
2025-12-15 01:40:55.643,VFR_HUD,0,0.0,0.0,0.011488614603877068,0.001143684727139771,97,VFR_HUD,0
2025-12-15 01:40:55.743,VFR_HUD,0,0.0,0.0,0.012145575135946274,0.0013497668551281095,97,VFR_HUD,0
2025-12-15 01:40:55.843,VFR_HUD,0,0.0,0.0,0.013629165478050709,0.0015500432346016169,98,VFR_HUD,0
2025-12-15 01:40:55.943,VFR_HUD,0,0.0,0.0,0.014661378227174282,0.0010924292728304863,98,VFR_HUD,0
2025-12-15 01:40:56.044,VFR_HUD,0,0.0,0.0,0.014508957043290138,0.0010852993000298738,97,VFR_HUD,0
2025-12-15 01:40:56.143,VFR_HUD,0,0.0,0.0,0.015076675452291965,0.0013776712585240602,98,VFR_HUD,0
2025-12-15 01:40:56.243,VFR_HUD,0,0.0,0.0,0.015024309977889061,0.001330448896624148,98,VFR_HUD,0
2025-12-15 01:40:56.344,VFR_HUD,0,0.0,0.0,0.014374768361449242,0.0012222621589899063,98,VFR_HUD,0
2025-12-15 01:40:56.443,VFR_HUD,0,0.0,0.0,0.013957110233604908,0.0013679248513653874,98,VFR_HUD,0
2025-12-15 01:40:56.543,VFR_HUD,0,0.0,0.0,0.013948895037174225,0.0013045622035861015,98,VFR_HUD,0
2025-12-15 01:40:56.643,VFR_HUD,0,0.0,0.0,0.01315553579479456,0.0013190010795369744,98,VFR_HUD,0
2025-12-15 01:40:56.743,VFR_HUD,0,0.0,0.0,0.011765078641474247,0.001142212888225913,98,VFR_HUD,0
2025-12-15 01:40:56.844,VFR_HUD,0,0.0,0.0,0.011019882746040821,0.0010931437136605382,98,VFR_HUD,0
2025-12-15 01:40:56.943,VFR_HUD,0,0.0,0.0,0.009669249877333641,0.0010466043604537845,98,VFR_HUD,0
2025-12-15 01:40:57.043,VFR_HUD,0,0.0,0.0,0.008918610401451588,0.0009105452918447554,98,VFR_HUD,0
2025-12-15 01:40:57.143,VFR_HUD,0,0.0,0.0,0.008264073170721531,0.000965856306720525,98,VFR_HUD,0
2025-12-15 01:40:57.243,VFR_HUD,0,0.0,0.0,0.007356125861406326,0.0009323311387561262,98,VFR_HUD,0
2025-12-15 01:40:57.343,VFR_HUD,0,0.0,0.0,0.006138394121080637,0.0009266960551030934,98,VFR_HUD,0
2025-12-15 01:40:57.443,VFR_HUD,0,0.0,0.0,0.0048380461521446705,0.0009444395545870066,98,VFR_HUD,0
2025-12-15 01:40:57.543,VFR_HUD,0,0.0,0.0,0.0039040809497237206,0.0007730746874585748,98,VFR_HUD,0
2025-12-15 01:40:57.644,VFR_HUD,0,0.0,0.0,0.0030737335328012705,0.0012251771986484528,98,VFR_HUD,0
2025-12-15 01:40:57.743,VFR_HUD,0,0.0,0.0,0.0026956782676279545,0.001022067037411034,98,VFR_HUD,0
2025-12-15 01:40:57.844,VFR_HUD,0,0.0,0.0,0.003188581205904484,0.0009140280890278518,98,VFR_HUD,0
2025-12-15 01:40:57.944,VFR_HUD,0,0.0,0.0,0.00397129263728857,0.0009987869998440146,98,VFR_HUD,0
2025-12-15 01:40:58.044,VFR_HUD,0,0.0,0.0,0.004317698534578085,0.001088071265257895,98,VFR_HUD,0
2025-12-15 01:40:58.144,VFR_HUD,0,0.0,0.0,0.0050247060135006905,0.0007359840092249215,98,VFR_HUD,0
2025-12-15 01:40:58.244,VFR_HUD,0,0.0,0.0,0.0061296080239117146,0.0006454451358877122,98,VFR_HUD,0
2025-12-15 01:40:58.344,VFR_HUD,0,0.0,0.0,0.005923266988247633,0.0009315904462710023,98,VFR_HUD,0
2025-12-15 01:40:58.444,VFR_HUD,0,0.0,0.0,0.0050324792973697186,0.0007853092392906547,98,VFR_HUD,0
2025-12-15 01:40:58.544,VFR_HUD,0,0.0,0.0,0.005005325190722942,0.0007528411224484444,98,VFR_HUD,0
2025-12-15 01:40:58.645,VFR_HUD,0,0.0,0.0,0.0048345099203288555,0.0009021924342960119,98,VFR_HUD,0
2025-12-15 01:40:58.746,VFR_HUD,0,0.0,0.0,0.004493422340601683,0.000946097366977483,98,VFR_HUD,0
2025-12-15 01:40:58.846,VFR_HUD,0,0.0,0.0,0.004288127180188894,0.0007738562999293208,98,VFR_HUD,0
2025-12-15 01:40:58.945,VFR_HUD,0,0.0,0.0,0.004967867862433195,0.001011948217637837,98,VFR_HUD,0
2025-12-15 01:40:59.045,VFR_HUD,0,0.0,0.0,0.004989463370293379,0.0012162532657384872,98,VFR_HUD,0
2025-12-15 01:40:59.146,VFR_HUD,0,0.0,0.0,0.0047057634219527245,0.001117768813855946,98,VFR_HUD,0
2025-12-15 01:40:59.245,VFR_HUD,0,0.0,0.0,0.00508012855425477,0.0008726281812414527,98,VFR_HUD,0
2025-12-15 01:40:59.345,VFR_HUD,0,0.0,0.0,0.005065903998911381,0.0012919232249259949,98,VFR_HUD,0
2025-12-15 01:40:59.446,VFR_HUD,0,0.0,0.0,0.004819922614842653,0.0015353354392573237,98,VFR_HUD,0
2025-12-15 01:40:59.545,VFR_HUD,0,0.0,0.0,0.005369780119508505,0.0010385659988969564,98,VFR_HUD,0
2025-12-15 01:40:59.646,VFR_HUD,0,0.0,0.0,0.006354220677167177,0.0010282712755724788,98,VFR_HUD,0
2025-12-15 01:40:59.745,VFR_HUD,0,0.0,0.0,0.005954934749752283,0.0015391985652968287,98,VFR_HUD,0
2025-12-15 01:40:59.845,VFR_HUD,0,0.0,0.0,0.0051302602514624596,0.0013587441062554717,98,VFR_HUD,0
2025-12-15 01:40:59.946,VFR_HUD,0,0.0,0.0,0.0053895278833806515,0.0011367565020918846,98,VFR_HUD,0
2025-12-15 01:41:00.046,VFR_HUD,0,0.0,0.0,0.0049658408388495445,0.0016099972417578101,98,VFR_HUD,0
2025-12-15 01:41:00.146,VFR_HUD,0,0.0,0.0,0.004234309308230877,0.0017298805760219693,98,VFR_HUD,0
2025-12-15 01:41:00.246,VFR_HUD,0,0.0,0.0,0.004689316265285015,0.0014117186656221747,98,VFR_HUD,0
2025-12-15 01:41:00.346,VFR_HUD,0,0.0,0.0,0.005468853283673525,0.0016116792103275657,98,VFR_HUD,0
2025-12-15 01:41:00.446,VFR_HUD,0,0.0,0.0,0.004879966378211975,0.0019360127625986934,98,VFR_HUD,0
2025-12-15 01:41:00.546,VFR_HUD,0,0.0,0.0,0.004888192750513554,0.0018309251172468066,98,VFR_HUD,0
2025-12-15 01:41:00.646,VFR_HUD,0,0.0,0.0,0.005466058850288391,0.0016383497277274728,98,VFR_HUD,0
2025-12-15 01:41:00.746,VFR_HUD,0,0.0,0.0,0.005178951658308506,0.0021495569963008165,98,VFR_HUD,0
2025-12-15 01:41:00.846,VFR_HUD,0,0.0,0.0,0.0047477371990680695,0.0018231318099424243,98,VFR_HUD,0
2025-12-15 01:41:00.946,VFR_HUD,0,0.0,0.0,0.0056890216656029224,0.002037020632997155,98,VFR_HUD,0
2025-12-15 01:41:01.046,VFR_HUD,0,0.0,0.0,0.006287210155278444,0.002676628530025482,98,VFR_HUD,0
2025-12-15 01:41:01.146,VFR_HUD,0,0.0,0.0,0.006728084292262793,0.002642435720190406,98,VFR_HUD,0
2025-12-15 01:41:01.246,VFR_HUD,0,0.0,0.0,0.007559523452073336,0.0027210242114961147,98,VFR_HUD,0
2025-12-15 01:41:01.346,VFR_HUD,0,0.0,0.0,0.00794740580022335,0.0032304846681654453,98,VFR_HUD,0
2025-12-15 01:41:01.446,VFR_HUD,0,0.0,0.0,0.007696561049669981,0.003439093939960003,98,VFR_HUD,0
2025-12-15 01:41:01.546,VFR_HUD,0,0.0,0.0,0.008397391997277737,0.0030522639863193035,98,VFR_HUD,0
2025-12-15 01:41:01.646,VFR_HUD,0,0.0,0.0,0.009429275058209896,0.0031969996634870768,98,VFR_HUD,0
2025-12-15 01:41:01.746,VFR_HUD,0,0.0,0.0,0.00999455712735653,0.003618585877120495,98,VFR_HUD,0
2025-12-15 01:41:01.846,VFR_HUD,0,0.0,0.0,0.010795842856168747,0.003409368684515357,98,VFR_HUD,0
2025-12-15 01:41:01.946,VFR_HUD,0,0.0,0.0,0.011154234409332275,0.003667669603601098,98,VFR_HUD,0
2025-12-15 01:41:02.046,VFR_HUD,0,0.0,0.0,0.010374384000897408,0.0041299560107290745,97,VFR_HUD,0
2025-12-15 01:41:02.146,VFR_HUD,0,0.0,0.0,0.009878662414848804,0.003849218599498272,97,VFR_HUD,0
2025-12-15 01:41:02.246,VFR_HUD,0,0.0,0.0,0.010458302684128284,0.0037323220167309046,97,VFR_HUD,0
2025-12-15 01:41:02.346,VFR_HUD,0,0.0,0.0,0.010924623347818851,0.00423412723466754,97,VFR_HUD,0
2025-12-15 01:41:02.446,VFR_HUD,0,0.0,0.0,0.011892176233232021,0.00420520780608058,98,VFR_HUD,0
2025-12-15 01:41:02.546,VFR_HUD,0,0.0,0.0,0.013943176716566086,0.004056081175804138,98,VFR_HUD,0
2025-12-15 01:41:02.646,VFR_HUD,0,0.0,0.0,0.01496436819434166,0.0044968924485147,98,VFR_HUD,0
2025-12-15 01:41:02.745,VFR_HUD,0,0.0,0.0,0.014878281392157078,0.004829911049455404,97,VFR_HUD,0
2025-12-15 01:41:02.844,VFR_HUD,0,0.0,0.0,0.014856358990073204,0.004227707628160715,97,VFR_HUD,0
