SystemTime_ISO,MsgType,FC_Time_us,landed_state,mavpackettype,vtol_state
2025-12-15 01:40:56.648,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:56.748,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:56.848,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:56.948,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:57.048,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:57.149,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:57.248,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:57.348,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:57.448,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:57.548,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:57.648,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:57.747,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:57.848,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:57.948,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:58.049,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:58.148,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:58.248,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:58.348,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:58.448,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:58.549,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:58.653,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:58.754,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:58.854,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:58.953,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:59.053,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:59.154,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:59.253,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:59.353,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:59.453,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:59.553,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:59.653,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:59.753,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:59.853,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:40:59.953,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:00.053,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:00.154,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:00.253,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:00.354,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:00.453,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:00.553,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:00.655,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:00.753,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:00.853,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:00.953,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:01.055,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:01.153,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:01.255,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:01.353,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:01.453,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:01.553,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:01.653,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:01.753,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:01.853,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:01.953,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:02.053,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:02.153,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:02.253,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:02.353,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:02.453,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:02.553,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:02.652,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:02.749,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:02.849,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:02.949,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:03.049,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:03.149,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:03.249,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:03.351,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:03.449,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:03.548,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:03.648,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:03.748,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:03.849,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:03.949,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:04.048,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:04.149,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:04.248,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:04.350,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:04.449,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:04.549,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:04.649,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:04.749,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:04.849,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:04.949,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:05.049,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:05.148,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:05.248,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:05.348,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:05.449,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:05.548,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:05.648,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:05.748,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:05.848,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:05.949,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:06.048,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:06.150,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:06.249,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:06.349,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:06.449,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:06.549,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:06.648,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:06.748,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:06.848,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:06.948,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:07.048,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:07.148,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:07.248,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:07.348,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:07.448,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:07.548,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:07.648,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:07.751,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:07.855,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:07.954,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:08.053,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:08.153,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:08.253,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:08.353,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:08.453,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:08.553,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:08.653,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:08.753,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:08.855,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:08.955,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:09.054,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:09.154,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:09.254,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:09.354,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:09.454,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:09.554,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:09.654,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:09.754,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:09.855,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:09.954,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:10.055,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:10.154,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:10.254,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:10.354,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:10.454,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:10.554,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:10.654,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:10.754,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:10.854,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:10.954,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:11.054,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:11.154,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:11.254,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:11.354,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:11.454,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:11.554,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:11.656,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:11.754,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:11.854,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:11.954,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:12.054,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:12.154,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:12.254,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:12.354,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:12.454,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:12.554,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:12.654,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:12.754,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:12.855,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:12.955,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:13.054,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:13.153,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:13.254,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:13.355,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:13.455,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:13.555,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:13.654,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:13.754,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:13.854,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:13.953,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:14.053,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:14.153,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:14.253,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:14.355,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:14.455,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:14.554,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:14.653,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:14.753,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:14.853,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:14.953,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:15.053,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:15.153,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:15.253,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:15.354,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:15.454,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:15.553,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:15.653,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:15.753,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:15.853,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:15.953,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:16.053,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:16.153,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:16.253,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:16.353,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:16.453,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:16.553,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:16.653,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:16.753,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:16.853,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:16.953,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:17.053,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:17.153,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:17.253,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:17.353,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:17.453,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:17.555,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:17.653,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:17.755,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:17.853,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:17.953,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:18.055,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:18.153,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:18.253,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:18.355,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:18.453,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:18.553,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:18.655,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:18.754,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:18.854,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:18.953,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:19.055,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:19.153,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:19.254,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:19.355,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:19.454,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:19.553,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:19.655,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:19.754,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:19.855,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:19.954,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:20.054,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:20.154,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:20.255,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:20.354,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:20.454,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:20.554,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:20.654,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:20.754,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:20.854,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:20.955,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:21.054,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:21.154,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
2025-12-15 01:41:21.254,EXTENDED_SYS_STATE,0,1,EXTENDED_SYS_STATE,3
