SystemTime_ISO,MsgType,FC_Time_us,board_version,capabilities,flight_custom_version,flight_sw_version,mavpackettype,middleware_custom_version,middleware_sw_version,os_custom_version,os_sw_version,product_id,uid,uid2,vendor_id
2025-12-15 01:43:28.758,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:28.858,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:28.958,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:29.058,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:29.158,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:29.258,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:29.358,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:29.458,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:29.558,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:29.658,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:29.758,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:29.858,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:29.958,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:30.058,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:30.158,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:30.258,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:30.358,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:30.458,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:30.558,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:30.659,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:30.758,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:30.858,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:30.959,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:31.059,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:31.158,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:31.258,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:31.358,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:31.458,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:31.558,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:31.658,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:31.758,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:31.858,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:31.958,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:32.058,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:32.158,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:32.258,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:32.359,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:32.460,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:32.558,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:32.658,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:32.759,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:32.858,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:32.958,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:33.058,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:33.158,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:33.258,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:33.358,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:33.458,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:33.558,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:33.658,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:33.758,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:33.858,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:33.958,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:34.058,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:34.158,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:34.258,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:34.358,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:34.458,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:34.559,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:34.658,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:34.758,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:34.858,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:34.958,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:35.058,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:35.158,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:35.258,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:35.358,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
2025-12-15 01:43:35.458,AUTOPILOT_VERSION,0,69664768,64495,"[50, 50, 102, 52, 53, 54, 55, 53]",67305983,AUTOPILOT_VERSION,"[0, 0, 0, 0, 0, 0, 0, 0]",0,"[54, 54, 101, 53, 100, 101, 48, 100]",0,4184,0,"[60, 0, 73, 0, 9, 81, 48, 52, 57, 50, 55, 49, 0, 0, 0, 0, 0, 0]",11694
