SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,temperature,xacc,xgyro,xmag,yacc,ygyro,ymag,zacc,zgyro,zmag
2025-12-15 01:40:54.560,SCALED_IMU3,3498037,SCALED_IMU3,5025,8,0,0,-5,1,0,-937,3,0
2025-12-15 01:40:54.572,SCALED_IMU3,3498137,SCALED_IMU3,5025,5,-3,0,-3,0,0,-937,2,0
2025-12-15 01:40:54.579,SCALED_IMU3,4020334,SCALED_IMU3,5035,6,0,0,-5,2,0,-936,3,0
2025-12-15 01:40:54.585,SCALED_IMU3,4020439,SCALED_IMU3,5034,6,-1,0,-4,2,0,-937,2,0
2025-12-15 01:40:54.623,SCALED_IMU3,4020597,SCALED_IMU3,5034,7,0,0,-5,0,0,-939,0,0
2025-12-15 01:40:54.645,SCALED_IMU3,4020637,SCALED_IMU3,5034,6,-2,0,-2,3,0,-937,2,0
2025-12-15 01:40:54.745,SCALED_IMU3,4020739,SCALED_IMU3,5034,6,-3,0,-4,0,0,-936,0,0
2025-12-15 01:40:54.845,SCALED_IMU3,4020839,SCALED_IMU3,5034,7,0,0,-4,1,0,-935,1,0
2025-12-15 01:40:54.945,SCALED_IMU3,4020939,SCALED_IMU3,5034,7,0,0,-5,0,0,-934,3,0
2025-12-15 01:40:55.044,SCALED_IMU3,4021037,SCALED_IMU3,5034,5,-1,0,-6,1,0,-938,2,0
2025-12-15 01:40:55.146,SCALED_IMU3,4021139,SCALED_IMU3,5034,6,0,0,-2,1,0,-935,4,0
2025-12-15 01:40:55.245,SCALED_IMU3,4021239,SCALED_IMU3,5034,9,-2,0,-4,0,0,-937,3,0
2025-12-15 01:40:55.345,SCALED_IMU3,4021339,SCALED_IMU3,5034,6,-3,0,-3,2,0,-939,5,0
2025-12-15 01:40:55.445,SCALED_IMU3,4021439,SCALED_IMU3,5034,8,-2,0,-3,3,0,-938,4,0
2025-12-15 01:40:55.545,SCALED_IMU3,4021539,SCALED_IMU3,5035,5,-1,0,-3,2,0,-937,4,0
2025-12-15 01:40:55.645,SCALED_IMU3,4021639,SCALED_IMU3,5034,8,0,0,-3,1,0,-938,5,0
2025-12-15 01:40:55.745,SCALED_IMU3,4021739,SCALED_IMU3,5035,5,-2,0,-3,3,0,-939,4,0
2025-12-15 01:40:55.846,SCALED_IMU3,4021839,SCALED_IMU3,5035,9,-2,0,-3,0,0,-937,4,0
2025-12-15 01:40:55.945,SCALED_IMU3,4021939,SCALED_IMU3,5035,6,0,0,-5,1,0,-938,2,0
2025-12-15 01:40:56.045,SCALED_IMU3,4022039,SCALED_IMU3,5035,7,-2,0,-4,2,0,-939,2,0
2025-12-15 01:40:56.144,SCALED_IMU3,4022137,SCALED_IMU3,5035,8,-2,0,-4,1,0,-936,3,0
2025-12-15 01:40:56.245,SCALED_IMU3,4022239,SCALED_IMU3,5035,8,-2,0,-4,2,0,-935,2,0
2025-12-15 01:40:56.346,SCALED_IMU3,4022339,SCALED_IMU3,5035,7,-4,0,-4,0,0,-937,1,0
2025-12-15 01:40:56.445,SCALED_IMU3,4022439,SCALED_IMU3,5034,6,0,0,-4,0,0,-938,1,0
2025-12-15 01:40:56.545,SCALED_IMU3,4022539,SCALED_IMU3,5034,6,-3,0,-5,2,0,-936,2,0
2025-12-15 01:40:56.645,SCALED_IMU3,4022637,SCALED_IMU3,5034,8,-1,0,-4,1,0,-939,2,0
2025-12-15 01:40:56.745,SCALED_IMU3,4022739,SCALED_IMU3,5034,7,1,0,-5,1,0,-938,2,0
2025-12-15 01:40:56.846,SCALED_IMU3,4022839,SCALED_IMU3,5034,6,-2,0,-6,0,0,-936,4,0
2025-12-15 01:40:56.945,SCALED_IMU3,4022939,SCALED_IMU3,5034,6,-2,0,-4,4,0,-936,4,0
2025-12-15 01:40:57.046,SCALED_IMU3,4023039,SCALED_IMU3,5034,6,0,0,-3,0,0,-935,2,0
2025-12-15 01:40:57.146,SCALED_IMU3,4023139,SCALED_IMU3,5034,6,0,0,-4,1,0,-936,5,0
2025-12-15 01:40:57.245,SCALED_IMU3,4023239,SCALED_IMU3,5034,6,-1,0,-4,1,0,-939,3,0
2025-12-15 01:40:57.345,SCALED_IMU3,4023339,SCALED_IMU3,5034,6,-2,0,-5,-2,0,-937,4,0
2025-12-15 01:40:57.445,SCALED_IMU3,4023439,SCALED_IMU3,5034,7,-2,0,-6,1,0,-934,3,0
2025-12-15 01:40:57.545,SCALED_IMU3,4023539,SCALED_IMU3,5034,7,-5,0,-4,1,0,-938,1,0
2025-12-15 01:40:57.646,SCALED_IMU3,4023639,SCALED_IMU3,5034,7,-4,0,-5,3,0,-936,1,0
2025-12-15 01:40:57.745,SCALED_IMU3,4023737,SCALED_IMU3,5034,7,0,0,-2,2,0,-938,4,0
2025-12-15 01:40:57.845,SCALED_IMU3,4023837,SCALED_IMU3,5034,6,-1,0,-4,1,0,-937,2,0
2025-12-15 01:40:57.945,SCALED_IMU3,4023939,SCALED_IMU3,5034,5,-2,0,-3,0,0,-936,1,0
2025-12-15 01:40:58.045,SCALED_IMU3,4024039,SCALED_IMU3,5034,6,0,0,-2,1,0,-936,2,0
2025-12-15 01:40:58.145,SCALED_IMU3,4024137,SCALED_IMU3,5035,8,0,0,-3,-2,0,-937,3,0
2025-12-15 01:40:58.246,SCALED_IMU3,4024239,SCALED_IMU3,5035,5,-2,0,-4,0,0,-936,0,0
2025-12-15 01:40:58.346,SCALED_IMU3,4024339,SCALED_IMU3,5035,6,-1,0,-3,2,0,-939,2,0
2025-12-15 01:40:58.446,SCALED_IMU3,4024439,SCALED_IMU3,5036,6,-1,0,-3,1,0,-937,3,0
2025-12-15 01:40:58.546,SCALED_IMU3,4024539,SCALED_IMU3,5036,8,-2,0,-3,0,0,-936,3,0
2025-12-15 01:40:58.648,SCALED_IMU3,4024639,SCALED_IMU3,5036,8,0,0,-4,2,0,-938,2,0
2025-12-15 01:40:58.749,SCALED_IMU3,4024739,SCALED_IMU3,5035,6,-1,0,-4,0,0,-935,2,0
2025-12-15 01:40:58.849,SCALED_IMU3,4024839,SCALED_IMU3,5035,6,-4,0,-3,0,0,-938,1,0
2025-12-15 01:40:58.948,SCALED_IMU3,4024939,SCALED_IMU3,5034,6,-4,0,-3,0,0,-937,1,0
2025-12-15 01:40:59.048,SCALED_IMU3,4025039,SCALED_IMU3,5034,5,-3,0,-4,1,0,-938,3,0
2025-12-15 01:40:59.149,SCALED_IMU3,4025139,SCALED_IMU3,5035,7,1,0,-4,1,0,-938,4,0
2025-12-15 01:40:59.248,SCALED_IMU3,4025239,SCALED_IMU3,5034,6,-1,0,-4,0,0,-937,3,0
2025-12-15 01:40:59.348,SCALED_IMU3,4025337,SCALED_IMU3,5035,4,-2,0,-4,0,0,-936,0,0
2025-12-15 01:40:59.448,SCALED_IMU3,4025439,SCALED_IMU3,5035,8,0,0,-3,1,0,-938,1,0
2025-12-15 01:40:59.548,SCALED_IMU3,4025539,SCALED_IMU3,5034,7,-1,0,-2,1,0,-937,3,0
2025-12-15 01:40:59.648,SCALED_IMU3,4025637,SCALED_IMU3,5034,6,-2,0,-3,3,0,-937,1,0
2025-12-15 01:40:59.748,SCALED_IMU3,4025737,SCALED_IMU3,5035,8,0,0,-3,-1,0,-936,3,0
2025-12-15 01:40:59.848,SCALED_IMU3,4025839,SCALED_IMU3,5035,7,-3,0,-3,0,0,-939,0,0
2025-12-15 01:40:59.948,SCALED_IMU3,4025939,SCALED_IMU3,5034,7,-2,0,-3,0,0,-938,2,0
2025-12-15 01:41:00.048,SCALED_IMU3,4026039,SCALED_IMU3,5035,6,-1,0,-3,1,0,-937,2,0
2025-12-15 01:41:00.149,SCALED_IMU3,4026139,SCALED_IMU3,5035,6,-1,0,-4,0,0,-938,3,0
2025-12-15 01:41:00.248,SCALED_IMU3,4026239,SCALED_IMU3,5035,7,-1,0,-5,1,0,-939,1,0
2025-12-15 01:41:00.349,SCALED_IMU3,4026339,SCALED_IMU3,5035,6,-1,0,-4,3,0,-938,5,0
2025-12-15 01:41:00.448,SCALED_IMU3,4026439,SCALED_IMU3,5035,6,0,0,-5,2,0,-939,3,0
2025-12-15 01:41:00.548,SCALED_IMU3,4026539,SCALED_IMU3,5034,6,0,0,-3,1,0,-937,4,0
2025-12-15 01:41:00.649,SCALED_IMU3,4026639,SCALED_IMU3,5034,6,-2,0,-5,1,0,-936,1,0
2025-12-15 01:41:00.748,SCALED_IMU3,4026739,SCALED_IMU3,5034,7,0,0,-4,0,0,-937,3,0
2025-12-15 01:41:00.848,SCALED_IMU3,4026837,SCALED_IMU3,5034,6,0,0,-3,1,0,-936,3,0
2025-12-15 01:41:00.948,SCALED_IMU3,4026939,SCALED_IMU3,5034,7,-3,0,-3,0,0,-935,1,0
2025-12-15 01:41:01.049,SCALED_IMU3,4027039,SCALED_IMU3,5035,7,-2,0,-3,2,0,-937,2,0
2025-12-15 01:41:01.148,SCALED_IMU3,4027139,SCALED_IMU3,5035,5,-2,0,-5,0,0,-934,4,0
2025-12-15 01:41:01.249,SCALED_IMU3,4027239,SCALED_IMU3,5035,6,0,0,-1,0,0,-937,2,0
2025-12-15 01:41:01.348,SCALED_IMU3,4027339,SCALED_IMU3,5035,7,-2,0,-3,0,0,-938,4,0
2025-12-15 01:41:01.448,SCALED_IMU3,4027439,SCALED_IMU3,5035,5,1,0,-4,0,0,-936,3,0
2025-12-15 01:41:01.548,SCALED_IMU3,4027539,SCALED_IMU3,5035,6,-3,0,-4,0,0,-937,1,0
2025-12-15 01:41:01.648,SCALED_IMU3,4027639,SCALED_IMU3,5035,7,-1,0,-4,2,0,-937,3,0
