SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,temperature,xacc,xgyro,xmag,yacc,ygyro,ymag,zacc,zgyro,zmag
2025-12-15 01:40:54.559,SCALED_IMU,3498037,SCALED_IMU,4528,1,0,-39,10,-2,-247,-993,0,131
2025-12-15 01:40:54.572,SCALED_IMU,3498137,SCALED_IMU,4480,2,0,-28,10,-1,-252,-993,0,134
2025-12-15 01:40:54.579,SCALED_IMU,4020334,SCALED_IMU,4528,1,0,-39,10,-1,-239,-994,0,142
2025-12-15 01:40:54.585,SCALED_IMU,4020437,SCALED_IMU,4480,1,0,-50,10,-1,-258,-993,0,145
2025-12-15 01:40:54.622,SCALED_IMU,4020597,SCALED_IMU,4528,2,0,-43,10,-1,-261,-992,0,121
2025-12-15 01:40:54.645,SCALED_IMU,4020637,SCALED_IMU,4480,1,0,-43,10,-1,-261,-992,0,121
2025-12-15 01:40:54.745,SCALED_IMU,4020737,SCALED_IMU,4528,1,0,-29,10,-1,-241,-993,0,130
2025-12-15 01:40:54.844,SCALED_IMU,4020837,SCALED_IMU,4528,2,0,-24,10,-2,-272,-992,0,143
2025-12-15 01:40:54.945,SCALED_IMU,4020939,SCALED_IMU,4480,2,0,-24,10,-2,-264,-993,0,142
2025-12-15 01:40:55.044,SCALED_IMU,4021037,SCALED_IMU,4480,1,0,-54,10,-1,-255,-992,0,145
2025-12-15 01:40:55.145,SCALED_IMU,4021139,SCALED_IMU,4528,0,0,-30,9,-1,-253,-993,0,134
2025-12-15 01:40:55.245,SCALED_IMU,4021239,SCALED_IMU,4528,1,0,-41,10,-2,-262,-993,0,143
2025-12-15 01:40:55.345,SCALED_IMU,4021339,SCALED_IMU,4528,2,0,-42,10,-2,-253,-992,0,118
2025-12-15 01:40:55.445,SCALED_IMU,4021439,SCALED_IMU,4480,1,0,-28,10,-1,-254,-993,0,119
2025-12-15 01:40:55.545,SCALED_IMU,4021539,SCALED_IMU,4480,1,0,-30,10,-2,-268,-993,0,132
2025-12-15 01:40:55.645,SCALED_IMU,4021639,SCALED_IMU,4480,2,0,-56,10,-2,-265,-993,0,137
2025-12-15 01:40:55.745,SCALED_IMU,4021739,SCALED_IMU,4528,2,0,-40,11,-1,-253,-992,0,129
2025-12-15 01:40:55.845,SCALED_IMU,4021839,SCALED_IMU,4480,1,0,-31,10,-2,-245,-993,0,114
2025-12-15 01:40:55.944,SCALED_IMU,4021937,SCALED_IMU,4480,1,0,-24,10,-2,-248,-992,0,136
2025-12-15 01:40:56.045,SCALED_IMU,4022037,SCALED_IMU,4480,1,0,-49,10,-1,-251,-992,-1,139
2025-12-15 01:40:56.144,SCALED_IMU,4022137,SCALED_IMU,4480,1,0,-49,10,-2,-254,-993,0,126
2025-12-15 01:40:56.244,SCALED_IMU,4022237,SCALED_IMU,4480,2,0,-26,10,-2,-238,-993,0,146
2025-12-15 01:40:56.345,SCALED_IMU,4022337,SCALED_IMU,4480,1,0,-48,10,-1,-267,-992,0,144
2025-12-15 01:40:56.444,SCALED_IMU,4022437,SCALED_IMU,4480,1,0,-24,9,-2,-246,-993,0,120
2025-12-15 01:40:56.544,SCALED_IMU,4022537,SCALED_IMU,4528,2,0,-33,10,-2,-234,-993,0,126
2025-12-15 01:40:56.644,SCALED_IMU,4022637,SCALED_IMU,4528,1,0,-37,10,-1,-263,-992,0,139
2025-12-15 01:40:56.745,SCALED_IMU,4022739,SCALED_IMU,4480,1,0,-53,10,-1,-259,-992,0,135
2025-12-15 01:40:56.845,SCALED_IMU,4022839,SCALED_IMU,4528,0,0,-42,10,-1,-253,-993,0,123
2025-12-15 01:40:56.945,SCALED_IMU,4022939,SCALED_IMU,4480,2,0,-31,10,-1,-250,-993,0,115
2025-12-15 01:40:57.046,SCALED_IMU,4023039,SCALED_IMU,4480,2,0,-40,10,-1,-248,-993,0,135
2025-12-15 01:40:57.145,SCALED_IMU,4023139,SCALED_IMU,4480,1,0,-45,10,-1,-238,-993,0,135
2025-12-15 01:40:57.245,SCALED_IMU,4023239,SCALED_IMU,4480,1,0,-45,10,-1,-259,-993,0,133
2025-12-15 01:40:57.344,SCALED_IMU,4023337,SCALED_IMU,4480,1,0,-32,10,-1,-258,-992,0,142
2025-12-15 01:40:57.444,SCALED_IMU,4023437,SCALED_IMU,4480,1,0,-33,10,-1,-260,-993,0,133
2025-12-15 01:40:57.544,SCALED_IMU,4023537,SCALED_IMU,4528,2,0,-47,10,-1,-243,-993,0,144
2025-12-15 01:40:57.645,SCALED_IMU,4023639,SCALED_IMU,4480,2,0,-34,10,-2,-250,-992,0,134
2025-12-15 01:40:57.744,SCALED_IMU,4023737,SCALED_IMU,4528,1,0,-48,9,-1,-257,-992,0,151
2025-12-15 01:40:57.844,SCALED_IMU,4023837,SCALED_IMU,4528,1,0,-41,10,-2,-253,-993,0,126
2025-12-15 01:40:57.944,SCALED_IMU,4023937,SCALED_IMU,4480,1,0,-49,10,-1,-253,-992,0,135
2025-12-15 01:40:58.045,SCALED_IMU,4024037,SCALED_IMU,4528,1,0,-31,10,-1,-269,-992,0,146
2025-12-15 01:40:58.145,SCALED_IMU,4024137,SCALED_IMU,4480,1,0,-33,10,-1,-251,-993,0,135
2025-12-15 01:40:58.245,SCALED_IMU,4024239,SCALED_IMU,4528,0,0,-31,10,-2,-249,-993,0,130
2025-12-15 01:40:58.345,SCALED_IMU,4024339,SCALED_IMU,4480,2,0,-23,10,-1,-242,-992,0,128
2025-12-15 01:40:58.445,SCALED_IMU,4024439,SCALED_IMU,4480,1,0,-41,10,-1,-265,-992,0,139
2025-12-15 01:40:58.546,SCALED_IMU,4024539,SCALED_IMU,4480,0,0,-27,10,-1,-248,-993,0,126
2025-12-15 01:40:58.647,SCALED_IMU,4024639,SCALED_IMU,4480,1,0,-29,10,-1,-254,-993,0,139
2025-12-15 01:40:58.748,SCALED_IMU,4024739,SCALED_IMU,4528,2,0,-31,11,-1,-255,-993,0,124
2025-12-15 01:40:58.848,SCALED_IMU,4024839,SCALED_IMU,4480,2,0,-37,10,-1,-250,-992,0,150
2025-12-15 01:40:58.947,SCALED_IMU,4024937,SCALED_IMU,4528,2,0,-37,10,-1,-251,-993,0,123
2025-12-15 01:40:59.047,SCALED_IMU,4025037,SCALED_IMU,4528,1,0,-45,10,-1,-257,-992,0,136
2025-12-15 01:40:59.148,SCALED_IMU,4025139,SCALED_IMU,4480,1,0,-33,9,-1,-247,-992,0,136
2025-12-15 01:40:59.247,SCALED_IMU,4025237,SCALED_IMU,4528,1,0,-26,10,-2,-264,-993,0,135
2025-12-15 01:40:59.347,SCALED_IMU,4025337,SCALED_IMU,4528,2,0,-20,10,-1,-232,-993,0,140
2025-12-15 01:40:59.447,SCALED_IMU,4025439,SCALED_IMU,4528,2,0,-38,10,-2,-247,-993,0,134
2025-12-15 01:40:59.547,SCALED_IMU,4025537,SCALED_IMU,4528,1,0,-30,9,-1,-258,-993,0,131
2025-12-15 01:40:59.647,SCALED_IMU,4025637,SCALED_IMU,4480,1,0,-48,10,-2,-258,-993,0,130
2025-12-15 01:40:59.747,SCALED_IMU,4025737,SCALED_IMU,4480,2,0,-57,10,-2,-250,-992,0,135
2025-12-15 01:40:59.847,SCALED_IMU,4025839,SCALED_IMU,4528,1,0,-26,10,-1,-246,-992,0,115
2025-12-15 01:40:59.947,SCALED_IMU,4025939,SCALED_IMU,4528,0,0,-40,10,-2,-253,-992,0,138
2025-12-15 01:41:00.047,SCALED_IMU,4026039,SCALED_IMU,4480,1,0,-34,10,-2,-250,-993,0,135
2025-12-15 01:41:00.148,SCALED_IMU,4026139,SCALED_IMU,4480,2,0,-37,10,-1,-257,-992,0,125
2025-12-15 01:41:00.247,SCALED_IMU,4026239,SCALED_IMU,4528,1,0,-20,9,-1,-262,-992,0,144
2025-12-15 01:41:00.348,SCALED_IMU,4026339,SCALED_IMU,4480,1,0,-34,10,-1,-265,-993,0,144
2025-12-15 01:41:00.447,SCALED_IMU,4026439,SCALED_IMU,4480,2,0,-37,10,-1,-250,-992,0,135
2025-12-15 01:41:00.547,SCALED_IMU,4026537,SCALED_IMU,4528,1,0,-33,10,-1,-248,-993,0,139
2025-12-15 01:41:00.648,SCALED_IMU,4026637,SCALED_IMU,4528,1,0,-31,10,-2,-261,-992,0,133
2025-12-15 01:41:00.747,SCALED_IMU,4026737,SCALED_IMU,4480,1,0,-38,10,-1,-250,-992,0,127
2025-12-15 01:41:00.847,SCALED_IMU,4026837,SCALED_IMU,4528,0,0,-35,9,-2,-267,-993,0,141
2025-12-15 01:41:00.947,SCALED_IMU,4026937,SCALED_IMU,4528,2,0,-34,10,-2,-250,-993,0,135
2025-12-15 01:41:01.048,SCALED_IMU,4027039,SCALED_IMU,4528,1,0,-41,10,-1,-259,-993,0,133
2025-12-15 01:41:01.148,SCALED_IMU,4027137,SCALED_IMU,4480,1,0,-29,10,-1,-257,-993,0,121
2025-12-15 01:41:01.248,SCALED_IMU,4027239,SCALED_IMU,4480,1,0,-34,9,-2,-252,-992,0,132
2025-12-15 01:41:01.348,SCALED_IMU,4027337,SCALED_IMU,4480,2,0,-33,10,-1,-283,-992,0,141
2025-12-15 01:41:01.447,SCALED_IMU,4027439,SCALED_IMU,4528,2,0,-27,10,-1,-247,-992,0,124
2025-12-15 01:41:01.548,SCALED_IMU,4027539,SCALED_IMU,4480,0,0,-28,10,-2,-258,-992,0,143
2025-12-15 01:41:01.647,SCALED_IMU,4027639,SCALED_IMU,4480,1,0,-22,10,-2,-247,-993,0,141
2025-12-15 01:41:01.748,SCALED_IMU,4027739,SCALED_IMU,4480,2,0,-29,10,-2,-249,-993,0,150
2025-12-15 01:41:01.848,SCALED_IMU,4027839,SCALED_IMU,4480,1,0,-44,10,-1,-247,-992,-1,124
2025-12-15 01:41:01.948,SCALED_IMU,4027939,SCALED_IMU,4528,1,0,-19,9,-1,-252,-993,-1,121
2025-12-15 01:41:02.048,SCALED_IMU,4028037,SCALED_IMU,4528,1,0,-38,10,-1,-258,-993,0,134
2025-12-15 01:41:02.148,SCALED_IMU,4028139,SCALED_IMU,4528,1,0,-39,9,-1,-256,-992,0,133
2025-12-15 01:41:02.248,SCALED_IMU,4028237,SCALED_IMU,4480,1,0,-33,10,-2,-254,-993,0,136
2025-12-15 01:41:02.348,SCALED_IMU,4028337,SCALED_IMU,4528,1,0,-46,10,-1,-267,-992,0,133
2025-12-15 01:41:02.448,SCALED_IMU,4028437,SCALED_IMU,4528,1,0,-44,10,-1,-256,-993,0,139
2025-12-15 01:41:02.548,SCALED_IMU,4028537,SCALED_IMU,4528,1,0,-29,10,-1,-272,-993,-1,144
2025-12-15 01:41:02.647,SCALED_IMU,4028637,SCALED_IMU,4480,2,0,-20,10,-2,-246,-992,0,130
2025-12-15 01:41:02.746,SCALED_IMU,4028737,SCALED_IMU,4528,1,0,-17,10,-1,-286,-992,0,157
