SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,time_unix_usec
2025-12-15 01:41:05.446,SYSTEM_TIME,4031439,SYSTEM_TIME,0
2025-12-15 01:41:05.546,SYSTEM_TIME,4031539,SYSTEM_TIME,0
2025-12-15 01:41:05.646,SYSTEM_TIME,4031639,SYSTEM_TIME,0
2025-12-15 01:41:05.746,SYSTEM_TIME,4031739,SYSTEM_TIME,0
2025-12-15 01:41:05.846,SYSTEM_TIME,4031839,SYSTEM_TIME,0
2025-12-15 01:41:05.946,SYSTEM_TIME,4031939,SYSTEM_TIME,0
2025-12-15 01:41:06.047,SYSTEM_TIME,4032039,SYSTEM_TIME,0
2025-12-15 01:41:06.147,SYSTEM_TIME,4032139,SYSTEM_TIME,0
2025-12-15 01:41:06.247,SYSTEM_TIME,4032239,SYSTEM_TIME,0
2025-12-15 01:41:06.347,SYSTEM_TIME,4032339,SYSTEM_TIME,0
2025-12-15 01:41:06.447,SYSTEM_TIME,4032439,SYSTEM_TIME,0
2025-12-15 01:41:06.547,SYSTEM_TIME,4032539,SYSTEM_TIME,0
2025-12-15 01:41:06.647,SYSTEM_TIME,4032639,SYSTEM_TIME,0
2025-12-15 01:41:06.747,SYSTEM_TIME,4032739,SYSTEM_TIME,0
2025-12-15 01:41:06.846,SYSTEM_TIME,4032839,SYSTEM_TIME,0
2025-12-15 01:41:06.946,SYSTEM_TIME,4032939,SYSTEM_TIME,0
2025-12-15 01:41:07.046,SYSTEM_TIME,4033039,SYSTEM_TIME,0
2025-12-15 01:41:07.146,SYSTEM_TIME,4033139,SYSTEM_TIME,0
2025-12-15 01:41:07.246,SYSTEM_TIME,4033239,SYSTEM_TIME,0
2025-12-15 01:41:07.346,SYSTEM_TIME,4033339,SYSTEM_TIME,0
2025-12-15 01:41:07.446,SYSTEM_TIME,4033439,SYSTEM_TIME,0
2025-12-15 01:41:07.546,SYSTEM_TIME,4033539,SYSTEM_TIME,0
2025-12-15 01:41:07.647,SYSTEM_TIME,4033639,SYSTEM_TIME,0
2025-12-15 01:41:07.747,SYSTEM_TIME,4033740,SYSTEM_TIME,0
2025-12-15 01:41:07.851,SYSTEM_TIME,4033839,SYSTEM_TIME,0
2025-12-15 01:41:07.950,SYSTEM_TIME,4033939,SYSTEM_TIME,0
2025-12-15 01:41:08.050,SYSTEM_TIME,4034039,SYSTEM_TIME,0
2025-12-15 01:41:08.150,SYSTEM_TIME,4034139,SYSTEM_TIME,0
2025-12-15 01:41:08.250,SYSTEM_TIME,4034239,SYSTEM_TIME,0
2025-12-15 01:41:08.350,SYSTEM_TIME,4034339,SYSTEM_TIME,0
2025-12-15 01:41:08.450,SYSTEM_TIME,4034439,SYSTEM_TIME,0
2025-12-15 01:41:08.550,SYSTEM_TIME,4034539,SYSTEM_TIME,0
2025-12-15 01:41:08.650,SYSTEM_TIME,4034639,SYSTEM_TIME,0
2025-12-15 01:41:08.750,SYSTEM_TIME,4034739,SYSTEM_TIME,0
2025-12-15 01:41:08.851,SYSTEM_TIME,4034839,SYSTEM_TIME,0
2025-12-15 01:41:08.951,SYSTEM_TIME,4034939,SYSTEM_TIME,0
2025-12-15 01:41:09.050,SYSTEM_TIME,4035039,SYSTEM_TIME,0
2025-12-15 01:41:09.150,SYSTEM_TIME,4035139,SYSTEM_TIME,0
2025-12-15 01:41:09.250,SYSTEM_TIME,4035240,SYSTEM_TIME,0
2025-12-15 01:41:09.350,SYSTEM_TIME,4035339,SYSTEM_TIME,0
2025-12-15 01:41:09.450,SYSTEM_TIME,4035439,SYSTEM_TIME,0
2025-12-15 01:41:09.550,SYSTEM_TIME,4035539,SYSTEM_TIME,0
2025-12-15 01:41:09.650,SYSTEM_TIME,4035639,SYSTEM_TIME,0
2025-12-15 01:41:09.750,SYSTEM_TIME,4035739,SYSTEM_TIME,0
2025-12-15 01:41:09.851,SYSTEM_TIME,4035839,SYSTEM_TIME,0
2025-12-15 01:41:09.950,SYSTEM_TIME,4035939,SYSTEM_TIME,0
2025-12-15 01:41:10.051,SYSTEM_TIME,4036039,SYSTEM_TIME,0
2025-12-15 01:41:10.150,SYSTEM_TIME,4036139,SYSTEM_TIME,0
2025-12-15 01:41:10.250,SYSTEM_TIME,4036239,SYSTEM_TIME,0
2025-12-15 01:41:10.350,SYSTEM_TIME,4036339,SYSTEM_TIME,0
2025-12-15 01:41:10.450,SYSTEM_TIME,4036440,SYSTEM_TIME,0
2025-12-15 01:41:10.551,SYSTEM_TIME,4036539,SYSTEM_TIME,0
2025-12-15 01:41:10.650,SYSTEM_TIME,4036639,SYSTEM_TIME,0
2025-12-15 01:41:10.750,SYSTEM_TIME,4036740,SYSTEM_TIME,0
2025-12-15 01:41:10.850,SYSTEM_TIME,4036839,SYSTEM_TIME,0
2025-12-15 01:41:10.950,SYSTEM_TIME,4036939,SYSTEM_TIME,0
2025-12-15 01:41:11.050,SYSTEM_TIME,4037039,SYSTEM_TIME,0
2025-12-15 01:41:11.150,SYSTEM_TIME,4037139,SYSTEM_TIME,0
2025-12-15 01:41:11.250,SYSTEM_TIME,4037239,SYSTEM_TIME,0
2025-12-15 01:41:11.350,SYSTEM_TIME,4037339,SYSTEM_TIME,0
2025-12-15 01:41:11.450,SYSTEM_TIME,4037439,SYSTEM_TIME,0
2025-12-15 01:41:11.550,SYSTEM_TIME,4037539,SYSTEM_TIME,0
2025-12-15 01:41:11.652,SYSTEM_TIME,4037639,SYSTEM_TIME,0
2025-12-15 01:41:11.751,SYSTEM_TIME,4037739,SYSTEM_TIME,0
2025-12-15 01:41:11.851,SYSTEM_TIME,4037839,SYSTEM_TIME,0
2025-12-15 01:41:11.951,SYSTEM_TIME,4037939,SYSTEM_TIME,0
2025-12-15 01:41:12.051,SYSTEM_TIME,4038039,SYSTEM_TIME,0
2025-12-15 01:41:12.151,SYSTEM_TIME,4038139,SYSTEM_TIME,0
2025-12-15 01:41:12.251,SYSTEM_TIME,4038239,SYSTEM_TIME,0
2025-12-15 01:41:12.351,SYSTEM_TIME,4038339,SYSTEM_TIME,0
2025-12-15 01:41:12.451,SYSTEM_TIME,4038439,SYSTEM_TIME,0
2025-12-15 01:41:12.551,SYSTEM_TIME,4038539,SYSTEM_TIME,0
2025-12-15 01:41:12.651,SYSTEM_TIME,4038639,SYSTEM_TIME,0
2025-12-15 01:41:12.751,SYSTEM_TIME,4038739,SYSTEM_TIME,0
2025-12-15 01:41:12.851,SYSTEM_TIME,4038839,SYSTEM_TIME,0
2025-12-15 01:41:12.951,SYSTEM_TIME,4038939,SYSTEM_TIME,0
2025-12-15 01:41:13.051,SYSTEM_TIME,4039039,SYSTEM_TIME,0
2025-12-15 01:41:13.150,SYSTEM_TIME,4039139,SYSTEM_TIME,0
2025-12-15 01:41:13.250,SYSTEM_TIME,4039239,SYSTEM_TIME,0
