SystemTime_ISO,MsgType,FC_Time_us,airspeed_variance,compass_variance,flags,mavpackettype,pos_horiz_variance,pos_vert_variance,terrain_alt_variance,velocity_variance
2025-12-15 01:40:54.565,EKF_STATUS_REPORT,0,0.0,0.024900250136852264,167,EKF_STATUS_REPORT,0.00033700582571327686,0.03337343409657478,0.0,0.0
2025-12-15 01:40:54.574,EKF_STATUS_REPORT,0,0.0,0.0064683030359447,167,EKF_STATUS_REPORT,0.00032802639179863036,0.0069198003038764,0.0,0.0
2025-12-15 01:40:54.581,EKF_STATUS_REPORT,0,0.0,0.01522863656282425,167,EKF_STATUS_REPORT,0.0006072574760764837,0.02037551999092102,0.0,0.0
2025-12-15 01:40:54.587,EKF_STATUS_REPORT,0,0.0,0.034484848380088806,167,EKF_STATUS_REPORT,0.0006007127230986953,0.0020154083613306284,0.0,0.0
2025-12-15 01:40:54.625,EKF_STATUS_REPORT,0,0.0,0.001193747273646295,167,EKF_STATUS_REPORT,0.0005911311018280685,0.008641920983791351,0.0,0.0
2025-12-15 01:40:54.647,EKF_STATUS_REPORT,0,0.0,0.015802621841430664,167,EKF_STATUS_REPORT,0.0005821460508741438,0.018737783655524254,0.0,0.0
2025-12-15 01:40:54.747,EKF_STATUS_REPORT,0,0.0,0.011631889268755913,167,EKF_STATUS_REPORT,0.0005667831283062696,0.0026360286865383387,0.0,0.0
2025-12-15 01:40:54.846,EKF_STATUS_REPORT,0,0.0,0.03279244899749756,167,EKF_STATUS_REPORT,0.0005465128924697638,0.019714051857590675,0.0,0.0
2025-12-15 01:40:54.948,EKF_STATUS_REPORT,0,0.0,0.03099777176976204,167,EKF_STATUS_REPORT,0.0005270587862469256,0.010592874139547348,0.0,0.0
2025-12-15 01:40:55.048,EKF_STATUS_REPORT,0,0.0,0.04699338227510452,167,EKF_STATUS_REPORT,0.0005057644448243082,0.009712080471217632,0.0,0.0
2025-12-15 01:40:55.149,EKF_STATUS_REPORT,0,0.0,0.012630089186131954,167,EKF_STATUS_REPORT,0.00048482234706170857,0.004233404994010925,0.0,0.0
2025-12-15 01:40:55.248,EKF_STATUS_REPORT,0,0.0,0.010705577209591866,167,EKF_STATUS_REPORT,0.000466485129436478,0.024947205558419228,0.0,0.0
2025-12-15 01:40:55.348,EKF_STATUS_REPORT,0,0.0,0.01749495230615139,167,EKF_STATUS_REPORT,0.00045305286766961217,0.0010741152800619602,0.0,0.0
2025-12-15 01:40:55.448,EKF_STATUS_REPORT,0,0.0,0.01895553059875965,167,EKF_STATUS_REPORT,0.0004417037998791784,0.000927724817302078,0.0,0.0
2025-12-15 01:40:55.548,EKF_STATUS_REPORT,0,0.0,0.01868394762277603,167,EKF_STATUS_REPORT,0.000431232649134472,0.017898431047797203,0.0,0.0
2025-12-15 01:40:55.648,EKF_STATUS_REPORT,0,0.0,0.047623179852962494,167,EKF_STATUS_REPORT,0.0004153169284109026,0.0040189647115767,0.0,0.0
2025-12-15 01:40:55.747,EKF_STATUS_REPORT,0,0.0,0.012922867201268673,167,EKF_STATUS_REPORT,0.0004020938358735293,0.004329366609454155,0.0,0.0
2025-12-15 01:40:55.847,EKF_STATUS_REPORT,0,0.0,0.00801447220146656,167,EKF_STATUS_REPORT,0.00039369132719002664,0.014494556933641434,0.0,0.0
2025-12-15 01:40:55.947,EKF_STATUS_REPORT,0,0.0,0.028498917818069458,167,EKF_STATUS_REPORT,0.00038421282079070807,0.022195300087332726,0.0,0.0
2025-12-15 01:40:56.048,EKF_STATUS_REPORT,0,0.0,0.03765827789902687,167,EKF_STATUS_REPORT,0.00037564561353065073,0.021205227822065353,0.0,0.0
2025-12-15 01:40:56.146,EKF_STATUS_REPORT,0,0.0,0.03424296900629997,167,EKF_STATUS_REPORT,0.0003631548606790602,0.029048219323158264,0.0,0.0
2025-12-15 01:40:56.247,EKF_STATUS_REPORT,0,0.0,0.01916486769914627,167,EKF_STATUS_REPORT,0.00035063413088209927,0.0025259400717914104,0.0,0.0
2025-12-15 01:40:56.347,EKF_STATUS_REPORT,0,0.0,0.02670726366341114,167,EKF_STATUS_REPORT,0.00034073207643814385,0.0059948512353003025,0.0,0.0
2025-12-15 01:40:56.447,EKF_STATUS_REPORT,0,0.0,0.02671891823410988,167,EKF_STATUS_REPORT,0.00033116069971583784,0.001887757796794176,0.0,0.0
2025-12-15 01:40:56.547,EKF_STATUS_REPORT,0,0.0,0.0018857477698475122,167,EKF_STATUS_REPORT,0.00031907722586765885,0.012675047852098942,0.0,0.0
2025-12-15 01:40:56.647,EKF_STATUS_REPORT,0,0.0,0.00010170013410970569,167,EKF_STATUS_REPORT,0.0003108860400971025,0.02213769406080246,0.0,0.0
2025-12-15 01:40:56.747,EKF_STATUS_REPORT,0,0.0,0.0432925745844841,167,EKF_STATUS_REPORT,0.0003056261339224875,0.0123757841065526,0.0,0.0
2025-12-15 01:40:56.848,EKF_STATUS_REPORT,0,0.0,0.01704857498407364,167,EKF_STATUS_REPORT,0.0003011161752510816,0.02458013966679573,0.0,0.0
2025-12-15 01:40:56.948,EKF_STATUS_REPORT,0,0.0,0.010373248718678951,167,EKF_STATUS_REPORT,0.00029438326600939035,0.021209657192230225,0.0,0.0
2025-12-15 01:40:57.048,EKF_STATUS_REPORT,0,0.0,0.013921031728386879,167,EKF_STATUS_REPORT,0.000287168484646827,0.02179601602256298,0.0,0.0
2025-12-15 01:40:57.148,EKF_STATUS_REPORT,0,0.0,0.032356731593608856,167,EKF_STATUS_REPORT,0.0002787499688565731,0.016987979412078857,0.0,0.0
2025-12-15 01:40:57.247,EKF_STATUS_REPORT,0,0.0,0.020937249064445496,167,EKF_STATUS_REPORT,0.0002654317650012672,0.0007933624438010156,0.0,0.0
2025-12-15 01:40:57.347,EKF_STATUS_REPORT,0,0.0,0.009216483682394028,167,EKF_STATUS_REPORT,0.00025377087877132,0.010185662657022476,0.0,0.0
2025-12-15 01:40:57.447,EKF_STATUS_REPORT,0,0.0,0.008902483619749546,167,EKF_STATUS_REPORT,0.00024099921574816108,0.019689856097102165,0.0,0.0
2025-12-15 01:40:57.547,EKF_STATUS_REPORT,0,0.0,0.03355518728494644,167,EKF_STATUS_REPORT,0.0002303633518749848,0.0005204668268561363,0.0,0.0
2025-12-15 01:40:57.647,EKF_STATUS_REPORT,0,0.0,0.003713392885401845,167,EKF_STATUS_REPORT,0.0002213964326074347,0.012074711732566357,0.0,0.0
2025-12-15 01:40:57.747,EKF_STATUS_REPORT,0,0.0,0.029828421771526337,167,EKF_STATUS_REPORT,0.00021056456898804754,0.0004503880627453327,0.0,0.0
2025-12-15 01:40:57.847,EKF_STATUS_REPORT,0,0.0,0.013769031502306461,167,EKF_STATUS_REPORT,0.00020247622160241008,0.01916653662919998,0.0,0.0
2025-12-15 01:40:57.947,EKF_STATUS_REPORT,0,0.0,0.036017026752233505,167,EKF_STATUS_REPORT,0.00019643240375444293,0.005537874531000853,0.0,0.0
2025-12-15 01:40:58.048,EKF_STATUS_REPORT,0,0.0,0.0160500630736351,167,EKF_STATUS_REPORT,0.0001933443418238312,0.0008075163932517171,0.0,0.0
2025-12-15 01:40:58.148,EKF_STATUS_REPORT,0,0.0,0.005078646820038557,167,EKF_STATUS_REPORT,0.0001905553217511624,0.006229714024811983,0.0,0.0
2025-12-15 01:40:58.248,EKF_STATUS_REPORT,0,0.0,0.009817290119826794,167,EKF_STATUS_REPORT,0.0001871543936431408,0.012499289587140083,0.0,0.0
2025-12-15 01:40:58.348,EKF_STATUS_REPORT,0,0.0,0.02956284210085869,167,EKF_STATUS_REPORT,0.00018296694906894118,0.0367349311709404,0.0,0.0
2025-12-15 01:40:58.448,EKF_STATUS_REPORT,0,0.0,0.008819328621029854,167,EKF_STATUS_REPORT,0.0001755209668772295,0.003073951927945018,0.0,0.0
2025-12-15 01:40:58.548,EKF_STATUS_REPORT,0,0.0,0.020197352394461632,167,EKF_STATUS_REPORT,0.0001702165463939309,0.0036535286344587803,0.0,0.0
2025-12-15 01:40:58.652,EKF_STATUS_REPORT,0,0.0,0.01658293604850769,167,EKF_STATUS_REPORT,0.00017109034524764866,0.0012364990543574095,0.0,0.0
2025-12-15 01:40:58.753,EKF_STATUS_REPORT,0,0.0,0.011247524060308933,167,EKF_STATUS_REPORT,0.00017132416542153805,0.007145051844418049,0.0,0.0
2025-12-15 01:40:58.853,EKF_STATUS_REPORT,0,0.0,0.005707801319658756,167,EKF_STATUS_REPORT,0.00017086529987864196,0.008049475960433483,0.0,0.0
2025-12-15 01:40:58.951,EKF_STATUS_REPORT,0,0.0,0.005594588350504637,167,EKF_STATUS_REPORT,0.000169160237419419,0.013151737861335278,0.0,0.0
2025-12-15 01:40:59.052,EKF_STATUS_REPORT,0,0.0,0.022444365546107292,167,EKF_STATUS_REPORT,0.00017050429596565664,0.02173941768705845,0.0,0.0
2025-12-15 01:40:59.153,EKF_STATUS_REPORT,0,0.0,0.0046025048941373825,167,EKF_STATUS_REPORT,0.00017341147758997977,0.01841244474053383,0.0,0.0
2025-12-15 01:40:59.251,EKF_STATUS_REPORT,0,0.0,0.026817545294761658,167,EKF_STATUS_REPORT,0.00017546086746733636,0.022237977012991905,0.0,0.0
2025-12-15 01:40:59.352,EKF_STATUS_REPORT,0,0.0,0.035637110471725464,167,EKF_STATUS_REPORT,0.00017870163719635457,0.005794945172965527,0.0,0.0
2025-12-15 01:40:59.452,EKF_STATUS_REPORT,0,0.0,0.009143800474703312,167,EKF_STATUS_REPORT,0.00018177938181906939,0.005485292058438063,0.0,0.0
2025-12-15 01:40:59.552,EKF_STATUS_REPORT,0,0.0,0.016530681401491165,167,EKF_STATUS_REPORT,0.00018854692461900413,0.018981216475367546,0.0,0.0
2025-12-15 01:40:59.652,EKF_STATUS_REPORT,0,0.0,0.029249556362628937,167,EKF_STATUS_REPORT,0.00019679951947182417,0.018399296328425407,0.0,0.0
2025-12-15 01:40:59.752,EKF_STATUS_REPORT,0,0.0,0.0556655079126358,167,EKF_STATUS_REPORT,0.00020233402028679848,0.01816331408917904,0.0,0.0
2025-12-15 01:40:59.852,EKF_STATUS_REPORT,0,0.0,0.023515325039625168,167,EKF_STATUS_REPORT,0.00020828991546295583,0.01133697759360075,0.0,0.0
2025-12-15 01:40:59.952,EKF_STATUS_REPORT,0,0.0,0.01059108879417181,167,EKF_STATUS_REPORT,0.0002152621018467471,0.008004278875887394,0.0,0.0
2025-12-15 01:41:00.052,EKF_STATUS_REPORT,0,0.0,0.0029417260084301233,167,EKF_STATUS_REPORT,0.000225647643674165,0.00602427264675498,0.0,0.0
2025-12-15 01:41:00.153,EKF_STATUS_REPORT,0,0.0,0.0032935170456767082,167,EKF_STATUS_REPORT,0.00023507641162723303,0.014639760367572308,0.0,0.0
2025-12-15 01:41:00.252,EKF_STATUS_REPORT,0,0.0,0.041150595992803574,167,EKF_STATUS_REPORT,0.0002446206926833838,0.01667441427707672,0.0,0.0
2025-12-15 01:41:00.353,EKF_STATUS_REPORT,0,0.0,0.006392893847078085,167,EKF_STATUS_REPORT,0.00025575218023732305,0.017835218459367752,0.0,0.0
2025-12-15 01:41:00.452,EKF_STATUS_REPORT,0,0.0,0.006229504942893982,167,EKF_STATUS_REPORT,0.0002669974055606872,0.006025950890034437,0.0,0.0
2025-12-15 01:41:00.552,EKF_STATUS_REPORT,0,0.0,0.004210776183754206,167,EKF_STATUS_REPORT,0.00027769600274041295,0.01849541999399662,0.0,0.0
