SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,tc1,ts1
2026-01-14 12:17:50.048,TIMESYNC,0,TIMESYNC,0,13987858976001
2026-01-14 12:18:00.048,TIMESYNC,0,TIMESYNC,0,13997861296001
2026-01-14 12:18:10.049,TIMESYNC,0,TIMESYNC,0,14007864058001
2026-01-14 12:18:20.051,TIMESYNC,0,TIMESYNC,0,14017866295001
2026-01-14 12:18:30.055,TIMESYNC,0,TIMESYNC,0,14027869069001
2026-01-14 12:18:40.063,TIMESYNC,0,TIMESYNC,0,14037871523001
2026-01-14 12:18:50.066,TIMESYNC,0,TIMESYNC,0,14047873864001
2026-01-14 12:19:00.066,TIMESYNC,0,TIMESYNC,0,14057876537001
2026-01-14 12:19:10.067,TIMESYNC,0,TIMESYNC,0,14067878901001
2026-01-14 12:19:20.068,TIMESYNC,0,TIMESYNC,0,14077881528001
2026-01-14 12:19:30.071,TIMESYNC,0,TIMESYNC,0,14087884004001
2026-01-14 12:19:40.073,TIMESYNC,0,TIMESYNC,0,14097886377001
2026-01-14 12:19:50.077,TIMESYNC,0,TIMESYNC,0,14107889142001
2026-01-14 12:20:00.084,TIMESYNC,0,TIMESYNC,0,14117891392001
2026-01-14 12:20:10.089,TIMESYNC,0,TIMESYNC,0,14127894086001
2026-01-14 12:20:20.089,TIMESYNC,0,TIMESYNC,0,14137896479001
2026-01-14 12:20:30.090,TIMESYNC,0,TIMESYNC,0,14147898852001
2026-01-14 12:20:40.090,TIMESYNC,0,TIMESYNC,0,14157901529001
2026-01-14 12:20:50.093,TIMESYNC,0,TIMESYNC,0,14167903818001
2026-01-14 12:21:00.096,TIMESYNC,0,TIMESYNC,0,14177906538001
2026-01-14 12:21:10.099,TIMESYNC,0,TIMESYNC,0,14187909056001
2026-01-14 12:21:20.104,TIMESYNC,0,TIMESYNC,0,14197911291001
2026-01-14 12:21:30.111,TIMESYNC,0,TIMESYNC,0,14207914032001
2026-01-14 12:21:40.111,TIMESYNC,0,TIMESYNC,0,14217916319001
2026-01-14 12:21:50.111,TIMESYNC,0,TIMESYNC,0,14227919026001
2026-01-14 12:22:00.112,TIMESYNC,0,TIMESYNC,0,14237921488001
2026-01-14 12:22:10.115,TIMESYNC,0,TIMESYNC,0,14247923819001
2026-01-14 12:22:20.118,TIMESYNC,0,TIMESYNC,0,14257926668001
2026-01-14 12:22:30.120,TIMESYNC,0,TIMESYNC,0,14267928822001
2026-01-14 12:22:40.124,TIMESYNC,0,TIMESYNC,0,14277932045001
2026-01-14 12:22:50.129,TIMESYNC,0,TIMESYNC,0,14287934335001
2026-01-14 12:23:00.134,TIMESYNC,0,TIMESYNC,0,14297936362001
2026-01-14 12:23:10.136,TIMESYNC,0,TIMESYNC,0,14307939245001
2026-01-14 12:23:20.137,TIMESYNC,0,TIMESYNC,0,14317941387001
2026-01-14 12:23:30.137,TIMESYNC,0,TIMESYNC,0,14327944031001
2026-01-14 12:23:40.140,TIMESYNC,0,TIMESYNC,0,14337946499001
2026-01-14 12:23:50.142,TIMESYNC,0,TIMESYNC,0,14347948893001
2026-01-14 12:24:00.146,TIMESYNC,0,TIMESYNC,0,14357951577001
2026-01-14 12:24:10.153,TIMESYNC,0,TIMESYNC,0,14367953840001
2026-01-14 12:24:20.158,TIMESYNC,0,TIMESYNC,0,14377956542001
2026-01-14 12:24:30.158,TIMESYNC,0,TIMESYNC,0,14387959007001
2026-01-14 12:24:40.159,TIMESYNC,0,TIMESYNC,0,14397961352001
2026-01-14 12:24:50.160,TIMESYNC,0,TIMESYNC,0,14407964029001
2026-01-14 12:25:00.162,TIMESYNC,0,TIMESYNC,0,14417966289001
2026-01-14 12:25:10.166,TIMESYNC,0,TIMESYNC,0,14427969150001
2026-01-14 12:25:20.170,TIMESYNC,0,TIMESYNC,0,14437971480001
2026-01-14 12:25:30.178,TIMESYNC,0,TIMESYNC,0,14447973772001
2026-01-14 12:25:40.178,TIMESYNC,0,TIMESYNC,0,14457976540001
2026-01-14 12:25:50.178,TIMESYNC,0,TIMESYNC,0,14467978816001
2026-01-14 12:26:00.179,TIMESYNC,0,TIMESYNC,0,14477981506001
2026-01-14 12:26:10.182,TIMESYNC,0,TIMESYNC,0,14487983994001
2026-01-14 12:26:20.183,TIMESYNC,0,TIMESYNC,0,14497984010001
2026-01-14 12:26:30.185,TIMESYNC,0,TIMESYNC,0,14507986348001
2026-01-14 12:26:40.189,TIMESYNC,0,TIMESYNC,0,14517989144001
2026-01-14 12:26:50.193,TIMESYNC,0,TIMESYNC,0,14527991291001
2026-01-14 12:27:00.201,TIMESYNC,0,TIMESYNC,0,14537994077001
2026-01-14 12:27:10.201,TIMESYNC,0,TIMESYNC,0,14547996483001
2026-01-14 12:27:20.201,TIMESYNC,0,TIMESYNC,0,14557998787001
2026-01-14 12:27:30.203,TIMESYNC,0,TIMESYNC,0,14568001517001
2026-01-14 12:27:40.204,TIMESYNC,0,TIMESYNC,0,14578003804001
2026-01-14 12:27:50.207,TIMESYNC,0,TIMESYNC,0,14588006545001
2026-01-14 12:28:00.211,TIMESYNC,0,TIMESYNC,0,14598009040001
2026-01-14 12:28:10.216,TIMESYNC,0,TIMESYNC,0,14608011321001
2026-01-14 12:28:20.221,TIMESYNC,0,TIMESYNC,0,14618014036001
2026-01-14 12:28:30.223,TIMESYNC,0,TIMESYNC,0,14628016344001
2026-01-14 12:28:40.223,TIMESYNC,0,TIMESYNC,0,14638019055001
2026-01-14 12:28:50.224,TIMESYNC,0,TIMESYNC,0,14648021503001
2026-01-14 12:29:00.226,TIMESYNC,0,TIMESYNC,0,14658023897001
2026-01-14 12:29:10.230,TIMESYNC,0,TIMESYNC,0,14668026791001
2026-01-14 12:29:20.232,TIMESYNC,0,TIMESYNC,0,14678028905001
2026-01-14 12:29:30.236,TIMESYNC,0,TIMESYNC,0,14688031966001
2026-01-14 12:29:40.241,TIMESYNC,0,TIMESYNC,0,14698034386001
2026-01-14 12:29:50.248,TIMESYNC,0,TIMESYNC,0,14708036384001
2026-01-14 12:30:00.248,TIMESYNC,0,TIMESYNC,0,14718039266001
2026-01-14 12:30:10.249,TIMESYNC,0,TIMESYNC,0,14728041328001
2026-01-14 12:30:20.250,TIMESYNC,0,TIMESYNC,0,14738044049001
2026-01-14 12:30:30.252,TIMESYNC,0,TIMESYNC,0,14748046499001
2026-01-14 12:30:40.255,TIMESYNC,0,TIMESYNC,0,14758048826001
2026-01-14 12:30:50.258,TIMESYNC,0,TIMESYNC,0,14768051567001
2026-01-14 12:31:00.263,TIMESYNC,0,TIMESYNC,0,14778053786001
2026-01-14 12:31:10.270,TIMESYNC,0,TIMESYNC,0,14788056551001
2026-01-14 12:31:20.271,TIMESYNC,0,TIMESYNC,0,14798058992001
2026-01-14 12:31:30.270,TIMESYNC,0,TIMESYNC,0,14808061293001
2026-01-14 12:31:40.271,TIMESYNC,0,TIMESYNC,0,14818064011001
2026-01-14 12:31:50.274,TIMESYNC,0,TIMESYNC,0,14828066294001
2026-01-14 12:32:00.278,TIMESYNC,0,TIMESYNC,0,14838069087001
2026-01-14 12:32:10.286,TIMESYNC,0,TIMESYNC,0,14848071501001
2026-01-14 12:32:20.288,TIMESYNC,0,TIMESYNC,0,14858073842001
2026-01-14 12:32:30.289,TIMESYNC,0,TIMESYNC,0,14868076547001
2026-01-14 12:32:40.290,TIMESYNC,0,TIMESYNC,0,14878078892001
2026-01-14 12:32:50.291,TIMESYNC,0,TIMESYNC,0,14888081537001
2026-01-14 12:33:00.293,TIMESYNC,0,TIMESYNC,0,14898083999001
