SystemTime_ISO,MsgType,FC_Time_us,I2Cerr,Vcc,mavpackettype
2025-12-14 21:36:50.575,HWSTATUS,0,0,5254,HWSTATUS
2025-12-14 21:36:50.595,HWSTATUS,0,0,5259,HWSTATUS
2025-12-14 21:36:50.615,HWSTATUS,0,0,5263,HWSTATUS
2025-12-14 21:36:50.634,HWSTATUS,0,0,5256,HWSTATUS
2025-12-14 21:36:50.654,HWSTATUS,0,0,5256,HWSTATUS
2025-12-14 21:36:50.675,HWSTATUS,0,0,5256,HWSTATUS
2025-12-14 21:36:50.694,HWSTATUS,0,0,5263,HWSTATUS
2025-12-14 21:36:50.713,HWSTATUS,0,0,5262,HWSTATUS
2025-12-14 21:36:50.735,HWSTATUS,0,0,5253,HWSTATUS
2025-12-14 21:36:50.754,HWSTATUS,0,0,5259,HWSTATUS
2025-12-14 21:36:50.775,HWSTATUS,0,0,5261,HWSTATUS
2025-12-14 21:36:50.795,HWSTATUS,0,0,5260,HWSTATUS
2025-12-14 21:36:50.815,HWSTATUS,0,0,5256,HWSTATUS
2025-12-14 21:36:50.835,HWSTATUS,0,0,5257,HWSTATUS
2025-12-14 21:36:50.854,HWSTATUS,0,0,5262,HWSTATUS
2025-12-14 21:36:50.874,HWSTATUS,0,0,5253,HWSTATUS
2025-12-14 21:36:50.896,HWSTATUS,0,0,5257,HWSTATUS
2025-12-14 21:36:50.915,HWSTATUS,0,0,5256,HWSTATUS
2025-12-14 21:36:50.935,HWSTATUS,0,0,5254,HWSTATUS
2025-12-14 21:36:50.955,HWSTATUS,0,0,5263,HWSTATUS
2025-12-14 21:36:50.975,HWSTATUS,0,0,5254,HWSTATUS
2025-12-14 21:36:50.996,HWSTATUS,0,0,5256,HWSTATUS
2025-12-14 21:36:51.014,HWSTATUS,0,0,5253,HWSTATUS
2025-12-14 21:36:51.034,HWSTATUS,0,0,5253,HWSTATUS
2025-12-14 21:36:51.055,HWSTATUS,0,0,5252,HWSTATUS
2025-12-14 21:36:51.074,HWSTATUS,0,0,5252,HWSTATUS
2025-12-14 21:36:51.095,HWSTATUS,0,0,5255,HWSTATUS
2025-12-14 21:36:51.115,HWSTATUS,0,0,5258,HWSTATUS
2025-12-14 21:36:51.134,HWSTATUS,0,0,5263,HWSTATUS
2025-12-14 21:36:51.155,HWSTATUS,0,0,5251,HWSTATUS
2025-12-14 21:36:51.175,HWSTATUS,0,0,5256,HWSTATUS
2025-12-14 21:36:51.196,HWSTATUS,0,0,5255,HWSTATUS
2025-12-14 21:36:51.214,HWSTATUS,0,0,5251,HWSTATUS
2025-12-14 21:36:51.235,HWSTATUS,0,0,5250,HWSTATUS
2025-12-14 21:36:51.255,HWSTATUS,0,0,5253,HWSTATUS
2025-12-14 21:36:51.275,HWSTATUS,0,0,5258,HWSTATUS
2025-12-14 21:36:51.295,HWSTATUS,0,0,5254,HWSTATUS
2025-12-14 21:36:51.314,HWSTATUS,0,0,5261,HWSTATUS
2025-12-14 21:36:51.335,HWSTATUS,0,0,5257,HWSTATUS
2025-12-14 21:36:51.354,HWSTATUS,0,0,5260,HWSTATUS
2025-12-14 21:36:51.374,HWSTATUS,0,0,5258,HWSTATUS
2025-12-14 21:36:51.395,HWSTATUS,0,0,5259,HWSTATUS
2025-12-14 21:36:51.414,HWSTATUS,0,0,5254,HWSTATUS
2025-12-14 21:36:51.439,HWSTATUS,0,0,5252,HWSTATUS
2025-12-14 21:36:51.458,HWSTATUS,0,0,5256,HWSTATUS
2025-12-14 21:36:51.478,HWSTATUS,0,0,5256,HWSTATUS
2025-12-14 21:36:51.499,HWSTATUS,0,0,5262,HWSTATUS
2025-12-14 21:36:51.518,HWSTATUS,0,0,5258,HWSTATUS
2025-12-14 21:36:51.535,HWSTATUS,0,0,5260,HWSTATUS
2025-12-14 21:36:51.554,HWSTATUS,0,0,5257,HWSTATUS
2025-12-14 21:36:51.575,HWSTATUS,0,0,5258,HWSTATUS
2025-12-14 21:36:51.596,HWSTATUS,0,0,5259,HWSTATUS
2025-12-14 21:36:51.614,HWSTATUS,0,0,5254,HWSTATUS
2025-12-14 21:36:51.634,HWSTATUS,0,0,5254,HWSTATUS
2025-12-14 21:36:51.655,HWSTATUS,0,0,5257,HWSTATUS
2025-12-14 21:36:51.675,HWSTATUS,0,0,5262,HWSTATUS
2025-12-14 21:36:51.695,HWSTATUS,0,0,5259,HWSTATUS
2025-12-14 21:36:51.715,HWSTATUS,0,0,5260,HWSTATUS
2025-12-14 21:36:51.734,HWSTATUS,0,0,5254,HWSTATUS
2025-12-14 21:36:51.755,HWSTATUS,0,0,5254,HWSTATUS
2025-12-14 21:36:51.775,HWSTATUS,0,0,5260,HWSTATUS
2025-12-14 21:36:51.794,HWSTATUS,0,0,5251,HWSTATUS
2025-12-14 21:36:51.815,HWSTATUS,0,0,5259,HWSTATUS
2025-12-14 21:36:51.833,HWSTATUS,0,0,5254,HWSTATUS
2025-12-14 21:36:51.855,HWSTATUS,0,0,5258,HWSTATUS
2025-12-14 21:36:51.874,HWSTATUS,0,0,5260,HWSTATUS
2025-12-14 21:36:51.895,HWSTATUS,0,0,5258,HWSTATUS
2025-12-14 21:36:51.914,HWSTATUS,0,0,5254,HWSTATUS
2025-12-14 21:36:51.935,HWSTATUS,0,0,5259,HWSTATUS
2025-12-14 21:36:51.955,HWSTATUS,0,0,5254,HWSTATUS
2025-12-14 21:36:51.975,HWSTATUS,0,0,5257,HWSTATUS
2025-12-14 21:36:51.995,HWSTATUS,0,0,5259,HWSTATUS
2025-12-14 21:36:52.015,HWSTATUS,0,0,5250,HWSTATUS
2025-12-14 21:36:52.034,HWSTATUS,0,0,5262,HWSTATUS
2025-12-14 21:36:52.054,HWSTATUS,0,0,5261,HWSTATUS
2025-12-14 21:36:52.074,HWSTATUS,0,0,5261,HWSTATUS
2025-12-14 21:36:52.094,HWSTATUS,0,0,5250,HWSTATUS
2025-12-14 21:36:52.114,HWSTATUS,0,0,5261,HWSTATUS
2025-12-14 21:36:52.134,HWSTATUS,0,0,5264,HWSTATUS
2025-12-14 21:36:52.155,HWSTATUS,0,0,5257,HWSTATUS
2025-12-14 21:36:52.175,HWSTATUS,0,0,5259,HWSTATUS
2025-12-14 21:36:52.195,HWSTATUS,0,0,5260,HWSTATUS
2025-12-14 21:36:52.214,HWSTATUS,0,0,5256,HWSTATUS
2025-12-14 21:36:52.235,HWSTATUS,0,0,5259,HWSTATUS
2025-12-14 21:36:52.255,HWSTATUS,0,0,5254,HWSTATUS
2025-12-14 21:36:52.275,HWSTATUS,0,0,5253,HWSTATUS
2025-12-14 21:36:52.295,HWSTATUS,0,0,5256,HWSTATUS
2025-12-14 21:36:52.314,HWSTATUS,0,0,5254,HWSTATUS
2025-12-14 21:36:52.334,HWSTATUS,0,0,5266,HWSTATUS
2025-12-14 21:36:52.354,HWSTATUS,0,0,5264,HWSTATUS
2025-12-14 21:36:52.375,HWSTATUS,0,0,5265,HWSTATUS
2025-12-14 21:36:52.395,HWSTATUS,0,0,5261,HWSTATUS
2025-12-14 21:36:52.414,HWSTATUS,0,0,5257,HWSTATUS
2025-12-14 21:36:52.434,HWSTATUS,0,0,5253,HWSTATUS
2025-12-14 21:36:52.454,HWSTATUS,0,0,5260,HWSTATUS
2025-12-14 21:36:52.475,HWSTATUS,0,0,5254,HWSTATUS
2025-12-14 21:36:52.494,HWSTATUS,0,0,5259,HWSTATUS
2025-12-14 21:36:52.514,HWSTATUS,0,0,5262,HWSTATUS
2025-12-14 21:36:52.534,HWSTATUS,0,0,5260,HWSTATUS
2025-12-14 21:36:52.556,HWSTATUS,0,0,5257,HWSTATUS
2025-12-14 21:36:52.575,HWSTATUS,0,0,5256,HWSTATUS
2025-12-14 21:36:52.595,HWSTATUS,0,0,5261,HWSTATUS
2025-12-14 21:36:52.614,HWSTATUS,0,0,5266,HWSTATUS
2025-12-14 21:36:52.634,HWSTATUS,0,0,5263,HWSTATUS
2025-12-14 21:36:52.655,HWSTATUS,0,0,5259,HWSTATUS
2025-12-14 21:36:52.675,HWSTATUS,0,0,5254,HWSTATUS
2025-12-14 21:36:52.695,HWSTATUS,0,0,5255,HWSTATUS
2025-12-14 21:36:52.714,HWSTATUS,0,0,5262,HWSTATUS
2025-12-14 21:36:52.734,HWSTATUS,0,0,5258,HWSTATUS
2025-12-14 21:36:52.755,HWSTATUS,0,0,5263,HWSTATUS
2025-12-14 21:36:52.775,HWSTATUS,0,0,5259,HWSTATUS
2025-12-14 21:36:52.795,HWSTATUS,0,0,5255,HWSTATUS
2025-12-14 21:36:52.814,HWSTATUS,0,0,5258,HWSTATUS
2025-12-14 21:36:52.835,HWSTATUS,0,0,5262,HWSTATUS
2025-12-14 21:36:52.855,HWSTATUS,0,0,5260,HWSTATUS
2025-12-14 21:36:52.875,HWSTATUS,0,0,5265,HWSTATUS
2025-12-14 21:36:52.895,HWSTATUS,0,0,5261,HWSTATUS
2025-12-14 21:36:52.914,HWSTATUS,0,0,5263,HWSTATUS
2025-12-14 21:36:52.934,HWSTATUS,0,0,5262,HWSTATUS
2025-12-14 21:36:52.955,HWSTATUS,0,0,5256,HWSTATUS
2025-12-14 21:36:52.975,HWSTATUS,0,0,5255,HWSTATUS
2025-12-14 21:36:52.995,HWSTATUS,0,0,5259,HWSTATUS
2025-12-14 21:36:53.013,HWSTATUS,0,0,5255,HWSTATUS
2025-12-14 21:36:53.034,HWSTATUS,0,0,5261,HWSTATUS
2025-12-14 21:36:53.055,HWSTATUS,0,0,5254,HWSTATUS
2025-12-14 21:36:53.075,HWSTATUS,0,0,5260,HWSTATUS
2025-12-14 21:36:53.095,HWSTATUS,0,0,5262,HWSTATUS
2025-12-14 21:36:53.115,HWSTATUS,0,0,5256,HWSTATUS
2025-12-14 21:36:53.135,HWSTATUS,0,0,5263,HWSTATUS
2025-12-14 21:36:53.155,HWSTATUS,0,0,5256,HWSTATUS
2025-12-14 21:36:53.175,HWSTATUS,0,0,5256,HWSTATUS
2025-12-14 21:36:53.195,HWSTATUS,0,0,5257,HWSTATUS
2025-12-14 21:36:53.215,HWSTATUS,0,0,5258,HWSTATUS
2025-12-14 21:36:53.235,HWSTATUS,0,0,5260,HWSTATUS
