SystemTime_ISO,MsgType,FC_Time_us,Vcc,Vservo,flags,mavpackettype
2025-12-14 21:36:48.907,POWER_STATUS,0,5253,0,1,POWER_STATUS
2025-12-14 21:36:48.928,POWER_STATUS,0,5263,0,1,POWER_STATUS
2025-12-14 21:36:48.947,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-14 21:36:48.968,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-14 21:36:48.988,POWER_STATUS,0,5255,0,1,POWER_STATUS
2025-12-14 21:36:49.007,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-14 21:36:49.027,POWER_STATUS,0,5263,0,1,POWER_STATUS
2025-12-14 21:36:49.047,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-14 21:36:49.068,POWER_STATUS,0,5250,0,1,POWER_STATUS
2025-12-14 21:36:49.088,POWER_STATUS,0,5254,0,1,POWER_STATUS
2025-12-14 21:36:49.108,POWER_STATUS,0,5252,0,1,POWER_STATUS
2025-12-14 21:36:49.128,POWER_STATUS,0,5255,2,1,POWER_STATUS
2025-12-14 21:36:49.147,POWER_STATUS,0,5257,2,1,POWER_STATUS
2025-12-14 21:36:49.167,POWER_STATUS,0,5251,0,1,POWER_STATUS
2025-12-14 21:36:49.188,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-14 21:36:49.207,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-14 21:36:49.227,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-14 21:36:49.248,POWER_STATUS,0,5254,0,1,POWER_STATUS
2025-12-14 21:36:49.267,POWER_STATUS,0,5263,0,1,POWER_STATUS
2025-12-14 21:36:49.288,POWER_STATUS,0,5254,0,1,POWER_STATUS
2025-12-14 21:36:49.307,POWER_STATUS,0,5263,0,1,POWER_STATUS
2025-12-14 21:36:49.327,POWER_STATUS,0,5262,0,1,POWER_STATUS
2025-12-14 21:36:49.347,POWER_STATUS,0,5264,0,1,POWER_STATUS
2025-12-14 21:36:49.368,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-14 21:36:49.388,POWER_STATUS,0,5256,0,1,POWER_STATUS
