SystemTime_ISO,MsgType,FC_Time_us,autopilot,base_mode,custom_mode,mavlink_version,mavpackettype,system_status,type
2025-12-14 21:39:17.343,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:18.343,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:19.343,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:20.344,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:21.344,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:22.344,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:23.344,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:24.344,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:25.344,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:26.344,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:27.344,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:28.344,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:29.344,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:30.344,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:31.344,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:32.344,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:33.344,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:34.345,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:35.345,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:36.345,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:37.344,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:38.344,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:39.344,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:40.344,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:41.344,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:42.345,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:43.345,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:44.345,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:45.345,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:46.345,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:47.344,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:48.345,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:49.345,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:50.345,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:51.345,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:52.345,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:53.345,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:54.345,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:55.345,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:56.345,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:57.345,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:58.345,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:39:59.345,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:00.345,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:01.345,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:02.345,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:03.346,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:04.346,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:05.346,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:06.345,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
