SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,port,servo10_raw,servo11_raw,servo12_raw,servo13_raw,servo14_raw,servo15_raw,servo16_raw,servo1_raw,servo2_raw,servo3_raw,servo4_raw,servo5_raw,servo6_raw,servo7_raw,servo8_raw,servo9_raw
2026-01-12 14:55:37.159,SERVO_OUTPUT_RAW,1185226632,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.180,SERVO_OUTPUT_RAW,1185246691,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.199,SERVO_OUTPUT_RAW,1185266689,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.219,SERVO_OUTPUT_RAW,1185286389,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.239,SERVO_OUTPUT_RAW,1185306445,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.259,SERVO_OUTPUT_RAW,1185326566,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.280,SERVO_OUTPUT_RAW,1185346639,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.299,SERVO_OUTPUT_RAW,1185366598,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.319,SERVO_OUTPUT_RAW,1185386416,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.339,SERVO_OUTPUT_RAW,1185406457,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.359,SERVO_OUTPUT_RAW,1185426578,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.380,SERVO_OUTPUT_RAW,1185446709,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.402,SERVO_OUTPUT_RAW,1185466597,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.419,SERVO_OUTPUT_RAW,1185486438,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.439,SERVO_OUTPUT_RAW,1185506505,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.459,SERVO_OUTPUT_RAW,1185526563,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.480,SERVO_OUTPUT_RAW,1185546677,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.499,SERVO_OUTPUT_RAW,1185566529,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.519,SERVO_OUTPUT_RAW,1185586410,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.539,SERVO_OUTPUT_RAW,1185606427,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.559,SERVO_OUTPUT_RAW,1185626620,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.580,SERVO_OUTPUT_RAW,1185646691,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.599,SERVO_OUTPUT_RAW,1185666537,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.619,SERVO_OUTPUT_RAW,1185686391,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.639,SERVO_OUTPUT_RAW,1185706408,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.659,SERVO_OUTPUT_RAW,1185726550,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.681,SERVO_OUTPUT_RAW,1185746712,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.699,SERVO_OUTPUT_RAW,1185766566,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.719,SERVO_OUTPUT_RAW,1185786415,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.739,SERVO_OUTPUT_RAW,1185806418,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.759,SERVO_OUTPUT_RAW,1185826572,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.781,SERVO_OUTPUT_RAW,1185846701,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.800,SERVO_OUTPUT_RAW,1185866498,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.820,SERVO_OUTPUT_RAW,1185886434,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.839,SERVO_OUTPUT_RAW,1185906385,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.861,SERVO_OUTPUT_RAW,1185926650,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.881,SERVO_OUTPUT_RAW,1185946738,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.899,SERVO_OUTPUT_RAW,1185966507,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.919,SERVO_OUTPUT_RAW,1185986459,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.939,SERVO_OUTPUT_RAW,1186006394,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.959,SERVO_OUTPUT_RAW,1186026604,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:37.980,SERVO_OUTPUT_RAW,1186046725,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.000,SERVO_OUTPUT_RAW,1186066531,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.020,SERVO_OUTPUT_RAW,1186086381,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.040,SERVO_OUTPUT_RAW,1186106390,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.060,SERVO_OUTPUT_RAW,1186126629,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.080,SERVO_OUTPUT_RAW,1186146697,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.100,SERVO_OUTPUT_RAW,1186166613,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.120,SERVO_OUTPUT_RAW,1186186400,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.140,SERVO_OUTPUT_RAW,1186206397,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.160,SERVO_OUTPUT_RAW,1186226656,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.181,SERVO_OUTPUT_RAW,1186246665,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.200,SERVO_OUTPUT_RAW,1186266594,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.220,SERVO_OUTPUT_RAW,1186286428,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.240,SERVO_OUTPUT_RAW,1186306431,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.260,SERVO_OUTPUT_RAW,1186326673,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
