SystemTime_ISO,MsgType,FC_Time_us,clipping_0,clipping_1,clipping_2,mavpackettype,vibration_x,vibration_y,vibration_z
2026-01-12 14:56:10.527,VIBRATION,1218589533,0,0,0,VIBRATION,0.11114931106567383,0.10272037982940674,0.09380117058753967
2026-01-12 14:56:10.547,VIBRATION,1218609113,0,0,0,VIBRATION,0.11328280717134476,0.10519610345363617,0.09146010130643845
2026-01-12 14:56:10.567,VIBRATION,1218629116,0,0,0,VIBRATION,0.11057322472333908,0.10391715914011002,0.09116379171609879
2026-01-12 14:56:10.587,VIBRATION,1218651423,0,0,0,VIBRATION,0.10841500014066696,0.10150312632322311,0.09291598200798035
2026-01-12 14:56:10.607,VIBRATION,1218668894,0,0,0,VIBRATION,0.10827243328094482,0.10157380998134613,0.09255237132310867
2026-01-12 14:56:10.626,VIBRATION,1218691789,0,0,0,VIBRATION,0.10757569223642349,0.10015320032835007,0.09186609089374542
2026-01-12 14:56:10.646,VIBRATION,1218709130,0,0,0,VIBRATION,0.10673073679208755,0.1001494750380516,0.09044203162193298
2026-01-12 14:56:10.666,VIBRATION,1218729127,0,0,0,VIBRATION,0.10430672019720078,0.09829653054475784,0.09046395123004913
2026-01-12 14:56:10.686,VIBRATION,1218751396,0,0,0,VIBRATION,0.10422392189502716,0.097845159471035,0.08950456231832504
2026-01-12 14:56:10.707,VIBRATION,1218771436,0,0,0,VIBRATION,0.10432091355323792,0.09744865447282791,0.08777400106191635
2026-01-12 14:56:10.727,VIBRATION,1218791807,0,0,0,VIBRATION,0.10430463403463364,0.0974954143166542,0.08731287717819214
2026-01-12 14:56:10.747,VIBRATION,1218809175,0,0,0,VIBRATION,0.10364381223917007,0.09704642742872238,0.08782204240560532
2026-01-12 14:56:10.767,VIBRATION,1218829071,0,0,0,VIBRATION,0.10314273834228516,0.09660980105400085,0.08912944793701172
2026-01-12 14:56:10.787,VIBRATION,1218851421,0,0,0,VIBRATION,0.10270816832780838,0.09576313942670822,0.08784133195877075
