SystemTime_ISO,MsgType,FC_Time_us,chunk_seq,id,mavpackettype,severity,text
2026-01-14 13:08:19.717,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:08:19.718,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:08:50.719,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:08:50.719,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:09:21.720,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:09:21.721,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:09:52.721,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:09:52.721,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:10:23.722,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:10:23.723,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:10:54.723,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:10:54.723,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:11:25.724,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:11:25.724,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:11:56.725,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:11:56.725,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:12:27.725,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:12:27.725,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:12:58.726,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:12:58.726,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:13:29.726,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:13:29.726,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:14:00.727,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:14:00.728,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:14:31.728,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:14:31.729,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:15:02.729,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:15:02.729,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:15:33.730,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:15:33.730,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:16:04.730,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:16:04.731,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:16:35.732,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:16:35.732,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:17:06.733,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:17:06.733,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:17:37.733,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:17:37.734,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:18:08.735,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:18:08.735,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:18:39.735,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:18:39.735,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:19:10.736,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:19:10.737,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:19:41.738,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:19:41.738,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:20:12.738,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:20:12.739,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:20:43.740,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:20:43.740,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:21:14.741,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:21:14.741,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:21:45.741,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:21:45.742,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:22:16.743,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:22:16.743,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:22:47.743,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:22:47.744,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:23:18.745,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:23:18.745,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:23:49.745,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:23:49.746,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:24:20.747,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:24:20.747,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:24:51.748,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:24:51.749,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:25:22.748,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:25:22.749,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:25:53.750,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:25:53.750,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:26:24.750,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:26:24.751,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:26:55.752,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:26:55.752,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:27:26.753,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:27:26.754,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:27:57.754,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:27:57.754,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:28:28.755,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:28:28.755,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:28:59.756,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:28:59.756,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:29:30.756,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:29:30.756,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:30:01.765,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:30:01.765,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
