SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,tc1,ts1
2026-01-14 13:20:22.939,TIMESYNC,0,TIMESYNC,0,1620396771001
2026-01-14 13:20:32.942,TIMESYNC,0,TIMESYNC,0,1630399533001
2026-01-14 13:20:42.949,TIMESYNC,0,TIMESYNC,0,1640402082001
2026-01-14 13:20:52.954,TIMESYNC,0,TIMESYNC,0,1650404343001
2026-01-14 13:21:02.954,TIMESYNC,0,TIMESYNC,0,1660406971001
2026-01-14 13:21:12.954,TIMESYNC,0,TIMESYNC,0,1670407017001
2026-01-14 13:21:22.954,TIMESYNC,0,TIMESYNC,0,1680409327001
2026-01-14 13:21:32.957,TIMESYNC,0,TIMESYNC,0,1690412030001
2026-01-14 13:21:42.959,TIMESYNC,0,TIMESYNC,0,1700414602001
2026-01-14 13:21:52.961,TIMESYNC,0,TIMESYNC,0,1710416811001
2026-01-14 13:22:02.965,TIMESYNC,0,TIMESYNC,0,1720419441001
2026-01-14 13:22:12.972,TIMESYNC,0,TIMESYNC,0,1730421770001
2026-01-14 13:22:22.977,TIMESYNC,0,TIMESYNC,0,1740424535001
2026-01-14 13:22:32.977,TIMESYNC,0,TIMESYNC,0,1750427061001
2026-01-14 13:22:42.978,TIMESYNC,0,TIMESYNC,0,1760429328001
2026-01-14 13:22:52.979,TIMESYNC,0,TIMESYNC,0,1770432160001
2026-01-14 13:23:02.981,TIMESYNC,0,TIMESYNC,0,1780434309001
2026-01-14 13:23:12.985,TIMESYNC,0,TIMESYNC,0,1790437316001
2026-01-14 13:23:22.991,TIMESYNC,0,TIMESYNC,0,1800439809001
2026-01-14 13:23:32.996,TIMESYNC,0,TIMESYNC,0,1810441829001
2026-01-14 13:23:42.997,TIMESYNC,0,TIMESYNC,0,1820444614001
2026-01-14 13:23:52.998,TIMESYNC,0,TIMESYNC,0,1830446843001
2026-01-14 13:24:02.999,TIMESYNC,0,TIMESYNC,0,1840449517001
2026-01-14 13:24:13.001,TIMESYNC,0,TIMESYNC,0,1850452042001
2026-01-14 13:24:23.004,TIMESYNC,0,TIMESYNC,0,1860454392001
2026-01-14 13:24:33.007,TIMESYNC,0,TIMESYNC,0,1870456999001
2026-01-14 13:24:43.010,TIMESYNC,0,TIMESYNC,0,1880459371001
2026-01-14 13:24:53.018,TIMESYNC,0,TIMESYNC,0,1890462048001
2026-01-14 13:25:03.020,TIMESYNC,0,TIMESYNC,0,1900464532001
2026-01-14 13:25:13.020,TIMESYNC,0,TIMESYNC,0,1910466825001
2026-01-14 13:25:23.021,TIMESYNC,0,TIMESYNC,0,1920469537001
2026-01-14 13:25:33.024,TIMESYNC,0,TIMESYNC,0,1930471831001
2026-01-14 13:25:43.027,TIMESYNC,0,TIMESYNC,0,1940474585001
2026-01-14 13:25:53.030,TIMESYNC,0,TIMESYNC,0,1950477084001
2026-01-14 13:26:03.036,TIMESYNC,0,TIMESYNC,0,1960479273001
2026-01-14 13:26:13.042,TIMESYNC,0,TIMESYNC,0,1970481972001
2026-01-14 13:26:23.042,TIMESYNC,0,TIMESYNC,0,1980484325001
2026-01-14 13:26:33.043,TIMESYNC,0,TIMESYNC,0,1990487033001
2026-01-14 13:26:43.044,TIMESYNC,0,TIMESYNC,0,2000489513001
2026-01-14 13:26:53.046,TIMESYNC,0,TIMESYNC,0,2010491803001
2026-01-14 13:27:03.050,TIMESYNC,0,TIMESYNC,0,2020494572001
2026-01-14 13:27:13.052,TIMESYNC,0,TIMESYNC,0,2030496798001
2026-01-14 13:27:23.056,TIMESYNC,0,TIMESYNC,0,2040499551001
2026-01-14 13:27:33.064,TIMESYNC,0,TIMESYNC,0,2050502038001
