SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,param_count,param_id,param_index,param_type,param_value
2026-01-14 13:22:15.742,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2026-01-14 13:22:46.742,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2026-01-14 13:23:17.744,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2026-01-14 13:23:48.745,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2026-01-14 13:24:19.745,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2026-01-14 13:24:50.747,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2026-01-14 13:25:21.747,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2026-01-14 13:25:52.749,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2026-01-14 13:26:23.750,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2026-01-14 13:26:54.751,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2026-01-14 13:27:25.752,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2026-01-14 13:27:56.753,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2026-01-14 13:28:27.754,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2026-01-14 13:28:58.755,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2026-01-14 13:29:29.755,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2026-01-14 13:30:00.756,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2026-01-14 13:30:31.756,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2026-01-14 13:31:02.757,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2026-01-14 13:31:33.758,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2026-01-14 13:32:04.758,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2026-01-14 13:32:35.760,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2026-01-14 13:33:06.760,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2026-01-14 13:33:37.761,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2026-01-14 13:34:08.762,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2026-01-14 13:34:39.763,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
