12-15-2025 15:03:21 RAM 655/6854MB (lfb 1383x4MB) SWAP 0/3427MB (cached 0MB) CPU [0%@1897,2%@1907,0%@1906,0%@1907,off,off] EMC_FREQ 0%@1866 GR3D_FREQ 0%@[510] VIC_FREQ 601 APE 150 AUX@29.5C CPU@31C thermal@29.8C AO@29.5C GPU@29C iwlwifi@37C PMIC@50C VDD_IN 3271mW/3323mW VDD_CPU_GPU_CV 372mW/399mW VDD_SOC 1323mW/1323mW
12-15-2025 15:03:22 RAM 655/6854MB (lfb 1383x4MB) SWAP 0/3427MB (cached 0MB) CPU [0%@1906,0%@1907,0%@1906,0%@1907,off,off] EMC_FREQ 0%@1866 GR3D_FREQ 0%@[510] VIC_FREQ 601 APE 150 AUX@29.5C CPU@31C thermal@29.8C AO@29.5C GPU@29C iwlwifi@37C PMIC@50C VDD_IN 3271mW/3321mW VDD_CPU_GPU_CV 372mW/398mW VDD_SOC 1323mW/1323mW
12-15-2025 15:03:23 RAM 655/6854MB (lfb 1383x4MB) SWAP 0/3427MB (cached 0MB) CPU [0%@1907,0%@1906,0%@1906,0%@1907,off,off] EMC_FREQ 0%@1866 GR3D_FREQ 0%@[510] VIC_FREQ 601 APE 150 AUX@29.5C CPU@31C thermal@29.8C AO@29.5C GPU@29C iwlwifi@37C PMIC@50C VDD_IN 3271mW/3320mW VDD_CPU_GPU_CV 372mW/398mW VDD_SOC 1323mW/1323mW
12-15-2025 15:03:24 RAM 655/6854MB (lfb 1383x4MB) SWAP 0/3427MB (cached 0MB) CPU [0%@1907,0%@1907,0%@1907,0%@1901,off,off] EMC_FREQ 0%@1866 GR3D_FREQ 0%@[510] VIC_FREQ 601 APE 150 AUX@29.5C CPU@31C thermal@29.8C AO@29.5C GPU@29C iwlwifi@37C PMIC@50C VDD_IN 3271mW/3319mW VDD_CPU_GPU_CV 372mW/397mW VDD_SOC 1323mW/1323mW
12-15-2025 15:03:25 RAM 655/6854MB (lfb 1383x4MB) SWAP 0/3427MB (cached 0MB) CPU [0%@1907,1%@1907,0%@1906,0%@1906,off,off] EMC_FREQ 0%@1866 GR3D_FREQ 0%@[510] VIC_FREQ 601 APE 150 AUX@29.5C CPU@31C thermal@29.65C AO@29.5C GPU@29C iwlwifi@37C PMIC@50C VDD_IN 3271mW/3318mW VDD_CPU_GPU_CV 372mW/397mW VDD_SOC 1323mW/1323mW
12-15-2025 15:03:26 RAM 655/6854MB (lfb 1383x4MB) SWAP 0/3427MB (cached 0MB) CPU [0%@1906,0%@1899,0%@1906,0%@1907,off,off] EMC_FREQ 0%@1866 GR3D_FREQ 0%@[510] VIC_FREQ 601 APE 150 AUX@29.5C CPU@31C thermal@29.65C AO@29.5C GPU@29C iwlwifi@37C PMIC@50C VDD_IN 3312mW/3318mW VDD_CPU_GPU_CV 372mW/396mW VDD_SOC 1323mW/1323mW
12-15-2025 15:03:27 RAM 655/6854MB (lfb 1383x4MB) SWAP 0/3427MB (cached 0MB) CPU [0%@1899,0%@1906,0%@1907,0%@1906,off,off] EMC_FREQ 0%@1866 GR3D_FREQ 0%@[510] VIC_FREQ 601 APE 150 AUX@29.5C CPU@31C thermal@29.8C AO@29.5C GPU@29C iwlwifi@37C PMIC@50C VDD_IN 3271mW/3317mW VDD_CPU_GPU_CV 372mW/396mW VDD_SOC 1323mW/1323mW
12-15-2025 15:03:28 RAM 655/6854MB (lfb 1383x4MB) SWAP 0/3427MB (cached 0MB) CPU [1%@1900,0%@1905,0%@1906,0%@1904,off,off] EMC_FREQ 0%@1866 GR3D_FREQ 0%@[510] VIC_FREQ 601 APE 150 AUX@29C CPU@31C thermal@29.8C AO@29.5C GPU@29C iwlwifi@37C PMIC@50C VDD_IN 3271mW/3316mW VDD_CPU_GPU_CV 372mW/395mW VDD_SOC 1323mW/1323mW
12-15-2025 15:03:29 RAM 655/6854MB (lfb 1383x4MB) SWAP 0/3427MB (cached 0MB) CPU [0%@1906,0%@1907,0%@1906,0%@1908,off,off] EMC_FREQ 0%@1866 GR3D_FREQ 0%@[510] VIC_FREQ 601 APE 150 AUX@29.5C CPU@31C thermal@29.8C AO@29.5C GPU@29C iwlwifi@37C PMIC@50C VDD_IN 3271mW/3316mW VDD_CPU_GPU_CV 372mW/395mW VDD_SOC 1323mW/1323mW
12-15-2025 15:03:30 RAM 655/6854MB (lfb 1383x4MB) SWAP 0/3427MB (cached 0MB) CPU [0%@1904,0%@1910,0%@1905,0%@1905,off,off] EMC_FREQ 0%@1866 GR3D_FREQ 0%@[510] VIC_FREQ 601 APE 150 AUX@29.5C CPU@31C thermal@29.8C AO@29.5C GPU@29C iwlwifi@37C PMIC@50C VDD_IN 3271mW/3315mW VDD_CPU_GPU_CV 372mW/394mW VDD_SOC 1323mW/1323mW
12-15-2025 15:03:31 RAM 655/6854MB (lfb 1383x4MB) SWAP 0/3427MB (cached 0MB) CPU [0%@1905,0%@1908,0%@1909,0%@1904,off,off] EMC_FREQ 0%@1866 GR3D_FREQ 0%@[510] VIC_FREQ 601 APE 150 AUX@29.5C CPU@31C thermal@29.8C AO@29.5C GPU@29C iwlwifi@37C PMIC@50C VDD_IN 3271mW/3314mW VDD_CPU_GPU_CV 372mW/394mW VDD_SOC 1323mW/1323mW
12-15-2025 15:03:32 RAM 655/6854MB (lfb 1383x4MB) SWAP 0/3427MB (cached 0MB) CPU [0%@1907,0%@1906,0%@1911,0%@1905,off,off] EMC_FREQ 0%@1866 GR3D_FREQ 0%@[510] VIC_FREQ 601 APE 150 AUX@29.5C CPU@31C thermal@29.8C AO@29.5C GPU@29C iwlwifi@37C PMIC@50C VDD_IN 3312mW/3314mW VDD_CPU_GPU_CV 372mW/394mW VDD_SOC 1323mW/1323mW
12-15-2025 15:03:33 RAM 655/6854MB (lfb 1383x4MB) SWAP 0/3427MB (cached 0MB) CPU [0%@1901,0%@1906,0%@1908,0%@1906,off,off] EMC_FREQ 0%@1866 GR3D_FREQ 0%@[510] VIC_FREQ 601 APE 150 AUX@29.5C CPU@31C thermal@29.8C AO@29.5C GPU@29C iwlwifi@37C PMIC@50C VDD_IN 3312mW/3314mW VDD_CPU_GPU_CV 372mW/393mW VDD_SOC 1323mW/1323mW
12-15-2025 15:03:34 RAM 655/6854MB (lfb 1383x4MB) SWAP 0/3427MB (cached 0MB) CPU [0%@1908,0%@1908,0%@1906,0%@1906,off,off] EMC_FREQ 0%@1866 GR3D_FREQ 0%@[510] VIC_FREQ 601 APE 150 AUX@29.5C CPU@31C thermal@29.8C AO@29.5C GPU@29C iwlwifi@37C PMIC@50C VDD_IN 3271mW/3313mW VDD_CPU_GPU_CV 372mW/393mW VDD_SOC 1323mW/1323mW
